forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-11-01,-1 day ahead inc case,2021-10-31,PL,Poland,observed,NA,7145
2021-11-01,0 day ahead inc case,2021-11-01,PL,Poland,observed,NA,4894
2021-11-01,-1 day ahead cum case,2021-10-31,PL,Poland,observed,NA,3024302
2021-11-01,0 day ahead cum case,2021-11-01,PL,Poland,observed,NA,3029196
2021-11-01,-1 wk ahead inc case,2021-10-23,PL,Poland,observed,NA,31122
2021-11-01,0 wk ahead inc case,2021-10-30,PL,Poland,observed,NA,49867
2021-11-01,-1 wk ahead cum case,2021-10-23,PL,Poland,observed,NA,2972018
2021-11-01,0 wk ahead cum case,2021-10-30,PL,Poland,observed,NA,3024302
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,point,NA,11048
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.01,7883
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.025,8528
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.05,8950
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.1,9394
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.15,9688
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.2,9886
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.25,10128
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.3,10373
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.35,10545
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.4,10703
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.45,10933
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.5,11081
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.55,11282
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.6,11441
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.65,11588
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.7,11770
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.75,11950
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.8,12195
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.85,12478
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.9,12841
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.95,13282
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.975,13694
2021-11-01,1 day ahead inc case,2021-11-02,PL,Poland,quantile,0.99,14149
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,point,NA,11663
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.01,8576
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.025,9168
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.05,9487
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.1,9977
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.15,10283
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.2,10541
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.25,10808
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.3,11052
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.35,11263
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.4,11435
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.45,11593
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.5,11750
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.55,11891
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.6,12039
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.65,12200
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.7,12393
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.75,12608
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.8,12857
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.85,13150
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.9,13439
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.95,14124
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.975,14572
2021-11-01,2 day ahead inc case,2021-11-03,PL,Poland,quantile,0.99,15057
2021-11-01,3 day ahead inc case,2021-11-04,PL,Poland,point,NA,12284
2021-11-01,3 day ahead inc case,2021-11-04,PL,Poland,quantile,0.01,9031
2021-11-01,3 day ahead inc case,2021-11-04,PL,Poland,quantile,0.025,9517
2021-11-01,3 day ahead inc case,2021-11-04,PL,Poland,quantile,0.05,9829
2021-11-01,3 day ahead inc case,2021-11-04,PL,Poland,quantile,0.1,10462
2021-11-01,3 day ahead inc case,2021-11-04,PL,Poland,quantile,0.15,10802
2021-11-01,3 day ahead inc case,2021-11-04,PL,Poland,quantile,0.2,11127
2021-11-01,3 day ahead inc case,2021-11-04,PL,Poland,quantile,0.25,11334
2021-11-01,3 day ahead inc case,2021-11-04,PL,Poland,quantile,0.3,11539
2021-11-01,3 day ahead inc case,2021-11-04,PL,Poland,quantile,0.35,11719
