"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-06-05","1 wk ahead inc death",511.219280931004,"2021-05-31"
"GM","quantile",0.025,"2021-06-05","1 wk ahead inc death",547.42910746441,"2021-05-31"
"GM","quantile",0.05,"2021-06-05","1 wk ahead inc death",578.5237589454,"2021-05-31"
"GM","quantile",0.1,"2021-06-05","1 wk ahead inc death",614.367556326211,"2021-05-31"
"GM","quantile",0.15,"2021-06-05","1 wk ahead inc death",636.691440532713,"2021-05-31"
"GM","quantile",0.2,"2021-06-05","1 wk ahead inc death",658.439524114732,"2021-05-31"
"GM","quantile",0.25,"2021-06-05","1 wk ahead inc death",676.229961034915,"2021-05-31"
"GM","quantile",0.3,"2021-06-05","1 wk ahead inc death",690.965974589916,"2021-05-31"
"GM","quantile",0.35,"2021-06-05","1 wk ahead inc death",706.738591747995,"2021-05-31"
"GM","quantile",0.4,"2021-06-05","1 wk ahead inc death",723.176761895328,"2021-05-31"
"GM","quantile",0.45,"2021-06-05","1 wk ahead inc death",736.629276999942,"2021-05-31"
"GM","quantile",0.5,"2021-06-05","1 wk ahead inc death",751.542,"2021-05-31"
"GM","quantile",0.55,"2021-06-05","1 wk ahead inc death",766.425555897801,"2021-05-31"
"GM","quantile",0.6,"2021-06-05","1 wk ahead inc death",781.800398040948,"2021-05-31"
"GM","quantile",0.65,"2021-06-05","1 wk ahead inc death",797.434046889455,"2021-05-31"
"GM","quantile",0.7,"2021-06-05","1 wk ahead inc death",815.546371533913,"2021-05-31"
"GM","quantile",0.75,"2021-06-05","1 wk ahead inc death",837.054047429063,"2021-05-31"
"GM","quantile",0.8,"2021-06-05","1 wk ahead inc death",858.82136739553,"2021-05-31"
"GM","quantile",0.85,"2021-06-05","1 wk ahead inc death",884.70869287784,"2021-05-31"
"GM","quantile",0.9,"2021-06-05","1 wk ahead inc death",921.324231044683,"2021-05-31"
"GM","quantile",0.95,"2021-06-05","1 wk ahead inc death",979.836833559167,"2021-05-31"
"GM","quantile",0.975,"2021-06-05","1 wk ahead inc death",1030.29366790557,"2021-05-31"
"GM","quantile",0.99,"2021-06-05","1 wk ahead inc death",1099.42450142416,"2021-05-31"
"GM","quantile",0.01,"2021-06-12","2 wk ahead inc death",350.353615164832,"2021-05-31"
"GM","quantile",0.025,"2021-06-12","2 wk ahead inc death",383.122742164331,"2021-05-31"
"GM","quantile",0.05,"2021-06-12","2 wk ahead inc death",410.797277843323,"2021-05-31"
"GM","quantile",0.1,"2021-06-12","2 wk ahead inc death",444.85444213081,"2021-05-31"
"GM","quantile",0.15,"2021-06-12","2 wk ahead inc death",469.198954448284,"2021-05-31"
"GM","quantile",0.2,"2021-06-12","2 wk ahead inc death",490.247281212416,"2021-05-31"
"GM","quantile",0.25,"2021-06-12","2 wk ahead inc death",507.840095675945,"2021-05-31"
"GM","quantile",0.3,"2021-06-12","2 wk ahead inc death",524.462062355985,"2021-05-31"
"GM","quantile",0.35,"2021-06-12","2 wk ahead inc death",540.231690447642,"2021-05-31"
"GM","quantile",0.4,"2021-06-12","2 wk ahead inc death",555.435208596083,"2021-05-31"
"GM","quantile",0.45,"2021-06-12","2 wk ahead inc death",569.98517590382,"2021-05-31"
"GM","quantile",0.5,"2021-06-12","2 wk ahead inc death",584.752,"2021-05-31"
"GM","quantile",0.55,"2021-06-12","2 wk ahead inc death",600.895386053133,"2021-05-31"
"GM","quantile",0.6,"2021-06-12","2 wk ahead inc death",616.713811708355,"2021-05-31"
"GM","quantile",0.65,"2021-06-12","2 wk ahead inc death",634.368163777939,"2021-05-31"
"GM","quantile",0.7,"2021-06-12","2 wk ahead inc death",654.777732302101,"2021-05-31"
"GM","quantile",0.75,"2021-06-12","2 wk ahead inc death",676.78476334877,"2021-05-31"
"GM","quantile",0.8,"2021-06-12","2 wk ahead inc death",700.987701144816,"2021-05-31"
"GM","quantile",0.85,"2021-06-12","2 wk ahead inc death",731.113978401861,"2021-05-31"
"GM","quantile",0.9,"2021-06-12","2 wk ahead inc death",771.894520723316,"2021-05-31"
"GM","quantile",0.95,"2021-06-12","2 wk ahead inc death",833.531454584391,"2021-05-31"
"GM","quantile",0.975,"2021-06-12","2 wk ahead inc death",891.398836330709,"2021-05-31"
"GM","quantile",0.99,"2021-06-12","2 wk ahead inc death",960.170142387847,"2021-05-31"
"GM","quantile",0.01,"2021-06-19","3 wk ahead inc death",250.034335453319,"2021-05-31"
"GM","quantile",0.025,"2021-06-19","3 wk ahead inc death",278.710784074392,"2021-05-31"
"GM","quantile",0.05,"2021-06-19","3 wk ahead inc death",304.020844205851,"2021-05-31"
"GM","quantile",0.1,"2021-06-19","3 wk ahead inc death",338.476097976178,"2021-05-31"
"GM","quantile",0.15,"2021-06-19","3 wk ahead inc death",362.046863422466,"2021-05-31"
"GM","quantile",0.2,"2021-06-19","3 wk ahead inc death",382.564002185552,"2021-05-31"
"GM","quantile",0.25,"2021-06-19","3 wk ahead inc death",401.025837773508,"2021-05-31"
"GM","quantile",0.3,"2021-06-19","3 wk ahead inc death",418.551135482836,"2021-05-31"
"GM","quantile",0.35,"2021-06-19","3 wk ahead inc death",435.011395708373,"2021-05-31"
"GM","quantile",0.4,"2021-06-19","3 wk ahead inc death",451.927015706649,"2021-05-31"
"GM","quantile",0.45,"2021-06-19","3 wk ahead inc death",468.228022902192,"2021-05-31"
"GM","quantile",0.5,"2021-06-19","3 wk ahead inc death",485.588,"2021-05-31"
"GM","quantile",0.55,"2021-06-19","3 wk ahead inc death",503.23876773097,"2021-05-31"
"GM","quantile",0.6,"2021-06-19","3 wk ahead inc death",521.844733009802,"2021-05-31"
"GM","quantile",0.65,"2021-06-19","3 wk ahead inc death",543.254514971745,"2021-05-31"
"GM","quantile",0.7,"2021-06-19","3 wk ahead inc death",565.591082600371,"2021-05-31"
"GM","quantile",0.75,"2021-06-19","3 wk ahead inc death",590.34357796371,"2021-05-31"
"GM","quantile",0.8,"2021-06-19","3 wk ahead inc death",618.359133012237,"2021-05-31"
"GM","quantile",0.85,"2021-06-19","3 wk ahead inc death",655.021805601588,"2021-05-31"
"GM","quantile",0.9,"2021-06-19","3 wk ahead inc death",702.82644199425,"2021-05-31"
"GM","quantile",0.95,"2021-06-19","3 wk ahead inc death",778.645668498013,"2021-05-31"
"GM","quantile",0.975,"2021-06-19","3 wk ahead inc death",850.456968158773,"2021-05-31"
"GM","quantile",0.99,"2021-06-19","3 wk ahead inc death",946.55347675149,"2021-05-31"
"GM","quantile",0.01,"2021-06-26","4 wk ahead inc death",167.407620990009,"2021-05-31"
"GM","quantile",0.025,"2021-06-26","4 wk ahead inc death",190.707719969343,"2021-05-31"
"GM","quantile",0.05,"2021-06-26","4 wk ahead inc death",213.796941380902,"2021-05-31"
"GM","quantile",0.1,"2021-06-26","4 wk ahead inc death",243.508319628407,"2021-05-31"
"GM","quantile",0.15,"2021-06-26","4 wk ahead inc death",265.437223282066,"2021-05-31"
"GM","quantile",0.2,"2021-06-26","4 wk ahead inc death",284.651488274086,"2021-05-31"
