"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-06-05","1 wk ahead inc case",12417.0862580955,"2021-05-31"
"GM","quantile",0.025,"2021-06-05","1 wk ahead inc case",13905.7138584961,"2021-05-31"
"GM","quantile",0.05,"2021-06-05","1 wk ahead inc case",15381.2750833982,"2021-05-31"
"GM","quantile",0.1,"2021-06-05","1 wk ahead inc case",16944.1388009255,"2021-05-31"
"GM","quantile",0.15,"2021-06-05","1 wk ahead inc case",18149.4329127649,"2021-05-31"
"GM","quantile",0.2,"2021-06-05","1 wk ahead inc case",19199.1373380067,"2021-05-31"
"GM","quantile",0.25,"2021-06-05","1 wk ahead inc case",20134.1077578402,"2021-05-31"
"GM","quantile",0.3,"2021-06-05","1 wk ahead inc case",21036.259211581,"2021-05-31"
"GM","quantile",0.35,"2021-06-05","1 wk ahead inc case",21829.5338670556,"2021-05-31"
"GM","quantile",0.4,"2021-06-05","1 wk ahead inc case",22638.3107230113,"2021-05-31"
"GM","quantile",0.45,"2021-06-05","1 wk ahead inc case",23477.3093522906,"2021-05-31"
"GM","quantile",0.5,"2021-06-05","1 wk ahead inc case",24360.494,"2021-05-31"
"GM","quantile",0.55,"2021-06-05","1 wk ahead inc case",25312.9923998461,"2021-05-31"
"GM","quantile",0.6,"2021-06-05","1 wk ahead inc case",26210.4690334437,"2021-05-31"
"GM","quantile",0.65,"2021-06-05","1 wk ahead inc case",27225.198410671,"2021-05-31"
"GM","quantile",0.7,"2021-06-05","1 wk ahead inc case",28329.7937544126,"2021-05-31"
"GM","quantile",0.75,"2021-06-05","1 wk ahead inc case",29626.9013869092,"2021-05-31"
"GM","quantile",0.8,"2021-06-05","1 wk ahead inc case",31050.2038703983,"2021-05-31"
"GM","quantile",0.85,"2021-06-05","1 wk ahead inc case",32880.603843665,"2021-05-31"
"GM","quantile",0.9,"2021-06-05","1 wk ahead inc case",35602.2116206118,"2021-05-31"
"GM","quantile",0.95,"2021-06-05","1 wk ahead inc case",39924.3126818626,"2021-05-31"
"GM","quantile",0.975,"2021-06-05","1 wk ahead inc case",43532.2785467683,"2021-05-31"
"GM","quantile",0.99,"2021-06-05","1 wk ahead inc case",49097.2827692347,"2021-05-31"
"GM","quantile",0.01,"2021-06-12","2 wk ahead inc case",7580.40511145136,"2021-05-31"
"GM","quantile",0.025,"2021-06-12","2 wk ahead inc case",8511.57819674135,"2021-05-31"
"GM","quantile",0.05,"2021-06-12","2 wk ahead inc case",9409.98188451905,"2021-05-31"
"GM","quantile",0.1,"2021-06-12","2 wk ahead inc case",10697.5706421204,"2021-05-31"
"GM","quantile",0.15,"2021-06-12","2 wk ahead inc case",11609.1908689037,"2021-05-31"
"GM","quantile",0.2,"2021-06-12","2 wk ahead inc case",12416.2931442336,"2021-05-31"
"GM","quantile",0.25,"2021-06-12","2 wk ahead inc case",13134.1718780659,"2021-05-31"
"GM","quantile",0.3,"2021-06-12","2 wk ahead inc case",13831.0705521819,"2021-05-31"
"GM","quantile",0.35,"2021-06-12","2 wk ahead inc case",14545.7662380061,"2021-05-31"
"GM","quantile",0.4,"2021-06-12","2 wk ahead inc case",15244.1444222636,"2021-05-31"
"GM","quantile",0.45,"2021-06-12","2 wk ahead inc case",15889.7253098933,"2021-05-31"
"GM","quantile",0.5,"2021-06-12","2 wk ahead inc case",16609.36,"2021-05-31"
"GM","quantile",0.55,"2021-06-12","2 wk ahead inc case",17349.2692925589,"2021-05-31"
"GM","quantile",0.6,"2021-06-12","2 wk ahead inc case",18197.3345584879,"2021-05-31"
"GM","quantile",0.65,"2021-06-12","2 wk ahead inc case",19068.2000709924,"2021-05-31"
"GM","quantile",0.7,"2021-06-12","2 wk ahead inc case",20024.1222881595,"2021-05-31"
"GM","quantile",0.75,"2021-06-12","2 wk ahead inc case",21143.6013161577,"2021-05-31"
"GM","quantile",0.8,"2021-06-12","2 wk ahead inc case",22439.7604446045,"2021-05-31"
"GM","quantile",0.85,"2021-06-12","2 wk ahead inc case",24089.7332358005,"2021-05-31"
"GM","quantile",0.9,"2021-06-12","2 wk ahead inc case",26148.2459800739,"2021-05-31"
"GM","quantile",0.95,"2021-06-12","2 wk ahead inc case",29565.6618708495,"2021-05-31"
"GM","quantile",0.975,"2021-06-12","2 wk ahead inc case",32895.017659646,"2021-05-31"
"GM","quantile",0.99,"2021-06-12","2 wk ahead inc case",37454.0121518944,"2021-05-31"
"GM","quantile",0.01,"2021-06-19","3 wk ahead inc case",4584.44671107479,"2021-05-31"
"GM","quantile",0.025,"2021-06-19","3 wk ahead inc case",5285.88338245603,"2021-05-31"
"GM","quantile",0.05,"2021-06-19","3 wk ahead inc case",6080.12255668441,"2021-05-31"
"GM","quantile",0.1,"2021-06-19","3 wk ahead inc case",7030.78989316679,"2021-05-31"
"GM","quantile",0.15,"2021-06-19","3 wk ahead inc case",7792.74826324933,"2021-05-31"
"GM","quantile",0.2,"2021-06-19","3 wk ahead inc case",8420.92503551495,"2021-05-31"
"GM","quantile",0.25,"2021-06-19","3 wk ahead inc case",9033.25453742446,"2021-05-31"
"GM","quantile",0.3,"2021-06-19","3 wk ahead inc case",9618.91981506284,"2021-05-31"
"GM","quantile",0.35,"2021-06-19","3 wk ahead inc case",10198.2740491511,"2021-05-31"
"GM","quantile",0.4,"2021-06-19","3 wk ahead inc case",10784.4575588222,"2021-05-31"
"GM","quantile",0.45,"2021-06-19","3 wk ahead inc case",11336.5077144477,"2021-05-31"
