"target","target_end_date","location","type","quantile","value","forecast_date"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.45,186770.746636742,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.5,190746.7,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.55,194824.445238424,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.6,199075.166944124,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.65,203585.626530609,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.7,208471.622126177,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.75,213902.046808037,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.8,220148.469228777,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.85,227705.144468789,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.9,237654.80128437,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.95,253364.432179196,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.975,267989.674560904,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","quantile",0.99,286259.763979661,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.01,114084.971208895,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.025,122031.304475617,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.05,129472.873046915,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.1,138827.99161023,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.15,145655.808820991,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.2,151404.499507874,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.25,156578.590730173,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.3,161426.230470695,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.35,166096.547906475,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.4,170693.975285644,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.45,175302.285365137,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.5,179997.825,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.55,184858.918843245,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.6,189974.897112203,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.65,195457.583019472,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.7,201459.299906483,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.75,208205.676278836,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.8,216064.00233136,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.85,225710.091464576,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.9,238641.391260396,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.95,259585.11059226,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.975,279652.684456742,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","quantile",0.99,305477.071050451,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.01,97935.5297558463,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.025,105156.794068279,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.05,112026.762066476,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.1,120814.358022148,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.15,127335.683656578,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.2,132897.280014409,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.25,137958.548554921,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.3,142748.232456873,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.35,147406.320674606,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.4,152033.383946365,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.45,156712.734914505,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.5,161523.03,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.55,166547.73795409,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.6,171884.840559318,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.65,177659.809126719,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.7,184046.542710886,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.75,191306.112872511,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.8,199868.293764145,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.85,210532.236444327,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.9,225089.25047038,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.95,249283.739149427,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.975,273158.498906256,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","quantile",0.99,304837.665901313,"2021-04-05"
"1 wk ahead inc case","2021-04-10","PL","point",NA,196981.16,"2021-04-05"
"2 wk ahead inc case","2021-04-17","PL","point",NA,190746.7,"2021-04-05"
"3 wk ahead inc case","2021-04-24","PL","point",NA,179997.825,"2021-04-05"
"4 wk ahead inc case","2021-05-01","PL","point",NA,161523.03,"2021-04-05"
