"target","target_end_date","location","type","quantile","value","forecast_date"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.5,119055.76,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.55,122085.818059982,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.6,125243.691999838,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.65,128593.471950376,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.7,132220.641986641,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.75,136249.791713511,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.8,140881.090038059,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.85,146478.495999023,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.9,153838.333402339,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.95,165432.404636186,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.975,176193.839838653,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","quantile",0.99,189589.560870067,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.01,62669.5133843601,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.025,68680.8953061034,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.05,74310.2325222414,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.1,81375.494441828,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.15,86518.1069222882,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.2,90836.0978114241,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.25,94711.897931596,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.3,98333.2224269419,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.35,101812.404807629,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.4,105227.565158532,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.45,108640.76781182,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.5,112107.93,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.55,115685.743225367,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.6,119438.171452034,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.65,123444.564467679,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.7,127812.225194009,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.75,132699.145971735,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.8,138361.161164986,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.85,145266.562295148,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.9,154446.839986568,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.95,169131.323403182,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.975,182993.944864432,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","quantile",0.99,200547.080871724,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.01,53785.7717403777,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.025,60034.7843406079,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.05,65986.9661880516,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.1,73585.4899549217,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.15,79200.5554269535,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.2,83967.2597965471,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.25,88284.6632637236,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.3,92350.689686491,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.35,96285.4472695502,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.4,100174.052463938,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.45,104085.733961542,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.5,108084.5,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.55,112236.890644076,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.6,116619.612094215,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.65,121329.437329668,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.7,126498.883548228,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.75,132324.898893852,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.8,139128.74099448,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.85,147502.237544591,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.9,158757.645663656,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.95,177038.888361037,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.975,194591.506716682,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","quantile",0.99,217199.805120207,"2021-04-12"
"1 wk ahead inc case","2021-04-17","GM","point",NA,131219.24,"2021-04-12"
"2 wk ahead inc case","2021-04-24","GM","point",NA,119055.76,"2021-04-12"
"3 wk ahead inc case","2021-05-01","GM","point",NA,112107.93,"2021-04-12"
"4 wk ahead inc case","2021-05-08","GM","point",NA,108084.5,"2021-04-12"
