"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-08-21","1 wk ahead inc case",1168,"2021-08-16"
"PL","quantile",0.025,"2021-08-21","1 wk ahead inc case",1189,"2021-08-16"
"PL","quantile",0.05,"2021-08-21","1 wk ahead inc case",1208,"2021-08-16"
"PL","quantile",0.1,"2021-08-21","1 wk ahead inc case",1230,"2021-08-16"
"PL","quantile",0.15,"2021-08-21","1 wk ahead inc case",1245,"2021-08-16"
"PL","quantile",0.2,"2021-08-21","1 wk ahead inc case",1258,"2021-08-16"
"PL","quantile",0.25,"2021-08-21","1 wk ahead inc case",1268,"2021-08-16"
"PL","quantile",0.3,"2021-08-21","1 wk ahead inc case",1278,"2021-08-16"
"PL","quantile",0.35,"2021-08-21","1 wk ahead inc case",1287,"2021-08-16"
"PL","quantile",0.4,"2021-08-21","1 wk ahead inc case",1295,"2021-08-16"
"PL","quantile",0.45,"2021-08-21","1 wk ahead inc case",1303,"2021-08-16"
"PL","quantile",0.5,"2021-08-21","1 wk ahead inc case",1312,"2021-08-16"
"PL","quantile",0.55,"2021-08-21","1 wk ahead inc case",1320,"2021-08-16"
"PL","quantile",0.6,"2021-08-21","1 wk ahead inc case",1328,"2021-08-16"
"PL","quantile",0.65,"2021-08-21","1 wk ahead inc case",1337,"2021-08-16"
"PL","quantile",0.7,"2021-08-21","1 wk ahead inc case",1346,"2021-08-16"
"PL","quantile",0.75,"2021-08-21","1 wk ahead inc case",1357,"2021-08-16"
"PL","quantile",0.8,"2021-08-21","1 wk ahead inc case",1368,"2021-08-16"
"PL","quantile",0.85,"2021-08-21","1 wk ahead inc case",1381,"2021-08-16"
"PL","quantile",0.9,"2021-08-21","1 wk ahead inc case",1398,"2021-08-16"
"PL","quantile",0.95,"2021-08-21","1 wk ahead inc case",1424,"2021-08-16"
"PL","quantile",0.975,"2021-08-21","1 wk ahead inc case",1447,"2021-08-16"
"PL","quantile",0.99,"2021-08-21","1 wk ahead inc case",1473,"2021-08-16"
"PL","quantile",0.01,"2021-08-28","2 wk ahead inc case",1043,"2021-08-16"
