"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.25,"2021-07-17","2 wk ahead inc case",395,"2021-07-05"
"PL","quantile",0.3,"2021-07-17","2 wk ahead inc case",410,"2021-07-05"
"PL","quantile",0.35,"2021-07-17","2 wk ahead inc case",422,"2021-07-05"
"PL","quantile",0.4,"2021-07-17","2 wk ahead inc case",435,"2021-07-05"
"PL","quantile",0.45,"2021-07-17","2 wk ahead inc case",446,"2021-07-05"
"PL","quantile",0.5,"2021-07-17","2 wk ahead inc case",458,"2021-07-05"
"PL","quantile",0.55,"2021-07-17","2 wk ahead inc case",469,"2021-07-05"
"PL","quantile",0.6,"2021-07-17","2 wk ahead inc case",484,"2021-07-05"
"PL","quantile",0.65,"2021-07-17","2 wk ahead inc case",496,"2021-07-05"
"PL","quantile",0.7,"2021-07-17","2 wk ahead inc case",513,"2021-07-05"
"PL","quantile",0.75,"2021-07-17","2 wk ahead inc case",531,"2021-07-05"
"PL","quantile",0.8,"2021-07-17","2 wk ahead inc case",554,"2021-07-05"
"PL","quantile",0.85,"2021-07-17","2 wk ahead inc case",581,"2021-07-05"
"PL","quantile",0.9,"2021-07-17","2 wk ahead inc case",615,"2021-07-05"
"PL","quantile",0.95,"2021-07-17","2 wk ahead inc case",672,"2021-07-05"
"PL","quantile",0.975,"2021-07-17","2 wk ahead inc case",717,"2021-07-05"
"PL","quantile",0.99,"2021-07-17","2 wk ahead inc case",775,"2021-07-05"
"PL","quantile",0.01,"2021-07-24","3 wk ahead inc case",211,"2021-07-05"
"PL","quantile",0.025,"2021-07-24","3 wk ahead inc case",243,"2021-07-05"
"PL","quantile",0.05,"2021-07-24","3 wk ahead inc case",268,"2021-07-05"
"PL","quantile",0.1,"2021-07-24","3 wk ahead inc case",310,"2021-07-05"
"PL","quantile",0.15,"2021-07-24","3 wk ahead inc case",338,"2021-07-05"
"PL","quantile",0.2,"2021-07-24","3 wk ahead inc case",366,"2021-07-05"
"PL","quantile",0.25,"2021-07-24","3 wk ahead inc case",385,"2021-07-05"
"PL","quantile",0.3,"2021-07-24","3 wk ahead inc case",405,"2021-07-05"
"PL","quantile",0.35,"2021-07-24","3 wk ahead inc case",430,"2021-07-05"
"PL","quantile",0.4,"2021-07-24","3 wk ahead inc case",452,"2021-07-05"
"PL","quantile",0.45,"2021-07-24","3 wk ahead inc case",479,"2021-07-05"
"PL","quantile",0.5,"2021-07-24","3 wk ahead inc case",495,"2021-07-05"
"PL","quantile",0.55,"2021-07-24","3 wk ahead inc case",521,"2021-07-05"
"PL","quantile",0.6,"2021-07-24","3 wk ahead inc case",549,"2021-07-05"
"PL","quantile",0.65,"2021-07-24","3 wk ahead inc case",580,"2021-07-05"
"PL","quantile",0.7,"2021-07-24","3 wk ahead inc case",609,"2021-07-05"
"PL","quantile",0.75,"2021-07-24","3 wk ahead inc case",637,"2021-07-05"
"PL","quantile",0.8,"2021-07-24","3 wk ahead inc case",667,"2021-07-05"
"PL","quantile",0.85,"2021-07-24","3 wk ahead inc case",722,"2021-07-05"
"PL","quantile",0.9,"2021-07-24","3 wk ahead inc case",791,"2021-07-05"
"PL","quantile",0.95,"2021-07-24","3 wk ahead inc case",898,"2021-07-05"
"PL","quantile",0.975,"2021-07-24","3 wk ahead inc case",1012,"2021-07-05"
"PL","quantile",0.99,"2021-07-24","3 wk ahead inc case",1169,"2021-07-05"
"PL","quantile",0.01,"2021-07-31","4 wk ahead inc case",193,"2021-07-05"
"PL","quantile",0.025,"2021-07-31","4 wk ahead inc case",231,"2021-07-05"
"PL","quantile",0.05,"2021-07-31","4 wk ahead inc case",269,"2021-07-05"
"PL","quantile",0.1,"2021-07-31","4 wk ahead inc case",323,"2021-07-05"
"PL","quantile",0.15,"2021-07-31","4 wk ahead inc case",375,"2021-07-05"
"PL","quantile",0.2,"2021-07-31","4 wk ahead inc case",415,"2021-07-05"
"PL","quantile",0.25,"2021-07-31","4 wk ahead inc case",456,"2021-07-05"
"PL","quantile",0.3,"2021-07-31","4 wk ahead inc case",498,"2021-07-05"
"PL","quantile",0.35,"2021-07-31","4 wk ahead inc case",535,"2021-07-05"
"PL","quantile",0.4,"2021-07-31","4 wk ahead inc case",572,"2021-07-05"
"PL","quantile",0.45,"2021-07-31","4 wk ahead inc case",603,"2021-07-05"
"PL","quantile",0.5,"2021-07-31","4 wk ahead inc case",648,"2021-07-05"
"PL","quantile",0.55,"2021-07-31","4 wk ahead inc case",699,"2021-07-05"
"PL","quantile",0.6,"2021-07-31","4 wk ahead inc case",750,"2021-07-05"
"PL","quantile",0.65,"2021-07-31","4 wk ahead inc case",799,"2021-07-05"
"PL","quantile",0.7,"2021-07-31","4 wk ahead inc case",861,"2021-07-05"
"PL","quantile",0.75,"2021-07-31","4 wk ahead inc case",942,"2021-07-05"
"PL","quantile",0.8,"2021-07-31","4 wk ahead inc case",1026,"2021-07-05"
"PL","quantile",0.85,"2021-07-31","4 wk ahead inc case",1128,"2021-07-05"
"PL","quantile",0.9,"2021-07-31","4 wk ahead inc case",1301,"2021-07-05"
"PL","quantile",0.95,"2021-07-31","4 wk ahead inc case",1531,"2021-07-05"
"PL","quantile",0.975,"2021-07-31","4 wk ahead inc case",1787,"2021-07-05"
"PL","quantile",0.99,"2021-07-31","4 wk ahead inc case",2278,"2021-07-05"
"PL","point",NA,"2021-07-10","1 wk ahead inc case",515,"2021-07-05"
"PL","point",NA,"2021-07-17","2 wk ahead inc case",458,"2021-07-05"
"PL","point",NA,"2021-07-24","3 wk ahead inc case",495,"2021-07-05"
"PL","point",NA,"2021-07-31","4 wk ahead inc case",648,"2021-07-05"
