"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-06-05","1 wk ahead inc case",2943.03453593647,"2021-05-31"
"PL","quantile",0.025,"2021-06-05","1 wk ahead inc case",3117.56993563596,"2021-05-31"
"PL","quantile",0.05,"2021-06-05","1 wk ahead inc case",3385.47638441468,"2021-05-31"
"PL","quantile",0.1,"2021-06-05","1 wk ahead inc case",3592.7491689091,"2021-05-31"
"PL","quantile",0.15,"2021-06-05","1 wk ahead inc case",3739.81517345152,"2021-05-31"
"PL","quantile",0.2,"2021-06-05","1 wk ahead inc case",3853.02367372486,"2021-05-31"
"PL","quantile",0.25,"2021-06-05","1 wk ahead inc case",3946.46214526556,"2021-05-31"
"PL","quantile",0.3,"2021-06-05","1 wk ahead inc case",4029.66708933974,"2021-05-31"
"PL","quantile",0.35,"2021-06-05","1 wk ahead inc case",4111.62165254765,"2021-05-31"
"PL","quantile",0.4,"2021-06-05","1 wk ahead inc case",4192.53017057592,"2021-05-31"
"PL","quantile",0.45,"2021-06-05","1 wk ahead inc case",4269.76646523786,"2021-05-31"
"PL","quantile",0.5,"2021-06-05","1 wk ahead inc case",4346.65,"2021-05-31"
"PL","quantile",0.55,"2021-06-05","1 wk ahead inc case",4427.80626767108,"2021-05-31"
"PL","quantile",0.6,"2021-06-05","1 wk ahead inc case",4506.47719939901,"2021-05-31"
"PL","quantile",0.65,"2021-06-05","1 wk ahead inc case",4588.64996458708,"2021-05-31"
"PL","quantile",0.7,"2021-06-05","1 wk ahead inc case",4678.14828858199,"2021-05-31"
"PL","quantile",0.75,"2021-06-05","1 wk ahead inc case",4780.72117807964,"2021-05-31"
"PL","quantile",0.8,"2021-06-05","1 wk ahead inc case",4898.15400062876,"2021-05-31"
"PL","quantile",0.85,"2021-06-05","1 wk ahead inc case",5037.24305572152,"2021-05-31"
"PL","quantile",0.9,"2021-06-05","1 wk ahead inc case",5216.54723103597,"2021-05-31"
"PL","quantile",0.95,"2021-06-05","1 wk ahead inc case",5493.27597474004,"2021-05-31"
"PL","quantile",0.975,"2021-06-05","1 wk ahead inc case",5762.91361664322,"2021-05-31"
"PL","quantile",0.99,"2021-06-05","1 wk ahead inc case",6083.2845737532,"2021-05-31"
"PL","quantile",0.01,"2021-06-12","2 wk ahead inc case",1466.83651734475,"2021-05-31"
"PL","quantile",0.025,"2021-06-12","2 wk ahead inc case",1599.88172874931,"2021-05-31"
"PL","quantile",0.05,"2021-06-12","2 wk ahead inc case",1954.82196421905,"2021-05-31"
"PL","quantile",0.1,"2021-06-12","2 wk ahead inc case",2163.74441638088,"2021-05-31"
"PL","quantile",0.15,"2021-06-12","2 wk ahead inc case",2293.04193209911,"2021-05-31"
"PL","quantile",0.2,"2021-06-12","2 wk ahead inc case",2403.63826453904,"2021-05-31"
"PL","quantile",0.25,"2021-06-12","2 wk ahead inc case",2500.49203148481,"2021-05-31"
"PL","quantile",0.3,"2021-06-12","2 wk ahead inc case",2589.97595316414,"2021-05-31"
"PL","quantile",0.35,"2021-06-12","2 wk ahead inc case",2676.58569774465,"2021-05-31"
"PL","quantile",0.4,"2021-06-12","2 wk ahead inc case",2758.86278927538,"2021-05-31"
