"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.25,"2021-08-14","3 wk ahead inc case",20402,"2021-07-26"
"GM","quantile",0.3,"2021-08-14","3 wk ahead inc case",21751,"2021-07-26"
"GM","quantile",0.35,"2021-08-14","3 wk ahead inc case",23081,"2021-07-26"
"GM","quantile",0.4,"2021-08-14","3 wk ahead inc case",24090,"2021-07-26"
"GM","quantile",0.45,"2021-08-14","3 wk ahead inc case",25032,"2021-07-26"
"GM","quantile",0.5,"2021-08-14","3 wk ahead inc case",25997,"2021-07-26"
"GM","quantile",0.55,"2021-08-14","3 wk ahead inc case",27184,"2021-07-26"
"GM","quantile",0.6,"2021-08-14","3 wk ahead inc case",28609,"2021-07-26"
"GM","quantile",0.65,"2021-08-14","3 wk ahead inc case",30418,"2021-07-26"
"GM","quantile",0.7,"2021-08-14","3 wk ahead inc case",32418,"2021-07-26"
"GM","quantile",0.75,"2021-08-14","3 wk ahead inc case",34615,"2021-07-26"
"GM","quantile",0.8,"2021-08-14","3 wk ahead inc case",37294,"2021-07-26"
"GM","quantile",0.85,"2021-08-14","3 wk ahead inc case",40674,"2021-07-26"
"GM","quantile",0.9,"2021-08-14","3 wk ahead inc case",45138,"2021-07-26"
"GM","quantile",0.95,"2021-08-14","3 wk ahead inc case",52589,"2021-07-26"
"GM","quantile",0.975,"2021-08-14","3 wk ahead inc case",59057,"2021-07-26"
"GM","quantile",0.99,"2021-08-14","3 wk ahead inc case",64240,"2021-07-26"
"GM","quantile",0.01,"2021-08-21","4 wk ahead inc case",11716,"2021-07-26"
"GM","quantile",0.025,"2021-08-21","4 wk ahead inc case",13679,"2021-07-26"
"GM","quantile",0.05,"2021-08-21","4 wk ahead inc case",15665,"2021-07-26"
"GM","quantile",0.1,"2021-08-21","4 wk ahead inc case",18365,"2021-07-26"
"GM","quantile",0.15,"2021-08-21","4 wk ahead inc case",20479,"2021-07-26"
"GM","quantile",0.2,"2021-08-21","4 wk ahead inc case",22353,"2021-07-26"
"GM","quantile",0.25,"2021-08-21","4 wk ahead inc case",24113,"2021-07-26"
"GM","quantile",0.3,"2021-08-21","4 wk ahead inc case",25826,"2021-07-26"
"GM","quantile",0.35,"2021-08-21","4 wk ahead inc case",27534,"2021-07-26"
"GM","quantile",0.4,"2021-08-21","4 wk ahead inc case",29270,"2021-07-26"
"GM","quantile",0.45,"2021-08-21","4 wk ahead inc case",31065,"2021-07-26"
"GM","quantile",0.5,"2021-08-21","4 wk ahead inc case",32952,"2021-07-26"
"GM","quantile",0.55,"2021-08-21","4 wk ahead inc case",34965,"2021-07-26"
"GM","quantile",0.6,"2021-08-21","4 wk ahead inc case",37467,"2021-07-26"
"GM","quantile",0.65,"2021-08-21","4 wk ahead inc case",40723,"2021-07-26"
"GM","quantile",0.7,"2021-08-21","4 wk ahead inc case",44371,"2021-07-26"
"GM","quantile",0.75,"2021-08-21","4 wk ahead inc case",48862,"2021-07-26"
"GM","quantile",0.8,"2021-08-21","4 wk ahead inc case",54327,"2021-07-26"
"GM","quantile",0.85,"2021-08-21","4 wk ahead inc case",61423,"2021-07-26"
"GM","quantile",0.9,"2021-08-21","4 wk ahead inc case",71408,"2021-07-26"
"GM","quantile",0.95,"2021-08-21","4 wk ahead inc case",83708,"2021-07-26"
"GM","quantile",0.975,"2021-08-21","4 wk ahead inc case",96546,"2021-07-26"
"GM","quantile",0.99,"2021-08-21","4 wk ahead inc case",113300,"2021-07-26"
"GM","point",NA,"2021-07-31","1 wk ahead inc case",14051,"2021-07-26"
"GM","point",NA,"2021-08-07","2 wk ahead inc case",19358,"2021-07-26"
"GM","point",NA,"2021-08-14","3 wk ahead inc case",25997,"2021-07-26"
"GM","point",NA,"2021-08-21","4 wk ahead inc case",32952,"2021-07-26"
