"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-07-03","1 wk ahead inc case",2393,"2021-06-28"
"GM","quantile",0.025,"2021-07-03","1 wk ahead inc case",2557,"2021-06-28"
"GM","quantile",0.05,"2021-07-03","1 wk ahead inc case",2707,"2021-06-28"
"GM","quantile",0.1,"2021-07-03","1 wk ahead inc case",2891,"2021-06-28"
"GM","quantile",0.15,"2021-07-03","1 wk ahead inc case",3022,"2021-06-28"
"GM","quantile",0.2,"2021-07-03","1 wk ahead inc case",3131,"2021-06-28"
"GM","quantile",0.25,"2021-07-03","1 wk ahead inc case",3227,"2021-06-28"
"GM","quantile",0.3,"2021-07-03","1 wk ahead inc case",3316,"2021-06-28"
"GM","quantile",0.35,"2021-07-03","1 wk ahead inc case",3400,"2021-06-28"
"GM","quantile",0.4,"2021-07-03","1 wk ahead inc case",3483,"2021-06-28"
"GM","quantile",0.45,"2021-07-03","1 wk ahead inc case",3564,"2021-06-28"
"GM","quantile",0.5,"2021-07-03","1 wk ahead inc case",3646,"2021-06-28"
"GM","quantile",0.55,"2021-07-03","1 wk ahead inc case",3730,"2021-06-28"
"GM","quantile",0.6,"2021-07-03","1 wk ahead inc case",3817,"2021-06-28"
"GM","quantile",0.65,"2021-07-03","1 wk ahead inc case",3902,"2021-06-28"
"GM","quantile",0.7,"2021-07-03","1 wk ahead inc case",3957,"2021-06-28"
"GM","quantile",0.75,"2021-07-03","1 wk ahead inc case",4016,"2021-06-28"
"GM","quantile",0.8,"2021-07-03","1 wk ahead inc case",4084,"2021-06-28"
"GM","quantile",0.85,"2021-07-03","1 wk ahead inc case",4164,"2021-06-28"
"GM","quantile",0.9,"2021-07-03","1 wk ahead inc case",4268,"2021-06-28"
"GM","quantile",0.95,"2021-07-03","1 wk ahead inc case",4426,"2021-06-28"
"GM","quantile",0.975,"2021-07-03","1 wk ahead inc case",4824,"2021-06-28"
"GM","quantile",0.99,"2021-07-03","1 wk ahead inc case",5287,"2021-06-28"
"GM","quantile",0.01,"2021-07-10","2 wk ahead inc case",1651,"2021-06-28"
"GM","quantile",0.025,"2021-07-10","2 wk ahead inc case",1795,"2021-06-28"
"GM","quantile",0.05,"2021-07-10","2 wk ahead inc case",1929,"2021-06-28"
"GM","quantile",0.1,"2021-07-10","2 wk ahead inc case",2095,"2021-06-28"
"GM","quantile",0.15,"2021-07-10","2 wk ahead inc case",2216,"2021-06-28"
"GM","quantile",0.2,"2021-07-10","2 wk ahead inc case",2316,"2021-06-28"
"GM","quantile",0.25,"2021-07-10","2 wk ahead inc case",2406,"2021-06-28"
"GM","quantile",0.3,"2021-07-10","2 wk ahead inc case",2490,"2021-06-28"
"GM","quantile",0.35,"2021-07-10","2 wk ahead inc case",2570,"2021-06-28"
"GM","quantile",0.4,"2021-07-10","2 wk ahead inc case",2649,"2021-06-28"
"GM","quantile",0.45,"2021-07-10","2 wk ahead inc case",2727,"2021-06-28"
"GM","quantile",0.5,"2021-07-10","2 wk ahead inc case",2806,"2021-06-28"
"GM","quantile",0.55,"2021-07-10","2 wk ahead inc case",2888,"2021-06-28"
"GM","quantile",0.6,"2021-07-10","2 wk ahead inc case",2973,"2021-06-28"
"GM","quantile",0.65,"2021-07-10","2 wk ahead inc case",3064,"2021-06-28"
"GM","quantile",0.7,"2021-07-10","2 wk ahead inc case",3163,"2021-06-28"
"GM","quantile",0.75,"2021-07-10","2 wk ahead inc case",3273,"2021-06-28"
"GM","quantile",0.8,"2021-07-10","2 wk ahead inc case",3400,"2021-06-28"
"GM","quantile",0.85,"2021-07-10","2 wk ahead inc case",3554,"2021-06-28"
"GM","quantile",0.9,"2021-07-10","2 wk ahead inc case",3759,"2021-06-28"
"GM","quantile",0.95,"2021-07-10","2 wk ahead inc case",4083,"2021-06-28"
"GM","quantile",0.975,"2021-07-10","2 wk ahead inc case",4379,"2021-06-28"
"GM","quantile",0.99,"2021-07-10","2 wk ahead inc case",4712,"2021-06-28"
"GM","quantile",0.01,"2021-07-17","3 wk ahead inc case",1195,"2021-06-28"
"GM","quantile",0.025,"2021-07-17","3 wk ahead inc case",1333,"2021-06-28"
"GM","quantile",0.05,"2021-07-17","3 wk ahead inc case",1466,"2021-06-28"
"GM","quantile",0.1,"2021-07-17","3 wk ahead inc case",1627,"2021-06-28"
"GM","quantile",0.15,"2021-07-17","3 wk ahead inc case",1740,"2021-06-28"
"GM","quantile",0.2,"2021-07-17","3 wk ahead inc case",1835,"2021-06-28"
"GM","quantile",0.25,"2021-07-17","3 wk ahead inc case",1921,"2021-06-28"
"GM","quantile",0.3,"2021-07-17","3 wk ahead inc case",2002,"2021-06-28"
"GM","quantile",0.35,"2021-07-17","3 wk ahead inc case",2079,"2021-06-28"
"GM","quantile",0.4,"2021-07-17","3 wk ahead inc case",2156,"2021-06-28"
"GM","quantile",0.45,"2021-07-17","3 wk ahead inc case",2233,"2021-06-28"
"GM","quantile",0.5,"2021-07-17","3 wk ahead inc case",2311,"2021-06-28"
"GM","quantile",0.55,"2021-07-17","3 wk ahead inc case",2392,"2021-06-28"
"GM","quantile",0.6,"2021-07-17","3 wk ahead inc case",2477,"2021-06-28"
"GM","quantile",0.65,"2021-07-17","3 wk ahead inc case",2568,"2021-06-28"
"GM","quantile",0.7,"2021-07-17","3 wk ahead inc case",2668,"2021-06-28"
