"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-06-12","1 wk ahead inc case",1758.29152168453,"2021-06-07"
"PL","quantile",0.025,"2021-06-12","1 wk ahead inc case",1946.18175756264,"2021-06-07"
"PL","quantile",0.05,"2021-06-12","1 wk ahead inc case",2128.768650425,"2021-06-07"
"PL","quantile",0.1,"2021-06-12","1 wk ahead inc case",2350.20930695912,"2021-06-07"
"PL","quantile",0.15,"2021-06-12","1 wk ahead inc case",2511.62240987843,"2021-06-07"
"PL","quantile",0.2,"2021-06-12","1 wk ahead inc case",2648.46104723706,"2021-06-07"
"PL","quantile",0.25,"2021-06-12","1 wk ahead inc case",2778.92858819015,"2021-06-07"
"PL","quantile",0.3,"2021-06-12","1 wk ahead inc case",2902.98195306071,"2021-06-07"
"PL","quantile",0.35,"2021-06-12","1 wk ahead inc case",3019.31250350431,"2021-06-07"
"PL","quantile",0.4,"2021-06-12","1 wk ahead inc case",3135.61084612599,"2021-06-07"
"PL","quantile",0.45,"2021-06-12","1 wk ahead inc case",3255.76087089687,"2021-06-07"
"PL","quantile",0.5,"2021-06-12","1 wk ahead inc case",3376.77333333333,"2021-06-07"
"PL","quantile",0.55,"2021-06-12","1 wk ahead inc case",3503.14201032544,"2021-06-07"
"PL","quantile",0.6,"2021-06-12","1 wk ahead inc case",3638.91087394656,"2021-06-07"
"PL","quantile",0.65,"2021-06-12","1 wk ahead inc case",3783.7367023723,"2021-06-07"
"PL","quantile",0.7,"2021-06-12","1 wk ahead inc case",3943.30427267787,"2021-06-07"
"PL","quantile",0.75,"2021-06-12","1 wk ahead inc case",4128.55458783082,"2021-06-07"
"PL","quantile",0.8,"2021-06-12","1 wk ahead inc case",4340.13692924222,"2021-06-07"
"PL","quantile",0.85,"2021-06-12","1 wk ahead inc case",4605.00034258934,"2021-06-07"
"PL","quantile",0.9,"2021-06-12","1 wk ahead inc case",4968.9438670292,"2021-06-07"
"PL","quantile",0.95,"2021-06-12","1 wk ahead inc case",5591.22648490414,"2021-06-07"
"PL","quantile",0.975,"2021-06-12","1 wk ahead inc case",6193.04616556842,"2021-06-07"
"PL","quantile",0.99,"2021-06-12","1 wk ahead inc case",6976.12655622177,"2021-06-07"
"PL","quantile",0.01,"2021-06-19","2 wk ahead inc case",1037.46706583943,"2021-06-07"
"PL","quantile",0.025,"2021-06-19","2 wk ahead inc case",1329.31437088112,"2021-06-07"
"PL","quantile",0.05,"2021-06-19","2 wk ahead inc case",1534.66853857282,"2021-06-07"
"PL","quantile",0.1,"2021-06-19","2 wk ahead inc case",1803.26037880497,"2021-06-07"
"PL","quantile",0.15,"2021-06-19","2 wk ahead inc case",2018.80877378346,"2021-06-07"
"PL","quantile",0.2,"2021-06-19","2 wk ahead inc case",2213.0691027692,"2021-06-07"
"PL","quantile",0.25,"2021-06-19","2 wk ahead inc case",2388.08360075206,"2021-06-07"
"PL","quantile",0.3,"2021-06-19","2 wk ahead inc case",2556.2677252397,"2021-06-07"
"PL","quantile",0.35,"2021-06-19","2 wk ahead inc case",2727.13861859083,"2021-06-07"
"PL","quantile",0.4,"2021-06-19","2 wk ahead inc case",2896.63201249517,"2021-06-07"
"PL","quantile",0.45,"2021-06-19","2 wk ahead inc case",3076.30762542061,"2021-06-07"
"PL","quantile",0.5,"2021-06-19","2 wk ahead inc case",3263.38,"2021-06-07"
"PL","quantile",0.55,"2021-06-19","2 wk ahead inc case",3462.0398556949,"2021-06-07"
"PL","quantile",0.6,"2021-06-19","2 wk ahead inc case",3679.13679593924,"2021-06-07"
"PL","quantile",0.65,"2021-06-19","2 wk ahead inc case",3914.70973723923,"2021-06-07"
