"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-06-19","1 wk ahead inc case",1059.93454819263,"2021-06-14"
"PL","quantile",0.025,"2021-06-19","1 wk ahead inc case",1158.04110187318,"2021-06-14"
"PL","quantile",0.05,"2021-06-19","1 wk ahead inc case",1242.61338354165,"2021-06-14"
"PL","quantile",0.1,"2021-06-19","1 wk ahead inc case",1352.11028252461,"2021-06-14"
"PL","quantile",0.15,"2021-06-19","1 wk ahead inc case",1439.64238711768,"2021-06-14"
"PL","quantile",0.2,"2021-06-19","1 wk ahead inc case",1511.53703814729,"2021-06-14"
"PL","quantile",0.25,"2021-06-19","1 wk ahead inc case",1574.1492361314,"2021-06-14"
"PL","quantile",0.3,"2021-06-19","1 wk ahead inc case",1635.60765925717,"2021-06-14"
"PL","quantile",0.35,"2021-06-19","1 wk ahead inc case",1695.73438855321,"2021-06-14"
"PL","quantile",0.4,"2021-06-19","1 wk ahead inc case",1750.45919614851,"2021-06-14"
"PL","quantile",0.45,"2021-06-19","1 wk ahead inc case",1805.85392978578,"2021-06-14"
"PL","quantile",0.5,"2021-06-19","1 wk ahead inc case",1865.41333333333,"2021-06-14"
"PL","quantile",0.55,"2021-06-19","1 wk ahead inc case",1928.55717410216,"2021-06-14"
"PL","quantile",0.6,"2021-06-19","1 wk ahead inc case",1997.10072049104,"2021-06-14"
"PL","quantile",0.65,"2021-06-19","1 wk ahead inc case",2070.82084568982,"2021-06-14"
"PL","quantile",0.7,"2021-06-19","1 wk ahead inc case",2152.72617520073,"2021-06-14"
"PL","quantile",0.75,"2021-06-19","1 wk ahead inc case",2239.56873255656,"2021-06-14"
"PL","quantile",0.8,"2021-06-19","1 wk ahead inc case",2338.46855738026,"2021-06-14"
"PL","quantile",0.85,"2021-06-19","1 wk ahead inc case",2477.4104470406,"2021-06-14"
"PL","quantile",0.9,"2021-06-19","1 wk ahead inc case",2652.33833825575,"2021-06-14"
"PL","quantile",0.95,"2021-06-19","1 wk ahead inc case",2943.44665605587,"2021-06-14"
"PL","quantile",0.975,"2021-06-19","1 wk ahead inc case",3237.53945081863,"2021-06-14"
"PL","quantile",0.99,"2021-06-19","1 wk ahead inc case",3588.78767233509,"2021-06-14"
"PL","quantile",0.01,"2021-06-26","2 wk ahead inc case",1104.29957884072,"2021-06-14"
"PL","quantile",0.025,"2021-06-26","2 wk ahead inc case",1263.76722168094,"2021-06-14"
"PL","quantile",0.05,"2021-06-26","2 wk ahead inc case",1416.30144396215,"2021-06-14"
"PL","quantile",0.1,"2021-06-26","2 wk ahead inc case",1621.930600633,"2021-06-14"
"PL","quantile",0.15,"2021-06-26","2 wk ahead inc case",1783.137745362,"2021-06-14"
"PL","quantile",0.2,"2021-06-26","2 wk ahead inc case",1922.37200982003,"2021-06-14"
"PL","quantile",0.25,"2021-06-26","2 wk ahead inc case",2050.0743363799,"2021-06-14"
"PL","quantile",0.3,"2021-06-26","2 wk ahead inc case",2173.5591658899,"2021-06-14"
"PL","quantile",0.35,"2021-06-26","2 wk ahead inc case",2298.48205394821,"2021-06-14"
"PL","quantile",0.4,"2021-06-26","2 wk ahead inc case",2420.78241496969,"2021-06-14"
"PL","quantile",0.45,"2021-06-26","2 wk ahead inc case",2546.18599408771,"2021-06-14"
"PL","quantile",0.5,"2021-06-26","2 wk ahead inc case",2676.3,"2021-06-14"
"PL","quantile",0.55,"2021-06-26","2 wk ahead inc case",2809.69331561858,"2021-06-14"
"PL","quantile",0.6,"2021-06-26","2 wk ahead inc case",2956.70057218259,"2021-06-14"
"PL","quantile",0.65,"2021-06-26","2 wk ahead inc case",3121.47417632615,"2021-06-14"
