"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-07-24","1 wk ahead inc case",608,"2021-07-19"
"PL","quantile",0.025,"2021-07-24","1 wk ahead inc case",628,"2021-07-19"
"PL","quantile",0.05,"2021-07-24","1 wk ahead inc case",646,"2021-07-19"
"PL","quantile",0.1,"2021-07-24","1 wk ahead inc case",669,"2021-07-19"
"PL","quantile",0.15,"2021-07-24","1 wk ahead inc case",685,"2021-07-19"
"PL","quantile",0.2,"2021-07-24","1 wk ahead inc case",697,"2021-07-19"
"PL","quantile",0.25,"2021-07-24","1 wk ahead inc case",707,"2021-07-19"
"PL","quantile",0.3,"2021-07-24","1 wk ahead inc case",716,"2021-07-19"
"PL","quantile",0.35,"2021-07-24","1 wk ahead inc case",725,"2021-07-19"
"PL","quantile",0.4,"2021-07-24","1 wk ahead inc case",736,"2021-07-19"
"PL","quantile",0.45,"2021-07-24","1 wk ahead inc case",743,"2021-07-19"
"PL","quantile",0.5,"2021-07-24","1 wk ahead inc case",751,"2021-07-19"
"PL","quantile",0.55,"2021-07-24","1 wk ahead inc case",759,"2021-07-19"
"PL","quantile",0.6,"2021-07-24","1 wk ahead inc case",769,"2021-07-19"
"PL","quantile",0.65,"2021-07-24","1 wk ahead inc case",778,"2021-07-19"
"PL","quantile",0.7,"2021-07-24","1 wk ahead inc case",787,"2021-07-19"
"PL","quantile",0.75,"2021-07-24","1 wk ahead inc case",798,"2021-07-19"
"PL","quantile",0.8,"2021-07-24","1 wk ahead inc case",811,"2021-07-19"
"PL","quantile",0.85,"2021-07-24","1 wk ahead inc case",828,"2021-07-19"
"PL","quantile",0.9,"2021-07-24","1 wk ahead inc case",847,"2021-07-19"
"PL","quantile",0.95,"2021-07-24","1 wk ahead inc case",874,"2021-07-19"
"PL","quantile",0.975,"2021-07-24","1 wk ahead inc case",898,"2021-07-19"
"PL","quantile",0.99,"2021-07-24","1 wk ahead inc case",930,"2021-07-19"
"PL","quantile",0.01,"2021-07-31","2 wk ahead inc case",774,"2021-07-19"
"PL","quantile",0.025,"2021-07-31","2 wk ahead inc case",813,"2021-07-19"
"PL","quantile",0.05,"2021-07-31","2 wk ahead inc case",849,"2021-07-19"
"PL","quantile",0.1,"2021-07-31","2 wk ahead inc case",894,"2021-07-19"
"PL","quantile",0.15,"2021-07-31","2 wk ahead inc case",928,"2021-07-19"
"PL","quantile",0.2,"2021-07-31","2 wk ahead inc case",954,"2021-07-19"
"PL","quantile",0.25,"2021-07-31","2 wk ahead inc case",980,"2021-07-19"
"PL","quantile",0.3,"2021-07-31","2 wk ahead inc case",1000,"2021-07-19"
"PL","quantile",0.35,"2021-07-31","2 wk ahead inc case",1019,"2021-07-19"
"PL","quantile",0.4,"2021-07-31","2 wk ahead inc case",1039,"2021-07-19"
"PL","quantile",0.45,"2021-07-31","2 wk ahead inc case",1058,"2021-07-19"
"PL","quantile",0.5,"2021-07-31","2 wk ahead inc case",1077,"2021-07-19"
"PL","quantile",0.55,"2021-07-31","2 wk ahead inc case",1096,"2021-07-19"
"PL","quantile",0.6,"2021-07-31","2 wk ahead inc case",1119,"2021-07-19"
"PL","quantile",0.65,"2021-07-31","2 wk ahead inc case",1140,"2021-07-19"
"PL","quantile",0.7,"2021-07-31","2 wk ahead inc case",1161,"2021-07-19"
"PL","quantile",0.75,"2021-07-31","2 wk ahead inc case",1188,"2021-07-19"
"PL","quantile",0.8,"2021-07-31","2 wk ahead inc case",1219,"2021-07-19"
"PL","quantile",0.85,"2021-07-31","2 wk ahead inc case",1258,"2021-07-19"
"PL","quantile",0.9,"2021-07-31","2 wk ahead inc case",1297,"2021-07-19"
"PL","quantile",0.95,"2021-07-31","2 wk ahead inc case",1370,"2021-07-19"
"PL","quantile",0.975,"2021-07-31","2 wk ahead inc case",1423,"2021-07-19"
"PL","quantile",0.99,"2021-07-31","2 wk ahead inc case",1494,"2021-07-19"
"PL","quantile",0.01,"2021-08-07","3 wk ahead inc case",904,"2021-07-19"
"PL","quantile",0.025,"2021-08-07","3 wk ahead inc case",970,"2021-07-19"
"PL","quantile",0.05,"2021-08-07","3 wk ahead inc case",1034,"2021-07-19"
"PL","quantile",0.1,"2021-08-07","3 wk ahead inc case",1118,"2021-07-19"
"PL","quantile",0.15,"2021-08-07","3 wk ahead inc case",1178,"2021-07-19"
"PL","quantile",0.2,"2021-08-07","3 wk ahead inc case",1226,"2021-07-19"
"PL","quantile",0.25,"2021-08-07","3 wk ahead inc case",1265,"2021-07-19"
"PL","quantile",0.3,"2021-08-07","3 wk ahead inc case",1305,"2021-07-19"
"PL","quantile",0.35,"2021-08-07","3 wk ahead inc case",1342,"2021-07-19"
"PL","quantile",0.4,"2021-08-07","3 wk ahead inc case",1379,"2021-07-19"
"PL","quantile",0.45,"2021-08-07","3 wk ahead inc case",1419,"2021-07-19"
"PL","quantile",0.5,"2021-08-07","3 wk ahead inc case",1458,"2021-07-19"
"PL","quantile",0.55,"2021-08-07","3 wk ahead inc case",1495,"2021-07-19"
"PL","quantile",0.6,"2021-08-07","3 wk ahead inc case",1535,"2021-07-19"
"PL","quantile",0.65,"2021-08-07","3 wk ahead inc case",1576,"2021-07-19"
"PL","quantile",0.7,"2021-08-07","3 wk ahead inc case",1623,"2021-07-19"
"PL","quantile",0.75,"2021-08-07","3 wk ahead inc case",1684,"2021-07-19"
"PL","quantile",0.8,"2021-08-07","3 wk ahead inc case",1741,"2021-07-19"
"PL","quantile",0.85,"2021-08-07","3 wk ahead inc case",1808,"2021-07-19"
"PL","quantile",0.9,"2021-08-07","3 wk ahead inc case",1899,"2021-07-19"
