"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-08-14","1 wk ahead inc case",1059,"2021-08-09"
"PL","quantile",0.025,"2021-08-14","1 wk ahead inc case",1084,"2021-08-09"
"PL","quantile",0.05,"2021-08-14","1 wk ahead inc case",1105,"2021-08-09"
"PL","quantile",0.1,"2021-08-14","1 wk ahead inc case",1133,"2021-08-09"
"PL","quantile",0.15,"2021-08-14","1 wk ahead inc case",1156,"2021-08-09"
"PL","quantile",0.2,"2021-08-14","1 wk ahead inc case",1171,"2021-08-09"
"PL","quantile",0.25,"2021-08-14","1 wk ahead inc case",1185,"2021-08-09"
"PL","quantile",0.3,"2021-08-14","1 wk ahead inc case",1199,"2021-08-09"
"PL","quantile",0.35,"2021-08-14","1 wk ahead inc case",1210,"2021-08-09"
"PL","quantile",0.4,"2021-08-14","1 wk ahead inc case",1220,"2021-08-09"
"PL","quantile",0.45,"2021-08-14","1 wk ahead inc case",1232,"2021-08-09"
"PL","quantile",0.5,"2021-08-14","1 wk ahead inc case",1243,"2021-08-09"
"PL","quantile",0.55,"2021-08-14","1 wk ahead inc case",1255,"2021-08-09"
"PL","quantile",0.6,"2021-08-14","1 wk ahead inc case",1264,"2021-08-09"
"PL","quantile",0.65,"2021-08-14","1 wk ahead inc case",1275,"2021-08-09"
"PL","quantile",0.7,"2021-08-14","1 wk ahead inc case",1289,"2021-08-09"
"PL","quantile",0.75,"2021-08-14","1 wk ahead inc case",1305,"2021-08-09"
"PL","quantile",0.8,"2021-08-14","1 wk ahead inc case",1318,"2021-08-09"
"PL","quantile",0.85,"2021-08-14","1 wk ahead inc case",1335,"2021-08-09"
"PL","quantile",0.9,"2021-08-14","1 wk ahead inc case",1355,"2021-08-09"
"PL","quantile",0.95,"2021-08-14","1 wk ahead inc case",1395,"2021-08-09"
"PL","quantile",0.975,"2021-08-14","1 wk ahead inc case",1429,"2021-08-09"
"PL","quantile",0.99,"2021-08-14","1 wk ahead inc case",1459,"2021-08-09"
"PL","quantile",0.01,"2021-08-21","2 wk ahead inc case",1133,"2021-08-09"
"PL","quantile",0.025,"2021-08-21","2 wk ahead inc case",1179,"2021-08-09"
"PL","quantile",0.05,"2021-08-21","2 wk ahead inc case",1219,"2021-08-09"
"PL","quantile",0.1,"2021-08-21","2 wk ahead inc case",1270,"2021-08-09"
"PL","quantile",0.15,"2021-08-21","2 wk ahead inc case",1303,"2021-08-09"
"PL","quantile",0.2,"2021-08-21","2 wk ahead inc case",1331,"2021-08-09"
"PL","quantile",0.25,"2021-08-21","2 wk ahead inc case",1357,"2021-08-09"
"PL","quantile",0.3,"2021-08-21","2 wk ahead inc case",1383,"2021-08-09"
"PL","quantile",0.35,"2021-08-21","2 wk ahead inc case",1406,"2021-08-09"
"PL","quantile",0.4,"2021-08-21","2 wk ahead inc case",1425,"2021-08-09"
"PL","quantile",0.45,"2021-08-21","2 wk ahead inc case",1446,"2021-08-09"
"PL","quantile",0.5,"2021-08-21","2 wk ahead inc case",1468,"2021-08-09"
"PL","quantile",0.55,"2021-08-21","2 wk ahead inc case",1489,"2021-08-09"
"PL","quantile",0.6,"2021-08-21","2 wk ahead inc case",1510,"2021-08-09"
"PL","quantile",0.65,"2021-08-21","2 wk ahead inc case",1532,"2021-08-09"
"PL","quantile",0.7,"2021-08-21","2 wk ahead inc case",1556,"2021-08-09"
"PL","quantile",0.75,"2021-08-21","2 wk ahead inc case",1585,"2021-08-09"
"PL","quantile",0.8,"2021-08-21","2 wk ahead inc case",1615,"2021-08-09"
"PL","quantile",0.85,"2021-08-21","2 wk ahead inc case",1647,"2021-08-09"
"PL","quantile",0.9,"2021-08-21","2 wk ahead inc case",1690,"2021-08-09"
"PL","quantile",0.95,"2021-08-21","2 wk ahead inc case",1759,"2021-08-09"
"PL","quantile",0.975,"2021-08-21","2 wk ahead inc case",1820,"2021-08-09"
"PL","quantile",0.99,"2021-08-21","2 wk ahead inc case",1907,"2021-08-09"
"PL","quantile",0.01,"2021-08-28","3 wk ahead inc case",1223,"2021-08-09"
"PL","quantile",0.025,"2021-08-28","3 wk ahead inc case",1285,"2021-08-09"
"PL","quantile",0.05,"2021-08-28","3 wk ahead inc case",1350,"2021-08-09"
"PL","quantile",0.1,"2021-08-28","3 wk ahead inc case",1432,"2021-08-09"
"PL","quantile",0.15,"2021-08-28","3 wk ahead inc case",1492,"2021-08-09"
"PL","quantile",0.2,"2021-08-28","3 wk ahead inc case",1545,"2021-08-09"
"PL","quantile",0.25,"2021-08-28","3 wk ahead inc case",1590,"2021-08-09"
"PL","quantile",0.3,"2021-08-28","3 wk ahead inc case",1627,"2021-08-09"
"PL","quantile",0.35,"2021-08-28","3 wk ahead inc case",1666,"2021-08-09"
"PL","quantile",0.4,"2021-08-28","3 wk ahead inc case",1700,"2021-08-09"
"PL","quantile",0.45,"2021-08-28","3 wk ahead inc case",1733,"2021-08-09"
"PL","quantile",0.5,"2021-08-28","3 wk ahead inc case",1771,"2021-08-09"
"PL","quantile",0.55,"2021-08-28","3 wk ahead inc case",1811,"2021-08-09"
"PL","quantile",0.6,"2021-08-28","3 wk ahead inc case",1845,"2021-08-09"
"PL","quantile",0.65,"2021-08-28","3 wk ahead inc case",1880,"2021-08-09"
"PL","quantile",0.7,"2021-08-28","3 wk ahead inc case",1927,"2021-08-09"
"PL","quantile",0.75,"2021-08-28","3 wk ahead inc case",1976,"2021-08-09"
"PL","quantile",0.8,"2021-08-28","3 wk ahead inc case",2030,"2021-08-09"
"PL","quantile",0.85,"2021-08-28","3 wk ahead inc case",2091,"2021-08-09"
"PL","quantile",0.9,"2021-08-28","3 wk ahead inc case",2164,"2021-08-09"
"PL","quantile",0.95,"2021-08-28","3 wk ahead inc case",2294,"2021-08-09"
"PL","quantile",0.975,"2021-08-28","3 wk ahead inc case",2404,"2021-08-09"
"PL","quantile",0.99,"2021-08-28","3 wk ahead inc case",2547,"2021-08-09"
