"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-06-26","1 wk ahead inc case",756.3448452462,"2021-06-21"
"PL","quantile",0.025,"2021-06-26","1 wk ahead inc case",781.858361608692,"2021-06-21"
"PL","quantile",0.05,"2021-06-26","1 wk ahead inc case",812.076592854818,"2021-06-21"
"PL","quantile",0.1,"2021-06-26","1 wk ahead inc case",845.066579681893,"2021-06-21"
"PL","quantile",0.15,"2021-06-26","1 wk ahead inc case",869.165898551405,"2021-06-21"
"PL","quantile",0.2,"2021-06-26","1 wk ahead inc case",888.7270720905,"2021-06-21"
"PL","quantile",0.25,"2021-06-26","1 wk ahead inc case",904.88521976604,"2021-06-21"
"PL","quantile",0.3,"2021-06-26","1 wk ahead inc case",919.284793453835,"2021-06-21"
"PL","quantile",0.35,"2021-06-26","1 wk ahead inc case",932.711522594165,"2021-06-21"
"PL","quantile",0.4,"2021-06-26","1 wk ahead inc case",946.35491560497,"2021-06-21"
"PL","quantile",0.45,"2021-06-26","1 wk ahead inc case",959.85654207326,"2021-06-21"
"PL","quantile",0.5,"2021-06-26","1 wk ahead inc case",973.835,"2021-06-21"
"PL","quantile",0.55,"2021-06-26","1 wk ahead inc case",987.901703460355,"2021-06-21"
"PL","quantile",0.6,"2021-06-26","1 wk ahead inc case",1002.67379045438,"2021-06-21"
"PL","quantile",0.65,"2021-06-26","1 wk ahead inc case",1017.28829279748,"2021-06-21"
"PL","quantile",0.7,"2021-06-26","1 wk ahead inc case",1031.57233207549,"2021-06-21"
"PL","quantile",0.75,"2021-06-26","1 wk ahead inc case",1048.82808817767,"2021-06-21"
"PL","quantile",0.8,"2021-06-26","1 wk ahead inc case",1066.90364026209,"2021-06-21"
"PL","quantile",0.85,"2021-06-26","1 wk ahead inc case",1088.36244999995,"2021-06-21"
"PL","quantile",0.9,"2021-06-26","1 wk ahead inc case",1122.74415191016,"2021-06-21"
"PL","quantile",0.95,"2021-06-26","1 wk ahead inc case",1163.24705043841,"2021-06-21"
"PL","quantile",0.975,"2021-06-26","1 wk ahead inc case",1208.87286467976,"2021-06-21"
"PL","quantile",0.99,"2021-06-26","1 wk ahead inc case",1252.21035708478,"2021-06-21"
"PL","quantile",0.01,"2021-07-03","2 wk ahead inc case",457.535210369549,"2021-06-21"
"PL","quantile",0.025,"2021-07-03","2 wk ahead inc case",489.604929258097,"2021-06-21"
"PL","quantile",0.05,"2021-07-03","2 wk ahead inc case",522.011261980538,"2021-06-21"
"PL","quantile",0.1,"2021-07-03","2 wk ahead inc case",558.54351395802,"2021-06-21"
"PL","quantile",0.15,"2021-07-03","2 wk ahead inc case",584.131510948605,"2021-06-21"
"PL","quantile",0.2,"2021-07-03","2 wk ahead inc case",607.138033444037,"2021-06-21"
"PL","quantile",0.25,"2021-07-03","2 wk ahead inc case",625.230775242794,"2021-06-21"
"PL","quantile",0.3,"2021-07-03","2 wk ahead inc case",644.274613074718,"2021-06-21"
"PL","quantile",0.35,"2021-07-03","2 wk ahead inc case",661.262398968284,"2021-06-21"
"PL","quantile",0.4,"2021-07-03","2 wk ahead inc case",677.962658763445,"2021-06-21"
"PL","quantile",0.45,"2021-07-03","2 wk ahead inc case",693.359080537044,"2021-06-21"
"PL","quantile",0.5,"2021-07-03","2 wk ahead inc case",709.06,"2021-06-21"
"PL","quantile",0.55,"2021-07-03","2 wk ahead inc case",726.821627502193,"2021-06-21"
"PL","quantile",0.6,"2021-07-03","2 wk ahead inc case",745.018845962988,"2021-06-21"
"PL","quantile",0.65,"2021-07-03","2 wk ahead inc case",763.045143031084,"2021-06-21"
"PL","quantile",0.7,"2021-07-03","2 wk ahead inc case",783.47528503432,"2021-06-21"
"PL","quantile",0.75,"2021-07-03","2 wk ahead inc case",807.63260584736,"2021-06-21"
"PL","quantile",0.8,"2021-07-03","2 wk ahead inc case",833.727576012405,"2021-06-21"
"PL","quantile",0.85,"2021-07-03","2 wk ahead inc case",867.567928400255,"2021-06-21"
"PL","quantile",0.9,"2021-07-03","2 wk ahead inc case",912.954011979025,"2021-06-21"
"PL","quantile",0.95,"2021-07-03","2 wk ahead inc case",975.001560453635,"2021-06-21"
