"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-07-17","1 wk ahead inc case",3401,"2021-07-12"
"GM","quantile",0.025,"2021-07-17","1 wk ahead inc case",3796,"2021-07-12"
"GM","quantile",0.05,"2021-07-17","1 wk ahead inc case",4276,"2021-07-12"
"GM","quantile",0.1,"2021-07-17","1 wk ahead inc case",5008,"2021-07-12"
"GM","quantile",0.15,"2021-07-17","1 wk ahead inc case",5280,"2021-07-12"
"GM","quantile",0.2,"2021-07-17","1 wk ahead inc case",5452,"2021-07-12"
"GM","quantile",0.25,"2021-07-17","1 wk ahead inc case",5605,"2021-07-12"
"GM","quantile",0.3,"2021-07-17","1 wk ahead inc case",5839,"2021-07-12"
"GM","quantile",0.35,"2021-07-17","1 wk ahead inc case",6088,"2021-07-12"
"GM","quantile",0.4,"2021-07-17","1 wk ahead inc case",6240,"2021-07-12"
"GM","quantile",0.45,"2021-07-17","1 wk ahead inc case",6320,"2021-07-12"
"GM","quantile",0.5,"2021-07-17","1 wk ahead inc case",6400,"2021-07-12"
"GM","quantile",0.55,"2021-07-17","1 wk ahead inc case",6481,"2021-07-12"
"GM","quantile",0.6,"2021-07-17","1 wk ahead inc case",6564,"2021-07-12"
"GM","quantile",0.65,"2021-07-17","1 wk ahead inc case",6676,"2021-07-12"
"GM","quantile",0.7,"2021-07-17","1 wk ahead inc case",6834,"2021-07-12"
"GM","quantile",0.75,"2021-07-17","1 wk ahead inc case",7209,"2021-07-12"
"GM","quantile",0.8,"2021-07-17","1 wk ahead inc case",7651,"2021-07-12"
"GM","quantile",0.85,"2021-07-17","1 wk ahead inc case",8200,"2021-07-12"
"GM","quantile",0.9,"2021-07-17","1 wk ahead inc case",8948,"2021-07-12"
"GM","quantile",0.95,"2021-07-17","1 wk ahead inc case",10183,"2021-07-12"
"GM","quantile",0.975,"2021-07-17","1 wk ahead inc case",11392,"2021-07-12"
"GM","quantile",0.99,"2021-07-17","1 wk ahead inc case",12980,"2021-07-12"
"GM","quantile",0.01,"2021-07-24","2 wk ahead inc case",4451,"2021-07-12"
"GM","quantile",0.025,"2021-07-24","2 wk ahead inc case",4887,"2021-07-12"
"GM","quantile",0.05,"2021-07-24","2 wk ahead inc case",5484,"2021-07-12"
