"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","point",NA,"2021-08-28","1 wk ahead inc case",1439,"2021-08-23"
"PL","quantile",0.01,"2021-08-28","1 wk ahead inc case",1164,"2021-08-23"
"PL","quantile",0.025,"2021-08-28","1 wk ahead inc case",1212,"2021-08-23"
"PL","quantile",0.05,"2021-08-28","1 wk ahead inc case",1242,"2021-08-23"
"PL","quantile",0.1,"2021-08-28","1 wk ahead inc case",1284,"2021-08-23"
"PL","quantile",0.15,"2021-08-28","1 wk ahead inc case",1309,"2021-08-23"
"PL","quantile",0.2,"2021-08-28","1 wk ahead inc case",1330,"2021-08-23"
"PL","quantile",0.25,"2021-08-28","1 wk ahead inc case",1350,"2021-08-23"
"PL","quantile",0.3,"2021-08-28","1 wk ahead inc case",1371,"2021-08-23"
"PL","quantile",0.35,"2021-08-28","1 wk ahead inc case",1392,"2021-08-23"
"PL","quantile",0.4,"2021-08-28","1 wk ahead inc case",1409,"2021-08-23"
"PL","quantile",0.45,"2021-08-28","1 wk ahead inc case",1424,"2021-08-23"
"PL","quantile",0.5,"2021-08-28","1 wk ahead inc case",1439,"2021-08-23"
"PL","quantile",0.55,"2021-08-28","1 wk ahead inc case",1453,"2021-08-23"
"PL","quantile",0.6,"2021-08-28","1 wk ahead inc case",1468,"2021-08-23"
"PL","quantile",0.65,"2021-08-28","1 wk ahead inc case",1488,"2021-08-23"
"PL","quantile",0.7,"2021-08-28","1 wk ahead inc case",1508,"2021-08-23"
"PL","quantile",0.75,"2021-08-28","1 wk ahead inc case",1527,"2021-08-23"
"PL","quantile",0.8,"2021-08-28","1 wk ahead inc case",1550,"2021-08-23"
"PL","quantile",0.85,"2021-08-28","1 wk ahead inc case",1576,"2021-08-23"
"PL","quantile",0.9,"2021-08-28","1 wk ahead inc case",1608,"2021-08-23"
"PL","quantile",0.95,"2021-08-28","1 wk ahead inc case",1660,"2021-08-23"
"PL","quantile",0.975,"2021-08-28","1 wk ahead inc case",1706,"2021-08-23"
"PL","quantile",0.99,"2021-08-28","1 wk ahead inc case",1742,"2021-08-23"
"PL","point",NA,"2021-09-04","2 wk ahead inc case",1507,"2021-08-23"
"PL","quantile",0.01,"2021-09-04","2 wk ahead inc case",1093,"2021-08-23"
"PL","quantile",0.025,"2021-09-04","2 wk ahead inc case",1170,"2021-08-23"
"PL","quantile",0.05,"2021-09-04","2 wk ahead inc case",1228,"2021-08-23"
"PL","quantile",0.1,"2021-09-04","2 wk ahead inc case",1292,"2021-08-23"
"PL","quantile",0.15,"2021-09-04","2 wk ahead inc case",1328,"2021-08-23"
"PL","quantile",0.2,"2021-09-04","2 wk ahead inc case",1360,"2021-08-23"
"PL","quantile",0.25,"2021-09-04","2 wk ahead inc case",1388,"2021-08-23"
"PL","quantile",0.3,"2021-09-04","2 wk ahead inc case",1408,"2021-08-23"
