"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-05-29","1 wk ahead inc case",29284.6454298888,"2021-05-24"
"GM","quantile",0.025,"2021-05-29","1 wk ahead inc case",31903.1287737198,"2021-05-24"
"GM","quantile",0.05,"2021-05-29","1 wk ahead inc case",34361.2340645935,"2021-05-24"
"GM","quantile",0.1,"2021-05-29","1 wk ahead inc case",37397.9833633622,"2021-05-24"
"GM","quantile",0.15,"2021-05-29","1 wk ahead inc case",39667.1462637544,"2021-05-24"
"GM","quantile",0.2,"2021-05-29","1 wk ahead inc case",41500.1406710431,"2021-05-24"
"GM","quantile",0.25,"2021-05-29","1 wk ahead inc case",43166.6738841906,"2021-05-24"
"GM","quantile",0.3,"2021-05-29","1 wk ahead inc case",44621.5797101605,"2021-05-24"
"GM","quantile",0.35,"2021-05-29","1 wk ahead inc case",46084.0639497478,"2021-05-24"
"GM","quantile",0.4,"2021-05-29","1 wk ahead inc case",47461.3150307326,"2021-05-24"
"GM","quantile",0.45,"2021-05-29","1 wk ahead inc case",48780.6433988613,"2021-05-24"
"GM","quantile",0.5,"2021-05-29","1 wk ahead inc case",50265.8566666667,"2021-05-24"
"GM","quantile",0.55,"2021-05-29","1 wk ahead inc case",51748.2445182559,"2021-05-24"
"GM","quantile",0.6,"2021-05-29","1 wk ahead inc case",53370.0236499419,"2021-05-24"
"GM","quantile",0.65,"2021-05-29","1 wk ahead inc case",54979.9297285588,"2021-05-24"
"GM","quantile",0.7,"2021-05-29","1 wk ahead inc case",56790.0488251,"2021-05-24"
"GM","quantile",0.75,"2021-05-29","1 wk ahead inc case",58747.6163773898,"2021-05-24"
"GM","quantile",0.8,"2021-05-29","1 wk ahead inc case",61126.6912050284,"2021-05-24"
"GM","quantile",0.85,"2021-05-29","1 wk ahead inc case",64028.6342631413,"2021-05-24"
"GM","quantile",0.9,"2021-05-29","1 wk ahead inc case",67938.6760897194,"2021-05-24"
"GM","quantile",0.95,"2021-05-29","1 wk ahead inc case",73934.0657805575,"2021-05-24"
"GM","quantile",0.975,"2021-05-29","1 wk ahead inc case",80049.3802200548,"2021-05-24"
"GM","quantile",0.99,"2021-05-29","1 wk ahead inc case",87361.5444138844,"2021-05-24"
"GM","quantile",0.01,"2021-06-05","2 wk ahead inc case",20656.7915978513,"2021-05-24"
