"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-08-14","1 wk ahead inc case",14720,"2021-08-09"
"GM","quantile",0.025,"2021-08-14","1 wk ahead inc case",15905,"2021-08-09"
"GM","quantile",0.05,"2021-08-14","1 wk ahead inc case",16841,"2021-08-09"
"GM","quantile",0.1,"2021-08-14","1 wk ahead inc case",18265,"2021-08-09"
"GM","quantile",0.15,"2021-08-14","1 wk ahead inc case",19234,"2021-08-09"
"GM","quantile",0.2,"2021-08-14","1 wk ahead inc case",19929,"2021-08-09"
"GM","quantile",0.25,"2021-08-14","1 wk ahead inc case",20553,"2021-08-09"
"GM","quantile",0.3,"2021-08-14","1 wk ahead inc case",21074,"2021-08-09"
"GM","quantile",0.35,"2021-08-14","1 wk ahead inc case",21644,"2021-08-09"
"GM","quantile",0.4,"2021-08-14","1 wk ahead inc case",22205,"2021-08-09"
"GM","quantile",0.45,"2021-08-14","1 wk ahead inc case",22788,"2021-08-09"
"GM","quantile",0.5,"2021-08-14","1 wk ahead inc case",23370,"2021-08-09"
"GM","quantile",0.55,"2021-08-14","1 wk ahead inc case",23883,"2021-08-09"
"GM","quantile",0.6,"2021-08-14","1 wk ahead inc case",24480,"2021-08-09"
"GM","quantile",0.65,"2021-08-14","1 wk ahead inc case",25127,"2021-08-09"
"GM","quantile",0.7,"2021-08-14","1 wk ahead inc case",26080,"2021-08-09"
"GM","quantile",0.75,"2021-08-14","1 wk ahead inc case",26774,"2021-08-09"
"GM","quantile",0.8,"2021-08-14","1 wk ahead inc case",27739,"2021-08-09"
"GM","quantile",0.85,"2021-08-14","1 wk ahead inc case",28907,"2021-08-09"
"GM","quantile",0.9,"2021-08-14","1 wk ahead inc case",30673,"2021-08-09"
"GM","quantile",0.95,"2021-08-14","1 wk ahead inc case",33184,"2021-08-09"
"GM","quantile",0.975,"2021-08-14","1 wk ahead inc case",36064,"2021-08-09"
"GM","quantile",0.99,"2021-08-14","1 wk ahead inc case",38919,"2021-08-09"
"GM","quantile",0.01,"2021-08-21","2 wk ahead inc case",14947,"2021-08-09"
"GM","quantile",0.025,"2021-08-21","2 wk ahead inc case",16784,"2021-08-09"
"GM","quantile",0.05,"2021-08-21","2 wk ahead inc case",18104,"2021-08-09"
"GM","quantile",0.1,"2021-08-21","2 wk ahead inc case",20025,"2021-08-09"
"GM","quantile",0.15,"2021-08-21","2 wk ahead inc case",21595,"2021-08-09"
"GM","quantile",0.2,"2021-08-21","2 wk ahead inc case",22962,"2021-08-09"
"GM","quantile",0.25,"2021-08-21","2 wk ahead inc case",24001,"2021-08-09"
"GM","quantile",0.3,"2021-08-21","2 wk ahead inc case",25099,"2021-08-09"
"GM","quantile",0.35,"2021-08-21","2 wk ahead inc case",26046,"2021-08-09"
"GM","quantile",0.4,"2021-08-21","2 wk ahead inc case",27082,"2021-08-09"
