"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-06-19","1 wk ahead inc death",303.346852823931,"2021-06-14"
"GM","quantile",0.025,"2021-06-19","1 wk ahead inc death",323.844678963873,"2021-06-14"
"GM","quantile",0.05,"2021-06-19","1 wk ahead inc death",344.042176186581,"2021-06-14"
"GM","quantile",0.1,"2021-06-19","1 wk ahead inc death",366.145372552146,"2021-06-14"
"GM","quantile",0.15,"2021-06-19","1 wk ahead inc death",382.47972791479,"2021-06-14"
"GM","quantile",0.2,"2021-06-19","1 wk ahead inc death",395.556523827447,"2021-06-14"
"GM","quantile",0.25,"2021-06-19","1 wk ahead inc death",407.682095880857,"2021-06-14"
"GM","quantile",0.3,"2021-06-19","1 wk ahead inc death",418.001985266028,"2021-06-14"
"GM","quantile",0.35,"2021-06-19","1 wk ahead inc death",427.716778436228,"2021-06-14"
"GM","quantile",0.4,"2021-06-19","1 wk ahead inc death",438.71610718486,"2021-06-14"
"GM","quantile",0.45,"2021-06-19","1 wk ahead inc death",448.415152826638,"2021-06-14"
"GM","quantile",0.5,"2021-06-19","1 wk ahead inc death",458.174,"2021-06-14"
"GM","quantile",0.55,"2021-06-19","1 wk ahead inc death",469.070475065604,"2021-06-14"
"GM","quantile",0.6,"2021-06-19","1 wk ahead inc death",479.991409498492,"2021-06-14"
"GM","quantile",0.65,"2021-06-19","1 wk ahead inc death",491.325898357272,"2021-06-14"
"GM","quantile",0.7,"2021-06-19","1 wk ahead inc death",503.545110881407,"2021-06-14"
"GM","quantile",0.75,"2021-06-19","1 wk ahead inc death",517.03747751943,"2021-06-14"
"GM","quantile",0.8,"2021-06-19","1 wk ahead inc death",533.020957336118,"2021-06-14"
"GM","quantile",0.85,"2021-06-19","1 wk ahead inc death",551.267543506831,"2021-06-14"
"GM","quantile",0.9,"2021-06-19","1 wk ahead inc death",575.403890466443,"2021-06-14"
"GM","quantile",0.95,"2021-06-19","1 wk ahead inc death",614.353460259701,"2021-06-14"
"GM","quantile",0.975,"2021-06-19","1 wk ahead inc death",652.518755099791,"2021-06-14"
"GM","quantile",0.99,"2021-06-19","1 wk ahead inc death",702.754957263468,"2021-06-14"
"GM","quantile",0.01,"2021-06-26","2 wk ahead inc death",206.021281031973,"2021-06-14"
"GM","quantile",0.025,"2021-06-26","2 wk ahead inc death",224.630937851787,"2021-06-14"
"GM","quantile",0.05,"2021-06-26","2 wk ahead inc death",241.745054392165,"2021-06-14"
"GM","quantile",0.1,"2021-06-26","2 wk ahead inc death",261.903883281962,"2021-06-14"
"GM","quantile",0.15,"2021-06-26","2 wk ahead inc death",275.895290410413,"2021-06-14"
"GM","quantile",0.2,"2021-06-26","2 wk ahead inc death",288.042837863545,"2021-06-14"
"GM","quantile",0.25,"2021-06-26","2 wk ahead inc death",298.665246262535,"2021-06-14"
"GM","quantile",0.3,"2021-06-26","2 wk ahead inc death",308.677689298687,"2021-06-14"
"GM","quantile",0.35,"2021-06-26","2 wk ahead inc death",318.146964817664,"2021-06-14"
"GM","quantile",0.4,"2021-06-26","2 wk ahead inc death",327.072279483177,"2021-06-14"
"GM","quantile",0.45,"2021-06-26","2 wk ahead inc death",336.170652146986,"2021-06-14"
"GM","quantile",0.5,"2021-06-26","2 wk ahead inc death",345.346,"2021-06-14"
"GM","quantile",0.55,"2021-06-26","2 wk ahead inc death",354.39219195334,"2021-06-14"
"GM","quantile",0.6,"2021-06-26","2 wk ahead inc death",364.354981812617,"2021-06-14"
"GM","quantile",0.65,"2021-06-26","2 wk ahead inc death",375.04658094173,"2021-06-14"
"GM","quantile",0.7,"2021-06-26","2 wk ahead inc death",386.167938150702,"2021-06-14"
"GM","quantile",0.75,"2021-06-26","2 wk ahead inc death",399.198788486678,"2021-06-14"
"GM","quantile",0.8,"2021-06-26","2 wk ahead inc death",413.830439288541,"2021-06-14"
"GM","quantile",0.85,"2021-06-26","2 wk ahead inc death",433.166579141039,"2021-06-14"
"GM","quantile",0.9,"2021-06-26","2 wk ahead inc death",457.13660580789,"2021-06-14"
"GM","quantile",0.95,"2021-06-26","2 wk ahead inc death",495.766975263801,"2021-06-14"
"GM","quantile",0.975,"2021-06-26","2 wk ahead inc death",532.145906013811,"2021-06-14"
"GM","quantile",0.99,"2021-06-26","2 wk ahead inc death",578.407075341819,"2021-06-14"
"GM","quantile",0.01,"2021-07-03","3 wk ahead inc death",146.879446711456,"2021-06-14"
"GM","quantile",0.025,"2021-07-03","3 wk ahead inc death",162.54561336925,"2021-06-14"
"GM","quantile",0.05,"2021-07-03","3 wk ahead inc death",176.952502983054,"2021-06-14"
"GM","quantile",0.1,"2021-07-03","3 wk ahead inc death",195.328971390965,"2021-06-14"
"GM","quantile",0.15,"2021-07-03","3 wk ahead inc death",208.714712840078,"2021-06-14"
"GM","quantile",0.2,"2021-07-03","3 wk ahead inc death",219.96342529455,"2021-06-14"
"GM","quantile",0.25,"2021-07-03","3 wk ahead inc death",229.992331913733,"2021-06-14"
"GM","quantile",0.3,"2021-07-03","3 wk ahead inc death",239.354710029523,"2021-06-14"
"GM","quantile",0.35,"2021-07-03","3 wk ahead inc death",248.463057101487,"2021-06-14"
"GM","quantile",0.4,"2021-07-03","3 wk ahead inc death",257.266235428958,"2021-06-14"
"GM","quantile",0.45,"2021-07-03","3 wk ahead inc death",266.483637790701,"2021-06-14"
"GM","quantile",0.5,"2021-07-03","3 wk ahead inc death",275.424,"2021-06-14"
"GM","quantile",0.55,"2021-07-03","3 wk ahead inc death",284.598757048322,"2021-06-14"
"GM","quantile",0.6,"2021-07-03","3 wk ahead inc death",294.414841368686,"2021-06-14"
"GM","quantile",0.65,"2021-07-03","3 wk ahead inc death",305.390934355629,"2021-06-14"
"GM","quantile",0.7,"2021-07-03","3 wk ahead inc death",316.782897676449,"2021-06-14"
"GM","quantile",0.75,"2021-07-03","3 wk ahead inc death",329.880038716262,"2021-06-14"
"GM","quantile",0.8,"2021-07-03","3 wk ahead inc death",345.251389009279,"2021-06-14"
"GM","quantile",0.85,"2021-07-03","3 wk ahead inc death",364.00038982708,"2021-06-14"
"GM","quantile",0.9,"2021-07-03","3 wk ahead inc death",389.185286658735,"2021-06-14"
"GM","quantile",0.95,"2021-07-03","3 wk ahead inc death",427.651187018724,"2021-06-14"
"GM","quantile",0.975,"2021-07-03","3 wk ahead inc death",465.925932006811,"2021-06-14"
"GM","quantile",0.99,"2021-07-03","3 wk ahead inc death",517.285429992456,"2021-06-14"
"GM","quantile",0.01,"2021-07-10","4 wk ahead inc death",109.268925269754,"2021-06-14"
"GM","quantile",0.025,"2021-07-10","4 wk ahead inc death",122.190290775921,"2021-06-14"
"GM","quantile",0.05,"2021-07-10","4 wk ahead inc death",136.046786793139,"2021-06-14"
"GM","quantile",0.1,"2021-07-10","4 wk ahead inc death",152.923491702013,"2021-06-14"
"GM","quantile",0.15,"2021-07-10","4 wk ahead inc death",165.530075890141,"2021-06-14"
"GM","quantile",0.2,"2021-07-10","4 wk ahead inc death",176.065545695652,"2021-06-14"
"GM","quantile",0.25,"2021-07-10","4 wk ahead inc death",186.428166810272,"2021-06-14"
"GM","quantile",0.3,"2021-07-10","4 wk ahead inc death",195.765899587569,"2021-06-14"
"GM","quantile",0.35,"2021-07-10","4 wk ahead inc death",205.291364580745,"2021-06-14"
"GM","quantile",0.4,"2021-07-10","4 wk ahead inc death",214.356697737131,"2021-06-14"
"GM","quantile",0.45,"2021-07-10","4 wk ahead inc death",223.887135525236,"2021-06-14"
"GM","quantile",0.5,"2021-07-10","4 wk ahead inc death",233.2,"2021-06-14"
"GM","quantile",0.55,"2021-07-10","4 wk ahead inc death",242.618787972683,"2021-06-14"
"GM","quantile",0.6,"2021-07-10","4 wk ahead inc death",253.367385462639,"2021-06-14"
"GM","quantile",0.65,"2021-07-10","4 wk ahead inc death",265.188845442766,"2021-06-14"
"GM","quantile",0.7,"2021-07-10","4 wk ahead inc death",277.775440837376,"2021-06-14"
"GM","quantile",0.75,"2021-07-10","4 wk ahead inc death",291.42397496908,"2021-06-14"
"GM","quantile",0.8,"2021-07-10","4 wk ahead inc death",307.951658518723,"2021-06-14"
"GM","quantile",0.85,"2021-07-10","4 wk ahead inc death",328.300044016471,"2021-06-14"
"GM","quantile",0.9,"2021-07-10","4 wk ahead inc death",355.851407203246,"2021-06-14"
"GM","quantile",0.95,"2021-07-10","4 wk ahead inc death",402.172249301128,"2021-06-14"
"GM","quantile",0.975,"2021-07-10","4 wk ahead inc death",448.125541314209,"2021-06-14"
"GM","quantile",0.99,"2021-07-10","4 wk ahead inc death",506.140237128567,"2021-06-14"
"GM","point",NA,"2021-06-19","1 wk ahead inc death",458.174,"2021-06-14"
