"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-06-12","1 wk ahead inc case",9039.68791454595,"2021-06-07"
"GM","quantile",0.025,"2021-06-12","1 wk ahead inc case",9952.98640911982,"2021-06-07"
"GM","quantile",0.05,"2021-06-12","1 wk ahead inc case",10825.0098977086,"2021-06-07"
"GM","quantile",0.1,"2021-06-12","1 wk ahead inc case",11956.7477670133,"2021-06-07"
"GM","quantile",0.15,"2021-06-12","1 wk ahead inc case",12838.7623822068,"2021-06-07"
"GM","quantile",0.2,"2021-06-12","1 wk ahead inc case",13552.9057836138,"2021-06-07"
"GM","quantile",0.25,"2021-06-12","1 wk ahead inc case",14227.8444078559,"2021-06-07"
"GM","quantile",0.3,"2021-06-12","1 wk ahead inc case",14824.7745228436,"2021-06-07"
"GM","quantile",0.35,"2021-06-12","1 wk ahead inc case",15414.6998072037,"2021-06-07"
"GM","quantile",0.4,"2021-06-12","1 wk ahead inc case",16011.4358101455,"2021-06-07"
"GM","quantile",0.45,"2021-06-12","1 wk ahead inc case",16614.0964173939,"2021-06-07"
"GM","quantile",0.5,"2021-06-12","1 wk ahead inc case",17206.9833333333,"2021-06-07"
"GM","quantile",0.55,"2021-06-12","1 wk ahead inc case",17883.4181482343,"2021-06-07"
"GM","quantile",0.6,"2021-06-12","1 wk ahead inc case",18556.7086559402,"2021-06-07"
"GM","quantile",0.65,"2021-06-12","1 wk ahead inc case",19305.8875633073,"2021-06-07"
"GM","quantile",0.7,"2021-06-12","1 wk ahead inc case",20166.0606662212,"2021-06-07"
"GM","quantile",0.75,"2021-06-12","1 wk ahead inc case",21090.9602975682,"2021-06-07"
"GM","quantile",0.8,"2021-06-12","1 wk ahead inc case",22236.5418879791,"2021-06-07"
"GM","quantile",0.85,"2021-06-12","1 wk ahead inc case",23594.0490780892,"2021-06-07"
"GM","quantile",0.9,"2021-06-12","1 wk ahead inc case",25559.1741460637,"2021-06-07"
"GM","quantile",0.95,"2021-06-12","1 wk ahead inc case",28745.2724710539,"2021-06-07"
"GM","quantile",0.975,"2021-06-12","1 wk ahead inc case",31660.122079265,"2021-06-07"
"GM","quantile",0.99,"2021-06-12","1 wk ahead inc case",35454.7211068589,"2021-06-07"
"GM","quantile",0.01,"2021-06-19","2 wk ahead inc case",5586.06757654057,"2021-06-07"
"GM","quantile",0.025,"2021-06-19","2 wk ahead inc case",6378.59648300036,"2021-06-07"
"GM","quantile",0.05,"2021-06-19","2 wk ahead inc case",7057.01552688391,"2021-06-07"
"GM","quantile",0.1,"2021-06-19","2 wk ahead inc case",7991.70049775612,"2021-06-07"
"GM","quantile",0.15,"2021-06-19","2 wk ahead inc case",8715.93247142124,"2021-06-07"
"GM","quantile",0.2,"2021-06-19","2 wk ahead inc case",9319.47969928896,"2021-06-07"
"GM","quantile",0.25,"2021-06-19","2 wk ahead inc case",9874.03173692445,"2021-06-07"
"GM","quantile",0.3,"2021-06-19","2 wk ahead inc case",10396.4879886322,"2021-06-07"
"GM","quantile",0.35,"2021-06-19","2 wk ahead inc case",10922.2056718387,"2021-06-07"
