"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-06-26","1 wk ahead inc case",3245.66617719403,"2021-06-21"
"GM","quantile",0.025,"2021-06-26","1 wk ahead inc case",3475.83385970054,"2021-06-21"
"GM","quantile",0.05,"2021-06-26","1 wk ahead inc case",3686.80432678971,"2021-06-21"
"GM","quantile",0.1,"2021-06-26","1 wk ahead inc case",3945.98076175334,"2021-06-21"
"GM","quantile",0.15,"2021-06-26","1 wk ahead inc case",4131.06247241269,"2021-06-21"
"GM","quantile",0.2,"2021-06-26","1 wk ahead inc case",4284.33138750985,"2021-06-21"
"GM","quantile",0.25,"2021-06-26","1 wk ahead inc case",4420.34652208972,"2021-06-21"
"GM","quantile",0.3,"2021-06-26","1 wk ahead inc case",4546.16844905616,"2021-06-21"
"GM","quantile",0.35,"2021-06-26","1 wk ahead inc case",4665.95601918483,"2021-06-21"
"GM","quantile",0.4,"2021-06-26","1 wk ahead inc case",4782.53990700807,"2021-06-21"
"GM","quantile",0.45,"2021-06-26","1 wk ahead inc case",4898.10797551465,"2021-06-21"
"GM","quantile",0.5,"2021-06-26","1 wk ahead inc case",5025.485,"2021-06-21"
"GM","quantile",0.55,"2021-06-26","1 wk ahead inc case",5142.68685344417,"2021-06-21"
"GM","quantile",0.6,"2021-06-26","1 wk ahead inc case",5317.11529624672,"2021-06-21"
"GM","quantile",0.65,"2021-06-26","1 wk ahead inc case",5468.04690845548,"2021-06-21"
"GM","quantile",0.7,"2021-06-26","1 wk ahead inc case",5644.2488951526,"2021-06-21"
"GM","quantile",0.75,"2021-06-26","1 wk ahead inc case",5828.27036023832,"2021-06-21"
"GM","quantile",0.8,"2021-06-26","1 wk ahead inc case",6028.7252168686,"2021-06-21"
"GM","quantile",0.85,"2021-06-26","1 wk ahead inc case",6202.01989533809,"2021-06-21"
"GM","quantile",0.9,"2021-06-26","1 wk ahead inc case",6427.81257627078,"2021-06-21"
"GM","quantile",0.95,"2021-06-26","1 wk ahead inc case",6820.51718942075,"2021-06-21"
"GM","quantile",0.975,"2021-06-26","1 wk ahead inc case",7234.4977636723,"2021-06-21"
"GM","quantile",0.99,"2021-06-26","1 wk ahead inc case",7747.53499345991,"2021-06-21"
"GM","quantile",0.01,"2021-07-03","2 wk ahead inc case",1491.22600039804,"2021-06-21"
"GM","quantile",0.025,"2021-07-03","2 wk ahead inc case",1681.44909203794,"2021-06-21"
"GM","quantile",0.05,"2021-07-03","2 wk ahead inc case",1864.70195259432,"2021-06-21"
"GM","quantile",0.1,"2021-07-03","2 wk ahead inc case",2101.35912581907,"2021-06-21"
"GM","quantile",0.15,"2021-07-03","2 wk ahead inc case",2278.07447221923,"2021-06-21"
"GM","quantile",0.2,"2021-07-03","2 wk ahead inc case",2429.245377796,"2021-06-21"
"GM","quantile",0.25,"2021-07-03","2 wk ahead inc case",2567.04353926622,"2021-06-21"
"GM","quantile",0.3,"2021-07-03","2 wk ahead inc case",2697.55269545653,"2021-06-21"
"GM","quantile",0.35,"2021-07-03","2 wk ahead inc case",2824.50459995859,"2021-06-21"
"GM","quantile",0.4,"2021-07-03","2 wk ahead inc case",2950.58255486384,"2021-06-21"
"GM","quantile",0.45,"2021-07-03","2 wk ahead inc case",3078.00815595607,"2021-06-21"
"GM","quantile",0.5,"2021-07-03","2 wk ahead inc case",3208.875,"2021-06-21"
"GM","quantile",0.55,"2021-07-03","2 wk ahead inc case",3345.39873906575,"2021-06-21"
"GM","quantile",0.6,"2021-07-03","2 wk ahead inc case",3490.17200956807,"2021-06-21"
"GM","quantile",0.65,"2021-07-03","2 wk ahead inc case",3646.5037275818,"2021-06-21"
"GM","quantile",0.7,"2021-07-03","2 wk ahead inc case",3818.96428016277,"2021-06-21"
"GM","quantile",0.75,"2021-07-03","2 wk ahead inc case",3989.18946925661,"2021-06-21"
"GM","quantile",0.8,"2021-07-03","2 wk ahead inc case",4158.46349170173,"2021-06-21"
"GM","quantile",0.85,"2021-07-03","2 wk ahead inc case",4429.51427212929,"2021-06-21"
"GM","quantile",0.9,"2021-07-03","2 wk ahead inc case",4849.95453235251,"2021-06-21"
"GM","quantile",0.95,"2021-07-03","2 wk ahead inc case",5623.64914578286,"2021-06-21"
"GM","quantile",0.975,"2021-07-03","2 wk ahead inc case",6112.68026540357,"2021-06-21"
"GM","quantile",0.99,"2021-07-03","2 wk ahead inc case",6840.94746689785,"2021-06-21"
