"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-07-10","1 wk ahead inc case",2302,"2021-07-05"
"GM","quantile",0.025,"2021-07-10","1 wk ahead inc case",2471,"2021-07-05"
"GM","quantile",0.05,"2021-07-10","1 wk ahead inc case",2627,"2021-07-05"
"GM","quantile",0.1,"2021-07-10","1 wk ahead inc case",2820,"2021-07-05"
"GM","quantile",0.15,"2021-07-10","1 wk ahead inc case",2960,"2021-07-05"
"GM","quantile",0.2,"2021-07-10","1 wk ahead inc case",3132,"2021-07-05"
"GM","quantile",0.25,"2021-07-10","1 wk ahead inc case",3276,"2021-07-05"
"GM","quantile",0.3,"2021-07-10","1 wk ahead inc case",3420,"2021-07-05"
"GM","quantile",0.35,"2021-07-10","1 wk ahead inc case",3571,"2021-07-05"
"GM","quantile",0.4,"2021-07-10","1 wk ahead inc case",3707,"2021-07-05"
"GM","quantile",0.45,"2021-07-10","1 wk ahead inc case",3845,"2021-07-05"
"GM","quantile",0.5,"2021-07-10","1 wk ahead inc case",3984,"2021-07-05"
"GM","quantile",0.55,"2021-07-10","1 wk ahead inc case",4138,"2021-07-05"
"GM","quantile",0.6,"2021-07-10","1 wk ahead inc case",4289,"2021-07-05"
"GM","quantile",0.65,"2021-07-10","1 wk ahead inc case",4387,"2021-07-05"
"GM","quantile",0.7,"2021-07-10","1 wk ahead inc case",4493,"2021-07-05"
"GM","quantile",0.75,"2021-07-10","1 wk ahead inc case",4610,"2021-07-05"
"GM","quantile",0.8,"2021-07-10","1 wk ahead inc case",4745,"2021-07-05"
"GM","quantile",0.85,"2021-07-10","1 wk ahead inc case",4908,"2021-07-05"
"GM","quantile",0.9,"2021-07-10","1 wk ahead inc case",5123,"2021-07-05"
"GM","quantile",0.95,"2021-07-10","1 wk ahead inc case",5463,"2021-07-05"
"GM","quantile",0.975,"2021-07-10","1 wk ahead inc case",5778,"2021-07-05"
"GM","quantile",0.99,"2021-07-10","1 wk ahead inc case",6172,"2021-07-05"
"GM","quantile",0.01,"2021-07-17","2 wk ahead inc case",1939,"2021-07-05"
"GM","quantile",0.025,"2021-07-17","2 wk ahead inc case",2140,"2021-07-05"
"GM","quantile",0.05,"2021-07-17","2 wk ahead inc case",2519,"2021-07-05"
"GM","quantile",0.1,"2021-07-17","2 wk ahead inc case",2858,"2021-07-05"
"GM","quantile",0.15,"2021-07-17","2 wk ahead inc case",3123,"2021-07-05"
"GM","quantile",0.2,"2021-07-17","2 wk ahead inc case",3379,"2021-07-05"
"GM","quantile",0.25,"2021-07-17","2 wk ahead inc case",3576,"2021-07-05"
"GM","quantile",0.3,"2021-07-17","2 wk ahead inc case",3784,"2021-07-05"
"GM","quantile",0.35,"2021-07-17","2 wk ahead inc case",3966,"2021-07-05"
"GM","quantile",0.4,"2021-07-17","2 wk ahead inc case",4194,"2021-07-05"
"GM","quantile",0.45,"2021-07-17","2 wk ahead inc case",4377,"2021-07-05"
"GM","quantile",0.5,"2021-07-17","2 wk ahead inc case",4605,"2021-07-05"
"GM","quantile",0.55,"2021-07-17","2 wk ahead inc case",4796,"2021-07-05"
"GM","quantile",0.6,"2021-07-17","2 wk ahead inc case",4953,"2021-07-05"
"GM","quantile",0.65,"2021-07-17","2 wk ahead inc case",5097,"2021-07-05"
"GM","quantile",0.7,"2021-07-17","2 wk ahead inc case",5253,"2021-07-05"
"GM","quantile",0.75,"2021-07-17","2 wk ahead inc case",5427,"2021-07-05"
"GM","quantile",0.8,"2021-07-17","2 wk ahead inc case",5627,"2021-07-05"
"GM","quantile",0.85,"2021-07-17","2 wk ahead inc case",5872,"2021-07-05"
"GM","quantile",0.9,"2021-07-17","2 wk ahead inc case",6195,"2021-07-05"
"GM","quantile",0.95,"2021-07-17","2 wk ahead inc case",6710,"2021-07-05"
"GM","quantile",0.975,"2021-07-17","2 wk ahead inc case",7194,"2021-07-05"
"GM","quantile",0.99,"2021-07-17","2 wk ahead inc case",7803,"2021-07-05"
"GM","quantile",0.01,"2021-07-24","3 wk ahead inc case",1919,"2021-07-05"
"GM","quantile",0.025,"2021-07-24","3 wk ahead inc case",2217,"2021-07-05"
"GM","quantile",0.05,"2021-07-24","3 wk ahead inc case",2633,"2021-07-05"
"GM","quantile",0.1,"2021-07-24","3 wk ahead inc case",3221,"2021-07-05"
"GM","quantile",0.15,"2021-07-24","3 wk ahead inc case",3618,"2021-07-05"
"GM","quantile",0.2,"2021-07-24","3 wk ahead inc case",3951,"2021-07-05"
"GM","quantile",0.25,"2021-07-24","3 wk ahead inc case",4256,"2021-07-05"
"GM","quantile",0.3,"2021-07-24","3 wk ahead inc case",4580,"2021-07-05"
"GM","quantile",0.35,"2021-07-24","3 wk ahead inc case",4949,"2021-07-05"
"GM","quantile",0.4,"2021-07-24","3 wk ahead inc case",5202,"2021-07-05"
"GM","quantile",0.45,"2021-07-24","3 wk ahead inc case",5535,"2021-07-05"
"GM","quantile",0.5,"2021-07-24","3 wk ahead inc case",5899,"2021-07-05"
"GM","quantile",0.55,"2021-07-24","3 wk ahead inc case",6139,"2021-07-05"
"GM","quantile",0.6,"2021-07-24","3 wk ahead inc case",6349,"2021-07-05"
"GM","quantile",0.65,"2021-07-24","3 wk ahead inc case",6573,"2021-07-05"
"GM","quantile",0.7,"2021-07-24","3 wk ahead inc case",6818,"2021-07-05"
"GM","quantile",0.75,"2021-07-24","3 wk ahead inc case",7093,"2021-07-05"
"GM","quantile",0.8,"2021-07-24","3 wk ahead inc case",7413,"2021-07-05"
"GM","quantile",0.85,"2021-07-24","3 wk ahead inc case",7804,"2021-07-05"
"GM","quantile",0.9,"2021-07-24","3 wk ahead inc case",8327,"2021-07-05"
"GM","quantile",0.95,"2021-07-24","3 wk ahead inc case",9168,"2021-07-05"
"GM","quantile",0.975,"2021-07-24","3 wk ahead inc case",9967,"2021-07-05"
"GM","quantile",0.99,"2021-07-24","3 wk ahead inc case",10987,"2021-07-05"
"GM","quantile",0.01,"2021-07-31","4 wk ahead inc case",1983,"2021-07-05"
"GM","quantile",0.025,"2021-07-31","4 wk ahead inc case",2431,"2021-07-05"
"GM","quantile",0.05,"2021-07-31","4 wk ahead inc case",2947,"2021-07-05"
"GM","quantile",0.1,"2021-07-31","4 wk ahead inc case",3690,"2021-07-05"
"GM","quantile",0.15,"2021-07-31","4 wk ahead inc case",4196,"2021-07-05"
"GM","quantile",0.2,"2021-07-31","4 wk ahead inc case",4764,"2021-07-05"
"GM","quantile",0.25,"2021-07-31","4 wk ahead inc case",5327,"2021-07-05"
"GM","quantile",0.3,"2021-07-31","4 wk ahead inc case",5924,"2021-07-05"
"GM","quantile",0.35,"2021-07-31","4 wk ahead inc case",6350,"2021-07-05"
"GM","quantile",0.4,"2021-07-31","4 wk ahead inc case",6826,"2021-07-05"
"GM","quantile",0.45,"2021-07-31","4 wk ahead inc case",7405,"2021-07-05"
"GM","quantile",0.5,"2021-07-31","4 wk ahead inc case",7939,"2021-07-05"
"GM","quantile",0.55,"2021-07-31","4 wk ahead inc case",8259,"2021-07-05"
"GM","quantile",0.6,"2021-07-31","4 wk ahead inc case",8597,"2021-07-05"
"GM","quantile",0.65,"2021-07-31","4 wk ahead inc case",8960,"2021-07-05"
"GM","quantile",0.7,"2021-07-31","4 wk ahead inc case",9361,"2021-07-05"
"GM","quantile",0.75,"2021-07-31","4 wk ahead inc case",9813,"2021-07-05"
"GM","quantile",0.8,"2021-07-31","4 wk ahead inc case",10342,"2021-07-05"
"GM","quantile",0.85,"2021-07-31","4 wk ahead inc case",10995,"2021-07-05"
"GM","quantile",0.9,"2021-07-31","4 wk ahead inc case",11876,"2021-07-05"
"GM","quantile",0.95,"2021-07-31","4 wk ahead inc case",13314,"2021-07-05"
"GM","quantile",0.975,"2021-07-31","4 wk ahead inc case",14703,"2021-07-05"
"GM","quantile",0.99,"2021-07-31","4 wk ahead inc case",16501,"2021-07-05"
"GM","point",NA,"2021-07-10","1 wk ahead inc case",3984,"2021-07-05"
"GM","point",NA,"2021-07-17","2 wk ahead inc case",4605,"2021-07-05"
"GM","point",NA,"2021-07-24","3 wk ahead inc case",5899,"2021-07-05"
"GM","point",NA,"2021-07-31","4 wk ahead inc case",7939,"2021-07-05"
