"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-07-17","1 wk ahead inc case",301,"2021-07-12"
"PL","quantile",0.025,"2021-07-17","1 wk ahead inc case",351,"2021-07-12"
"PL","quantile",0.05,"2021-07-17","1 wk ahead inc case",401,"2021-07-12"
"PL","quantile",0.1,"2021-07-17","1 wk ahead inc case",435,"2021-07-12"
"PL","quantile",0.15,"2021-07-17","1 wk ahead inc case",446,"2021-07-12"
"PL","quantile",0.2,"2021-07-17","1 wk ahead inc case",454,"2021-07-12"
"PL","quantile",0.25,"2021-07-17","1 wk ahead inc case",462,"2021-07-12"
"PL","quantile",0.3,"2021-07-17","1 wk ahead inc case",476,"2021-07-12"
"PL","quantile",0.35,"2021-07-17","1 wk ahead inc case",493,"2021-07-12"
"PL","quantile",0.4,"2021-07-17","1 wk ahead inc case",511,"2021-07-12"
"PL","quantile",0.45,"2021-07-17","1 wk ahead inc case",529,"2021-07-12"
"PL","quantile",0.5,"2021-07-17","1 wk ahead inc case",544,"2021-07-12"
"PL","quantile",0.55,"2021-07-17","1 wk ahead inc case",563,"2021-07-12"
"PL","quantile",0.6,"2021-07-17","1 wk ahead inc case",579,"2021-07-12"
"PL","quantile",0.65,"2021-07-17","1 wk ahead inc case",595,"2021-07-12"
"PL","quantile",0.7,"2021-07-17","1 wk ahead inc case",617,"2021-07-12"
"PL","quantile",0.75,"2021-07-17","1 wk ahead inc case",649,"2021-07-12"
"PL","quantile",0.8,"2021-07-17","1 wk ahead inc case",677,"2021-07-12"
"PL","quantile",0.85,"2021-07-17","1 wk ahead inc case",712,"2021-07-12"
"PL","quantile",0.9,"2021-07-17","1 wk ahead inc case",744,"2021-07-12"
"PL","quantile",0.95,"2021-07-17","1 wk ahead inc case",819,"2021-07-12"
"PL","quantile",0.975,"2021-07-17","1 wk ahead inc case",887,"2021-07-12"
"PL","quantile",0.99,"2021-07-17","1 wk ahead inc case",963,"2021-07-12"
"PL","quantile",0.01,"2021-07-24","2 wk ahead inc case",307,"2021-07-12"
"PL","quantile",0.025,"2021-07-24","2 wk ahead inc case",330,"2021-07-12"
"PL","quantile",0.05,"2021-07-24","2 wk ahead inc case",352,"2021-07-12"
"PL","quantile",0.1,"2021-07-24","2 wk ahead inc case",387,"2021-07-12"
"PL","quantile",0.15,"2021-07-24","2 wk ahead inc case",428,"2021-07-12"
"PL","quantile",0.2,"2021-07-24","2 wk ahead inc case",464,"2021-07-12"
"PL","quantile",0.25,"2021-07-24","2 wk ahead inc case",493,"2021-07-12"
"PL","quantile",0.3,"2021-07-24","2 wk ahead inc case",524,"2021-07-12"
"PL","quantile",0.35,"2021-07-24","2 wk ahead inc case",556,"2021-07-12"
"PL","quantile",0.4,"2021-07-24","2 wk ahead inc case",586,"2021-07-12"
"PL","quantile",0.45,"2021-07-24","2 wk ahead inc case",619,"2021-07-12"
"PL","quantile",0.5,"2021-07-24","2 wk ahead inc case",650,"2021-07-12"
"PL","quantile",0.55,"2021-07-24","2 wk ahead inc case",690,"2021-07-12"
"PL","quantile",0.6,"2021-07-24","2 wk ahead inc case",717,"2021-07-12"
"PL","quantile",0.65,"2021-07-24","2 wk ahead inc case",752,"2021-07-12"
"PL","quantile",0.7,"2021-07-24","2 wk ahead inc case",796,"2021-07-12"
"PL","quantile",0.75,"2021-07-24","2 wk ahead inc case",841,"2021-07-12"
"PL","quantile",0.8,"2021-07-24","2 wk ahead inc case",895,"2021-07-12"
"PL","quantile",0.85,"2021-07-24","2 wk ahead inc case",961,"2021-07-12"
"PL","quantile",0.9,"2021-07-24","2 wk ahead inc case",1072,"2021-07-12"
"PL","quantile",0.95,"2021-07-24","2 wk ahead inc case",1218,"2021-07-12"
"PL","quantile",0.975,"2021-07-24","2 wk ahead inc case",1418,"2021-07-12"
"PL","quantile",0.99,"2021-07-24","2 wk ahead inc case",1587,"2021-07-12"
"PL","quantile",0.01,"2021-07-31","3 wk ahead inc case",269,"2021-07-12"
"PL","quantile",0.025,"2021-07-31","3 wk ahead inc case",300,"2021-07-12"
"PL","quantile",0.05,"2021-07-31","3 wk ahead inc case",330,"2021-07-12"
"PL","quantile",0.1,"2021-07-31","3 wk ahead inc case",415,"2021-07-12"
"PL","quantile",0.15,"2021-07-31","3 wk ahead inc case",477,"2021-07-12"
"PL","quantile",0.2,"2021-07-31","3 wk ahead inc case",530,"2021-07-12"
"PL","quantile",0.25,"2021-07-31","3 wk ahead inc case",591,"2021-07-12"
"PL","quantile",0.3,"2021-07-31","3 wk ahead inc case",645,"2021-07-12"
"PL","quantile",0.35,"2021-07-31","3 wk ahead inc case",689,"2021-07-12"
"PL","quantile",0.4,"2021-07-31","3 wk ahead inc case",753,"2021-07-12"
"PL","quantile",0.45,"2021-07-31","3 wk ahead inc case",813,"2021-07-12"
"PL","quantile",0.5,"2021-07-31","3 wk ahead inc case",878,"2021-07-12"
"PL","quantile",0.55,"2021-07-31","3 wk ahead inc case",944,"2021-07-12"
"PL","quantile",0.6,"2021-07-31","3 wk ahead inc case",1006,"2021-07-12"
"PL","quantile",0.65,"2021-07-31","3 wk ahead inc case",1068,"2021-07-12"
"PL","quantile",0.7,"2021-07-31","3 wk ahead inc case",1143,"2021-07-12"
"PL","quantile",0.75,"2021-07-31","3 wk ahead inc case",1254,"2021-07-12"
"PL","quantile",0.8,"2021-07-31","3 wk ahead inc case",1408,"2021-07-12"
"PL","quantile",0.85,"2021-07-31","3 wk ahead inc case",1553,"2021-07-12"
"PL","quantile",0.9,"2021-07-31","3 wk ahead inc case",1749,"2021-07-12"
"PL","quantile",0.95,"2021-07-31","3 wk ahead inc case",2112,"2021-07-12"
"PL","quantile",0.975,"2021-07-31","3 wk ahead inc case",2374,"2021-07-12"
"PL","quantile",0.99,"2021-07-31","3 wk ahead inc case",2838,"2021-07-12"
"PL","quantile",0.01,"2021-08-07","4 wk ahead inc case",255,"2021-07-12"
"PL","quantile",0.025,"2021-08-07","4 wk ahead inc case",295,"2021-07-12"
"PL","quantile",0.05,"2021-08-07","4 wk ahead inc case",335,"2021-07-12"
"PL","quantile",0.1,"2021-08-07","4 wk ahead inc case",429,"2021-07-12"
