"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-06-05","1 wk ahead inc death",393.906746661725,"2021-05-31"
"PL","quantile",0.025,"2021-06-05","1 wk ahead inc death",423.174406818978,"2021-05-31"
"PL","quantile",0.05,"2021-06-05","1 wk ahead inc death",443.320916957218,"2021-05-31"
"PL","quantile",0.1,"2021-06-05","1 wk ahead inc death",468.463996272603,"2021-05-31"
"PL","quantile",0.15,"2021-06-05","1 wk ahead inc death",486.270010049217,"2021-05-31"
"PL","quantile",0.2,"2021-06-05","1 wk ahead inc death",500.351610326052,"2021-05-31"
"PL","quantile",0.25,"2021-06-05","1 wk ahead inc death",514.910981449386,"2021-05-31"
"PL","quantile",0.3,"2021-06-05","1 wk ahead inc death",526.972540069739,"2021-05-31"
"PL","quantile",0.35,"2021-06-05","1 wk ahead inc death",538.87608816288,"2021-05-31"
"PL","quantile",0.4,"2021-06-05","1 wk ahead inc death",549.743159185983,"2021-05-31"
"PL","quantile",0.45,"2021-06-05","1 wk ahead inc death",559.769999870144,"2021-05-31"
"PL","quantile",0.5,"2021-06-05","1 wk ahead inc death",571,"2021-05-31"
"PL","quantile",0.55,"2021-06-05","1 wk ahead inc death",583.004792970473,"2021-05-31"
"PL","quantile",0.6,"2021-06-05","1 wk ahead inc death",593.896373829232,"2021-05-31"
"PL","quantile",0.65,"2021-06-05","1 wk ahead inc death",605.140768773871,"2021-05-31"
"PL","quantile",0.7,"2021-06-05","1 wk ahead inc death",618.911222238142,"2021-05-31"
"PL","quantile",0.75,"2021-06-05","1 wk ahead inc death",633.789592464941,"2021-05-31"
"PL","quantile",0.8,"2021-06-05","1 wk ahead inc death",648.570417815942,"2021-05-31"
"PL","quantile",0.85,"2021-06-05","1 wk ahead inc death",670.81405913842,"2021-05-31"
"PL","quantile",0.9,"2021-06-05","1 wk ahead inc death",696.143433450442,"2021-05-31"
"PL","quantile",0.95,"2021-06-05","1 wk ahead inc death",731.281578561618,"2021-05-31"
"PL","quantile",0.975,"2021-06-05","1 wk ahead inc death",766.934275421956,"2021-05-31"
"PL","quantile",0.99,"2021-06-05","1 wk ahead inc death",814.121615436789,"2021-05-31"
"PL","quantile",0.01,"2021-06-12","2 wk ahead inc death",217.680075015467,"2021-05-31"
"PL","quantile",0.025,"2021-06-12","2 wk ahead inc death",241.575924794477,"2021-05-31"
"PL","quantile",0.05,"2021-06-12","2 wk ahead inc death",262.941959918757,"2021-05-31"
"PL","quantile",0.1,"2021-06-12","2 wk ahead inc death",290.135778784859,"2021-05-31"
"PL","quantile",0.15,"2021-06-12","2 wk ahead inc death",311.512040128511,"2021-05-31"
"PL","quantile",0.2,"2021-06-12","2 wk ahead inc death",328.527499432516,"2021-05-31"
"PL","quantile",0.25,"2021-06-12","2 wk ahead inc death",345.195136105971,"2021-05-31"
"PL","quantile",0.3,"2021-06-12","2 wk ahead inc death",360.475850004271,"2021-05-31"
"PL","quantile",0.35,"2021-06-12","2 wk ahead inc death",374.721020509189,"2021-05-31"
"PL","quantile",0.4,"2021-06-12","2 wk ahead inc death",388.18064870797,"2021-05-31"
"PL","quantile",0.45,"2021-06-12","2 wk ahead inc death",402.059149319891,"2021-05-31"
"PL","quantile",0.5,"2021-06-12","2 wk ahead inc death",415.88,"2021-05-31"
"PL","quantile",0.55,"2021-06-12","2 wk ahead inc death",430.842050700825,"2021-05-31"
"PL","quantile",0.6,"2021-06-12","2 wk ahead inc death",446.842411350242,"2021-05-31"
"PL","quantile",0.65,"2021-06-12","2 wk ahead inc death",463.506406258824,"2021-05-31"
"PL","quantile",0.7,"2021-06-12","2 wk ahead inc death",482.235270292024,"2021-05-31"
"PL","quantile",0.75,"2021-06-12","2 wk ahead inc death",502.960375133797,"2021-05-31"
