"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-07-31","1 wk ahead inc case",657,"2021-07-26"
"PL","quantile",0.025,"2021-07-31","1 wk ahead inc case",682,"2021-07-26"
"PL","quantile",0.05,"2021-07-31","1 wk ahead inc case",704,"2021-07-26"
"PL","quantile",0.1,"2021-07-31","1 wk ahead inc case",730,"2021-07-26"
"PL","quantile",0.15,"2021-07-31","1 wk ahead inc case",748,"2021-07-26"
"PL","quantile",0.2,"2021-07-31","1 wk ahead inc case",763,"2021-07-26"
"PL","quantile",0.25,"2021-07-31","1 wk ahead inc case",776,"2021-07-26"
"PL","quantile",0.3,"2021-07-31","1 wk ahead inc case",787,"2021-07-26"
"PL","quantile",0.35,"2021-07-31","1 wk ahead inc case",798,"2021-07-26"
"PL","quantile",0.4,"2021-07-31","1 wk ahead inc case",809,"2021-07-26"
"PL","quantile",0.45,"2021-07-31","1 wk ahead inc case",836,"2021-07-26"
"PL","quantile",0.5,"2021-07-31","1 wk ahead inc case",860,"2021-07-26"
"PL","quantile",0.55,"2021-07-31","1 wk ahead inc case",894,"2021-07-26"
"PL","quantile",0.6,"2021-07-31","1 wk ahead inc case",933,"2021-07-26"
"PL","quantile",0.65,"2021-07-31","1 wk ahead inc case",963,"2021-07-26"
"PL","quantile",0.7,"2021-07-31","1 wk ahead inc case",995,"2021-07-26"
"PL","quantile",0.75,"2021-07-31","1 wk ahead inc case",1039,"2021-07-26"
"PL","quantile",0.8,"2021-07-31","1 wk ahead inc case",1086,"2021-07-26"
"PL","quantile",0.85,"2021-07-31","1 wk ahead inc case",1148,"2021-07-26"
"PL","quantile",0.9,"2021-07-31","1 wk ahead inc case",1212,"2021-07-26"
"PL","quantile",0.95,"2021-07-31","1 wk ahead inc case",1354,"2021-07-26"
"PL","quantile",0.975,"2021-07-31","1 wk ahead inc case",1450,"2021-07-26"
"PL","quantile",0.99,"2021-07-31","1 wk ahead inc case",1549,"2021-07-26"
"PL","quantile",0.01,"2021-08-07","2 wk ahead inc case",643,"2021-07-26"
"PL","quantile",0.025,"2021-08-07","2 wk ahead inc case",692,"2021-07-26"
"PL","quantile",0.05,"2021-08-07","2 wk ahead inc case",737,"2021-07-26"
"PL","quantile",0.1,"2021-08-07","2 wk ahead inc case",792,"2021-07-26"
"PL","quantile",0.15,"2021-08-07","2 wk ahead inc case",832,"2021-07-26"
"PL","quantile",0.2,"2021-08-07","2 wk ahead inc case",865,"2021-07-26"
"PL","quantile",0.25,"2021-08-07","2 wk ahead inc case",895,"2021-07-26"
"PL","quantile",0.3,"2021-08-07","2 wk ahead inc case",922,"2021-07-26"
"PL","quantile",0.35,"2021-08-07","2 wk ahead inc case",948,"2021-07-26"
"PL","quantile",0.4,"2021-08-07","2 wk ahead inc case",973,"2021-07-26"
"PL","quantile",0.45,"2021-08-07","2 wk ahead inc case",999,"2021-07-26"
"PL","quantile",0.5,"2021-08-07","2 wk ahead inc case",1060,"2021-07-26"
"PL","quantile",0.55,"2021-08-07","2 wk ahead inc case",1115,"2021-07-26"
"PL","quantile",0.6,"2021-08-07","2 wk ahead inc case",1162,"2021-07-26"
"PL","quantile",0.65,"2021-08-07","2 wk ahead inc case",1243,"2021-07-26"
"PL","quantile",0.7,"2021-08-07","2 wk ahead inc case",1347,"2021-07-26"
"PL","quantile",0.75,"2021-08-07","2 wk ahead inc case",1423,"2021-07-26"
"PL","quantile",0.8,"2021-08-07","2 wk ahead inc case",1536,"2021-07-26"
"PL","quantile",0.85,"2021-08-07","2 wk ahead inc case",1661,"2021-07-26"
"PL","quantile",0.9,"2021-08-07","2 wk ahead inc case",1847,"2021-07-26"
"PL","quantile",0.95,"2021-08-07","2 wk ahead inc case",2274,"2021-07-26"
"PL","quantile",0.975,"2021-08-07","2 wk ahead inc case",2495,"2021-07-26"
"PL","quantile",0.99,"2021-08-07","2 wk ahead inc case",2996,"2021-07-26"
"PL","quantile",0.01,"2021-08-14","3 wk ahead inc case",601,"2021-07-26"
"PL","quantile",0.025,"2021-08-14","3 wk ahead inc case",671,"2021-07-26"
"PL","quantile",0.05,"2021-08-14","3 wk ahead inc case",738,"2021-07-26"
"PL","quantile",0.1,"2021-08-14","3 wk ahead inc case",822,"2021-07-26"
"PL","quantile",0.15,"2021-08-14","3 wk ahead inc case",885,"2021-07-26"
