"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-06-19","1 wk ahead inc case",6723.17427065922,"2021-06-14"
"GM","quantile",0.025,"2021-06-19","1 wk ahead inc case",7266.00922475861,"2021-06-14"
"GM","quantile",0.05,"2021-06-19","1 wk ahead inc case",7811.25301905715,"2021-06-14"
"GM","quantile",0.1,"2021-06-19","1 wk ahead inc case",8524.55757037569,"2021-06-14"
"GM","quantile",0.15,"2021-06-19","1 wk ahead inc case",9053.50186623689,"2021-06-14"
"GM","quantile",0.2,"2021-06-19","1 wk ahead inc case",9470.64643860588,"2021-06-14"
"GM","quantile",0.25,"2021-06-19","1 wk ahead inc case",9838.7338466905,"2021-06-14"
"GM","quantile",0.3,"2021-06-19","1 wk ahead inc case",10188.6745427726,"2021-06-14"
"GM","quantile",0.35,"2021-06-19","1 wk ahead inc case",10544.92812493,"2021-06-14"
"GM","quantile",0.4,"2021-06-19","1 wk ahead inc case",10874.6247666974,"2021-06-14"
"GM","quantile",0.45,"2021-06-19","1 wk ahead inc case",11203.9468509812,"2021-06-14"
"GM","quantile",0.5,"2021-06-19","1 wk ahead inc case",11547.644,"2021-06-14"
"GM","quantile",0.55,"2021-06-19","1 wk ahead inc case",11885.9711206899,"2021-06-14"
"GM","quantile",0.6,"2021-06-19","1 wk ahead inc case",12257.9515627022,"2021-06-14"
"GM","quantile",0.65,"2021-06-19","1 wk ahead inc case",12666.5742477099,"2021-06-14"
"GM","quantile",0.7,"2021-06-19","1 wk ahead inc case",13101.6052992331,"2021-06-14"
"GM","quantile",0.75,"2021-06-19","1 wk ahead inc case",13570.3609176196,"2021-06-14"
"GM","quantile",0.8,"2021-06-19","1 wk ahead inc case",14135.8064551363,"2021-06-14"
"GM","quantile",0.85,"2021-06-19","1 wk ahead inc case",14754.9428409854,"2021-06-14"
"GM","quantile",0.9,"2021-06-19","1 wk ahead inc case",15674.2138310098,"2021-06-14"
"GM","quantile",0.95,"2021-06-19","1 wk ahead inc case",17128.0821403308,"2021-06-14"
"GM","quantile",0.975,"2021-06-19","1 wk ahead inc case",18554.7120649779,"2021-06-14"
"GM","quantile",0.99,"2021-06-19","1 wk ahead inc case",20272.0066079286,"2021-06-14"
"GM","quantile",0.01,"2021-06-26","2 wk ahead inc case",4301.12165724644,"2021-06-14"
"GM","quantile",0.025,"2021-06-26","2 wk ahead inc case",4839.01597204958,"2021-06-14"
"GM","quantile",0.05,"2021-06-26","2 wk ahead inc case",5325.01767986176,"2021-06-14"
"GM","quantile",0.1,"2021-06-26","2 wk ahead inc case",5918.22417561582,"2021-06-14"
"GM","quantile",0.15,"2021-06-26","2 wk ahead inc case",6344.91942632535,"2021-06-14"
"GM","quantile",0.2,"2021-06-26","2 wk ahead inc case",6704.75843996853,"2021-06-14"
"GM","quantile",0.25,"2021-06-26","2 wk ahead inc case",7052.85866722387,"2021-06-14"
"GM","quantile",0.3,"2021-06-26","2 wk ahead inc case",7387.44441542266,"2021-06-14"
"GM","quantile",0.35,"2021-06-26","2 wk ahead inc case",7703.01334749152,"2021-06-14"
"GM","quantile",0.4,"2021-06-26","2 wk ahead inc case",8027.91117250487,"2021-06-14"
"GM","quantile",0.45,"2021-06-26","2 wk ahead inc case",8342.35565531705,"2021-06-14"
"GM","quantile",0.5,"2021-06-26","2 wk ahead inc case",8675.698,"2021-06-14"
"GM","quantile",0.55,"2021-06-26","2 wk ahead inc case",9025.64228841407,"2021-06-14"
"GM","quantile",0.6,"2021-06-26","2 wk ahead inc case",9371.36565881334,"2021-06-14"
"GM","quantile",0.65,"2021-06-26","2 wk ahead inc case",9754.90592912762,"2021-06-14"
"GM","quantile",0.7,"2021-06-26","2 wk ahead inc case",10210.3467578677,"2021-06-14"
"GM","quantile",0.75,"2021-06-26","2 wk ahead inc case",10671.6738673101,"2021-06-14"
"GM","quantile",0.8,"2021-06-26","2 wk ahead inc case",11216.2704149739,"2021-06-14"
"GM","quantile",0.85,"2021-06-26","2 wk ahead inc case",11883.974752851,"2021-06-14"
"GM","quantile",0.9,"2021-06-26","2 wk ahead inc case",12866.647646568,"2021-06-14"
"GM","quantile",0.95,"2021-06-26","2 wk ahead inc case",14467.2943450861,"2021-06-14"
