"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-04-24","GM","quantile",0.99,213796.405583042,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.01,92432.7083168654,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.025,101131.370904594,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.05,109293.823904102,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.1,119562.230270885,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.15,127053.546660583,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.2,133355.031336539,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.25,139020.149883985,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.3,144320.998398025,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.35,149420.795465982,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.4,154433.441751157,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.45,159449.839274377,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.5,164552.315,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.55,169824.774700824,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.6,175362.330968229,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.65,181283.424467592,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.7,187748.69464613,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.75,194995.214827243,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.8,203407.614824392,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.85,213691.207892255,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.9,227402.622477269,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.95,249428.329771456,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.975,270324.323600345,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","quantile",0.99,296922.713221889,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.01,78260.7783109027,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.025,87863.288611545,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.05,97117.121773513,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.1,109077.207221486,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.15,118017.363895933,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.2,125672.701557453,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.25,132657.407392987,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.3,139278.760727042,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.35,145725.577074821,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.4,152133.986492183,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.45,158617.085117162,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.5,165281.86,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.55,172241.950871209,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.6,179630.753654919,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.65,187618.954685258,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.7,196442.795694742,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.75,206456.290251759,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.8,218240.872703701,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.85,232874.588012669,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.9,252764.710958091,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.95,285586.406559438,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.975,317672.687792273,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","quantile",0.99,359783.418069469,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.01,60483.631427464,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.025,70573.3203998859,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.05,80635.8971790129,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.1,94095.833172148,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.15,104468.514621034,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.2,113549.292171619,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.25,121987.041510126,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.3,130114.801902688,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.35,138144.570466342,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.4,146236.386850825,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.45,154530.455068108,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.5,163166.64,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.55,172300.596725942,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.6,182121.932222664,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.65,192880.062439523,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.7,204927.297138745,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.75,218799.82688103,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.8,235389.656247933,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.85,256370.649688129,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.9,285530.013651263,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.95,335158.754173976,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.975,385358.396516738,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","quantile",0.99,453552.641374668,"2021-04-19"
"1 wk ahead inc case","2021-04-24","GM","point",NA,154484.77,"2021-04-19"
"2 wk ahead inc case","2021-05-01","GM","point",NA,164552.315,"2021-04-19"
"3 wk ahead inc case","2021-05-08","GM","point",NA,165281.86,"2021-04-19"
"4 wk ahead inc case","2021-05-15","GM","point",NA,163166.64,"2021-04-19"
