"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-08-07","1 wk ahead inc case",12129,"2021-08-02"
"GM","quantile",0.025,"2021-08-07","1 wk ahead inc case",13723,"2021-08-02"
"GM","quantile",0.05,"2021-08-07","1 wk ahead inc case",14598,"2021-08-02"
"GM","quantile",0.1,"2021-08-07","1 wk ahead inc case",15519,"2021-08-02"
"GM","quantile",0.15,"2021-08-07","1 wk ahead inc case",16749,"2021-08-02"
"GM","quantile",0.2,"2021-08-07","1 wk ahead inc case",17683,"2021-08-02"
"GM","quantile",0.25,"2021-08-07","1 wk ahead inc case",18661,"2021-08-02"
"GM","quantile",0.3,"2021-08-07","1 wk ahead inc case",19612,"2021-08-02"
"GM","quantile",0.35,"2021-08-07","1 wk ahead inc case",20502,"2021-08-02"
"GM","quantile",0.4,"2021-08-07","1 wk ahead inc case",21312,"2021-08-02"
"GM","quantile",0.45,"2021-08-07","1 wk ahead inc case",22069,"2021-08-02"
"GM","quantile",0.5,"2021-08-07","1 wk ahead inc case",22906,"2021-08-02"
"GM","quantile",0.55,"2021-08-07","1 wk ahead inc case",23816,"2021-08-02"
"GM","quantile",0.6,"2021-08-07","1 wk ahead inc case",24792,"2021-08-02"
"GM","quantile",0.65,"2021-08-07","1 wk ahead inc case",25653,"2021-08-02"
"GM","quantile",0.7,"2021-08-07","1 wk ahead inc case",27055,"2021-08-02"
"GM","quantile",0.75,"2021-08-07","1 wk ahead inc case",28353,"2021-08-02"
"GM","quantile",0.8,"2021-08-07","1 wk ahead inc case",29811,"2021-08-02"
"GM","quantile",0.85,"2021-08-07","1 wk ahead inc case",31717,"2021-08-02"
"GM","quantile",0.9,"2021-08-07","1 wk ahead inc case",33968,"2021-08-02"
"GM","quantile",0.95,"2021-08-07","1 wk ahead inc case",37644,"2021-08-02"
"GM","quantile",0.975,"2021-08-07","1 wk ahead inc case",41886,"2021-08-02"
"GM","quantile",0.99,"2021-08-07","1 wk ahead inc case",48189,"2021-08-02"
"GM","quantile",0.01,"2021-08-14","2 wk ahead inc case",13598,"2021-08-02"
"GM","quantile",0.025,"2021-08-14","2 wk ahead inc case",14937,"2021-08-02"
"GM","quantile",0.05,"2021-08-14","2 wk ahead inc case",16248,"2021-08-02"
"GM","quantile",0.1,"2021-08-14","2 wk ahead inc case",17946,"2021-08-02"
"GM","quantile",0.15,"2021-08-14","2 wk ahead inc case",19646,"2021-08-02"
"GM","quantile",0.2,"2021-08-14","2 wk ahead inc case",21571,"2021-08-02"
"GM","quantile",0.25,"2021-08-14","2 wk ahead inc case",23224,"2021-08-02"
"GM","quantile",0.3,"2021-08-14","2 wk ahead inc case",25030,"2021-08-02"
"GM","quantile",0.35,"2021-08-14","2 wk ahead inc case",26804,"2021-08-02"
"GM","quantile",0.4,"2021-08-14","2 wk ahead inc case",28336,"2021-08-02"
"GM","quantile",0.45,"2021-08-14","2 wk ahead inc case",29939,"2021-08-02"
"GM","quantile",0.5,"2021-08-14","2 wk ahead inc case",31538,"2021-08-02"
"GM","quantile",0.55,"2021-08-14","2 wk ahead inc case",33165,"2021-08-02"
"GM","quantile",0.6,"2021-08-14","2 wk ahead inc case",35097,"2021-08-02"
"GM","quantile",0.65,"2021-08-14","2 wk ahead inc case",37173,"2021-08-02"
"GM","quantile",0.7,"2021-08-14","2 wk ahead inc case",39538,"2021-08-02"
"GM","quantile",0.75,"2021-08-14","2 wk ahead inc case",41895,"2021-08-02"
"GM","quantile",0.8,"2021-08-14","2 wk ahead inc case",45283,"2021-08-02"
"GM","quantile",0.85,"2021-08-14","2 wk ahead inc case",49051,"2021-08-02"
"GM","quantile",0.9,"2021-08-14","2 wk ahead inc case",54095,"2021-08-02"
"GM","quantile",0.95,"2021-08-14","2 wk ahead inc case",62249,"2021-08-02"
"GM","quantile",0.975,"2021-08-14","2 wk ahead inc case",69964,"2021-08-02"
"GM","quantile",0.99,"2021-08-14","2 wk ahead inc case",80193,"2021-08-02"
"GM","quantile",0.01,"2021-08-21","3 wk ahead inc case",13450,"2021-08-02"
"GM","quantile",0.025,"2021-08-21","3 wk ahead inc case",15393,"2021-08-02"
"GM","quantile",0.05,"2021-08-21","3 wk ahead inc case",17361,"2021-08-02"
"GM","quantile",0.1,"2021-08-21","3 wk ahead inc case",20043,"2021-08-02"
"GM","quantile",0.15,"2021-08-21","3 wk ahead inc case",22282,"2021-08-02"
"GM","quantile",0.2,"2021-08-21","3 wk ahead inc case",24877,"2021-08-02"
"GM","quantile",0.25,"2021-08-21","3 wk ahead inc case",27552,"2021-08-02"
"GM","quantile",0.3,"2021-08-21","3 wk ahead inc case",30163,"2021-08-02"
"GM","quantile",0.35,"2021-08-21","3 wk ahead inc case",32770,"2021-08-02"
"GM","quantile",0.4,"2021-08-21","3 wk ahead inc case",35507,"2021-08-02"
"GM","quantile",0.45,"2021-08-21","3 wk ahead inc case",38494,"2021-08-02"
"GM","quantile",0.5,"2021-08-21","3 wk ahead inc case",41447,"2021-08-02"
"GM","quantile",0.55,"2021-08-21","3 wk ahead inc case",44831,"2021-08-02"
"GM","quantile",0.6,"2021-08-21","3 wk ahead inc case",48189,"2021-08-02"
"GM","quantile",0.65,"2021-08-21","3 wk ahead inc case",52411,"2021-08-02"
"GM","quantile",0.7,"2021-08-21","3 wk ahead inc case",56590,"2021-08-02"
"GM","quantile",0.75,"2021-08-21","3 wk ahead inc case",60365,"2021-08-02"
"GM","quantile",0.8,"2021-08-21","3 wk ahead inc case",64475,"2021-08-02"
"GM","quantile",0.85,"2021-08-21","3 wk ahead inc case",70060,"2021-08-02"
"GM","quantile",0.9,"2021-08-21","3 wk ahead inc case",78686,"2021-08-02"
"GM","quantile",0.95,"2021-08-21","3 wk ahead inc case",96088,"2021-08-02"
"GM","quantile",0.975,"2021-08-21","3 wk ahead inc case",109150,"2021-08-02"
"GM","quantile",0.99,"2021-08-21","3 wk ahead inc case",130840,"2021-08-02"
"GM","quantile",0.01,"2021-08-28","4 wk ahead inc case",13284,"2021-08-02"
"GM","quantile",0.025,"2021-08-28","4 wk ahead inc case",15972,"2021-08-02"
"GM","quantile",0.05,"2021-08-28","4 wk ahead inc case",18851,"2021-08-02"
"GM","quantile",0.1,"2021-08-28","4 wk ahead inc case",23003,"2021-08-02"
"GM","quantile",0.15,"2021-08-28","4 wk ahead inc case",26434,"2021-08-02"
"GM","quantile",0.2,"2021-08-28","4 wk ahead inc case",29600,"2021-08-02"
"GM","quantile",0.25,"2021-08-28","4 wk ahead inc case",32850,"2021-08-02"
"GM","quantile",0.3,"2021-08-28","4 wk ahead inc case",36977,"2021-08-02"
"GM","quantile",0.35,"2021-08-28","4 wk ahead inc case",41087,"2021-08-02"
"GM","quantile",0.4,"2021-08-28","4 wk ahead inc case",46002,"2021-08-02"
"GM","quantile",0.45,"2021-08-28","4 wk ahead inc case",51233,"2021-08-02"
"GM","quantile",0.5,"2021-08-28","4 wk ahead inc case",55362,"2021-08-02"
"GM","quantile",0.55,"2021-08-28","4 wk ahead inc case",58681,"2021-08-02"
"GM","quantile",0.6,"2021-08-28","4 wk ahead inc case",63894,"2021-08-02"
"GM","quantile",0.65,"2021-08-28","4 wk ahead inc case",68971,"2021-08-02"
"GM","quantile",0.7,"2021-08-28","4 wk ahead inc case",75064,"2021-08-02"
"GM","quantile",0.75,"2021-08-28","4 wk ahead inc case",80888,"2021-08-02"
"GM","quantile",0.8,"2021-08-28","4 wk ahead inc case",88292,"2021-08-02"
"GM","quantile",0.85,"2021-08-28","4 wk ahead inc case",98767,"2021-08-02"
"GM","quantile",0.9,"2021-08-28","4 wk ahead inc case",114596,"2021-08-02"
"GM","quantile",0.95,"2021-08-28","4 wk ahead inc case",141892,"2021-08-02"
"GM","quantile",0.975,"2021-08-28","4 wk ahead inc case",169462,"2021-08-02"
"GM","quantile",0.99,"2021-08-28","4 wk ahead inc case",218372,"2021-08-02"
"GM","point",NA,"2021-08-07","1 wk ahead inc case",22906,"2021-08-02"
