forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-05-17,2021-05-22,1 wk ahead cum case,PL,point,NA,Poland,2867495.9550075303
2021-05-17,2021-05-22,1 wk ahead inc case,PL,point,NA,Poland,15584.955007530127
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.01,Poland,2862738.40625
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.025,Poland,2863057.125
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.05,Poland,2863478.5796875
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.1,Poland,2864582.90625
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.15,Poland,2865521.0921875
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.2,Poland,2866153.44375
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.25,Poland,2866556.25
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.3,Poland,2866901.415625
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.35,Poland,2867132.65625
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.4,Poland,2867308.96875
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.45,Poland,2867478.5
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.5,Poland,2867661.59375
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.55,Poland,2867885.375
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.6,Poland,2868122.71875
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.65,Poland,2868359.7234375
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.7,Poland,2868631.3125
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.75,Poland,2868889.0
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.8,Poland,2869169.74375
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.85,Poland,2869451.84375
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.9,Poland,2869761.746875
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.95,Poland,2870169.6390625
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.975,Poland,2870475.8125
2021-05-17,2021-05-22,1 wk ahead cum case,PL,quantile,0.99,Poland,2870816.9771875
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.01,Poland,10827.40625
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.025,Poland,11146.125
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.05,Poland,11567.579687500001
