forecast_date,target_end_date,target,location,type,quantile,location_name,value
2022-08-15,2022-08-06,-1 wk ahead inc death,PL,observed,NA,Poland,90
2022-08-15,2022-08-13,0 wk ahead inc death,PL,observed,NA,Poland,113
2022-08-15,2022-08-06,-1 wk ahead cum death,PL,observed,NA,Poland,116660
2022-08-15,2022-08-13,0 wk ahead cum death,PL,observed,NA,Poland,116773
2022-08-15,2022-08-20,1 wk ahead inc death,PL,point,NA,Poland,140
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.01,Poland,98
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.025,Poland,102
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.05,Poland,106
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.1,Poland,111
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.15,Poland,115
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.2,Poland,118
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.25,Poland,121
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.3,Poland,123
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.35,Poland,126
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.4,Poland,128
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.45,Poland,131
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.5,Poland,133
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.55,Poland,137
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.6,Poland,139
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.65,Poland,144
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.7,Poland,149
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.75,Poland,155
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.8,Poland,164
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.85,Poland,174
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.9,Poland,183
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.95,Poland,197
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.975,Poland,206
2022-08-15,2022-08-20,1 wk ahead inc death,PL,quantile,0.99,Poland,214
2022-08-15,2022-08-27,2 wk ahead inc death,PL,point,NA,Poland,157
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.01,Poland,103
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.025,Poland,106
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.05,Poland,109
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.1,Poland,113
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.15,Poland,116
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.2,Poland,118
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.25,Poland,120
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.3,Poland,123
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.35,Poland,125
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.4,Poland,127
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.45,Poland,131
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.5,Poland,139
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.55,Poland,156
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.6,Poland,166
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.65,Poland,175
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.7,Poland,184
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.75,Poland,193
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.8,Poland,203
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.85,Poland,211
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.9,Poland,223
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.95,Poland,234
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.975,Poland,243
2022-08-15,2022-08-27,2 wk ahead inc death,PL,quantile,0.99,Poland,250
2022-08-15,2022-09-03,3 wk ahead inc death,PL,point,NA,Poland,156
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.01,Poland,82
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.025,Poland,86
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.05,Poland,89
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.1,Poland,93
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.15,Poland,96
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.2,Poland,98
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.25,Poland,101
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.3,Poland,103
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.35,Poland,106
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.4,Poland,109
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.45,Poland,113
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.5,Poland,142
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.55,Poland,182
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.6,Poland,191
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.65,Poland,198
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.7,Poland,204
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.75,Poland,211
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.8,Poland,218
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.85,Poland,224
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.9,Poland,230
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.95,Poland,239
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.975,Poland,244
2022-08-15,2022-09-03,3 wk ahead inc death,PL,quantile,0.99,Poland,250
2022-08-15,2022-09-10,4 wk ahead inc death,PL,point,NA,Poland,139
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.01,Poland,59
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.025,Poland,61
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.05,Poland,64
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.1,Poland,68
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.15,Poland,72
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.2,Poland,75
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.25,Poland,78
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.3,Poland,81
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.35,Poland,84
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.4,Poland,88
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.45,Poland,92
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.5,Poland,133
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.55,Poland,182
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.6,Poland,188
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.65,Poland,193
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.7,Poland,197
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.75,Poland,201
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.8,Poland,204
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.85,Poland,208
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.9,Poland,213
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.95,Poland,219
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.975,Poland,225
2022-08-15,2022-09-10,4 wk ahead inc death,PL,quantile,0.99,Poland,231
2022-08-15,2022-08-20,1 wk ahead cum death,PL,point,NA,Poland,116913
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.01,Poland,116871
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.025,Poland,116875
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.05,Poland,116879
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.1,Poland,116884
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.15,Poland,116888
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.2,Poland,116891
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.25,Poland,116894
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.3,Poland,116896
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.35,Poland,116899
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.4,Poland,116901
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.45,Poland,116904
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.5,Poland,116906
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.55,Poland,116910
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.6,Poland,116912
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.65,Poland,116917
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.7,Poland,116922
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.75,Poland,116928
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.8,Poland,116937
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.85,Poland,116947
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.9,Poland,116956
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.95,Poland,116970
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.975,Poland,116979
2022-08-15,2022-08-20,1 wk ahead cum death,PL,quantile,0.99,Poland,116987
2022-08-15,2022-08-27,2 wk ahead cum death,PL,point,NA,Poland,117071
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.01,Poland,116974
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.025,Poland,116981
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.05,Poland,116988
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.1,Poland,116997
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.15,Poland,117004
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.2,Poland,117009
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.25,Poland,117014
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.3,Poland,117019
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.35,Poland,117024
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.4,Poland,117028
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.45,Poland,117035
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.5,Poland,117045
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.55,Poland,117066
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.6,Poland,117078
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.65,Poland,117092
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.7,Poland,117106
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.75,Poland,117121
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.8,Poland,117140
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.85,Poland,117158
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.9,Poland,117179
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.95,Poland,117204
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.975,Poland,117222
2022-08-15,2022-08-27,2 wk ahead cum death,PL,quantile,0.99,Poland,117237
2022-08-15,2022-09-03,3 wk ahead cum death,PL,point,NA,Poland,117227
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.01,Poland,117056
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.025,Poland,117067
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.05,Poland,117077
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.1,Poland,117090
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.15,Poland,117100
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.2,Poland,117107
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.25,Poland,117115
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.3,Poland,117122
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.35,Poland,117130
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.4,Poland,117137
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.45,Poland,117148
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.5,Poland,117187
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.55,Poland,117248
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.6,Poland,117269
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.65,Poland,117290
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.7,Poland,117310
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.75,Poland,117332
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.8,Poland,117358
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.85,Poland,117382
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.9,Poland,117409
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.95,Poland,117443
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.975,Poland,117466
2022-08-15,2022-09-03,3 wk ahead cum death,PL,quantile,0.99,Poland,117487
2022-08-15,2022-09-10,4 wk ahead cum death,PL,point,NA,Poland,117367
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.01,Poland,117115
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.025,Poland,117128
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.05,Poland,117141
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.1,Poland,117158
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.15,Poland,117172
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.2,Poland,117182
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.25,Poland,117193
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.3,Poland,117203
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.35,Poland,117214
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.4,Poland,117225
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.45,Poland,117240
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.5,Poland,117320
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.55,Poland,117430
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.6,Poland,117457
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.65,Poland,117483
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.7,Poland,117507
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.75,Poland,117533
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.8,Poland,117562
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.85,Poland,117590
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.9,Poland,117622
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.95,Poland,117662
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.975,Poland,117691
2022-08-15,2022-09-10,4 wk ahead cum death,PL,quantile,0.99,Poland,117718
