forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-08-23,2021-08-28,1 wk ahead cum case,PL,point,NA,Poland,2888146
2021-08-23,2021-08-28,1 wk ahead inc case,PL,point,NA,Poland,1633
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.01,Poland,2887681
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.025,Poland,2887752
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.05,Poland,2887802
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.1,Poland,2887836
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.15,Poland,2887891
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.2,Poland,2887919
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.25,Poland,2887953
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.3,Poland,2887994
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.35,Poland,2888030
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.4,Poland,2888063
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.45,Poland,2888098
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.5,Poland,2888132
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.55,Poland,2888167
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.6,Poland,2888203
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.65,Poland,2888243
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.7,Poland,2888277
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.75,Poland,2888318
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.8,Poland,2888360
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.85,Poland,2888401
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.9,Poland,2888463
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.95,Poland,2888582
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.975,Poland,2888666
2021-08-23,2021-08-28,1 wk ahead cum case,PL,quantile,0.99,Poland,2888735
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.01,Poland,1168
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.025,Poland,1239
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.05,Poland,1289
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.1,Poland,1323
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.15,Poland,1378
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.2,Poland,1406
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.25,Poland,1440
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.3,Poland,1481
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.35,Poland,1517
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.4,Poland,1550
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.45,Poland,1585
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.5,Poland,1619
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.55,Poland,1654
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.6,Poland,1690
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.65,Poland,1729
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.7,Poland,1764
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.75,Poland,1805
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.8,Poland,1847
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.85,Poland,1888
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.9,Poland,1950
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.95,Poland,2069
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.975,Poland,2153
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.99,Poland,2222
2021-08-23,2021-09-04,2 wk ahead cum case,PL,point,NA,Poland,2890180
2021-08-23,2021-09-04,2 wk ahead inc case,PL,point,NA,Poland,2033
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.01,Poland,2889004
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.025,Poland,2889145
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.05,Poland,2889265
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.1,Poland,2889390
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.15,Poland,2889508
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.2,Poland,2889573
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.25,Poland,2889675
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.3,Poland,2889762
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.35,Poland,2889850
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.4,Poland,2889946
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.45,Poland,2890044
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.5,Poland,2890120
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.55,Poland,2890232
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.6,Poland,2890319
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.65,Poland,2890439
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.7,Poland,2890510
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.75,Poland,2890607
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.8,Poland,2890719
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.85,Poland,2890865
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.9,Poland,2891039
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.95,Poland,2891382
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.975,Poland,2891589
2021-08-23,2021-09-04,2 wk ahead cum case,PL,quantile,0.99,Poland,2891744
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.01,Poland,1323
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.025,Poland,1393
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.05,Poland,1463
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.1,Poland,1554
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.15,Poland,1617
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.2,Poland,1654
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.25,Poland,1722
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.3,Poland,1768
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.35,Poland,1820
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.4,Poland,1883
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.45,Poland,1946
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.5,Poland,1988
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.55,Poland,2065
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.6,Poland,2116
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.65,Poland,2196
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.7,Poland,2233
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.75,Poland,2289
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.8,Poland,2359
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.85,Poland,2464
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.9,Poland,2576
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.95,Poland,2800
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.975,Poland,2923
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.99,Poland,3009
2021-08-23,2021-09-11,3 wk ahead cum case,PL,point,NA,Poland,2892683
2021-08-23,2021-09-11,3 wk ahead inc case,PL,point,NA,Poland,2503
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.01,Poland,2890601
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.025,Poland,2890783
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.05,Poland,2890959
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.1,Poland,2891162
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.15,Poland,2891363
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.2,Poland,2891500
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.25,Poland,2891663
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.3,Poland,2891817
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.35,Poland,2891968
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.4,Poland,2892183
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.45,Poland,2892391
2021-08-23,2021-09-11,3 wk ahead cum case,PL,quantile,0.5,Poland,2892542
