forecast_date,target_end_date,target,location,type,quantile,location_name,value
2022-09-12,2022-09-03,-1 wk ahead inc case,PL,observed,NA,Poland,20352
2022-09-12,2022-09-10,0 wk ahead inc case,PL,observed,NA,Poland,25007
2022-09-12,2022-09-03,-1 wk ahead cum case,PL,observed,NA,Poland,6186948
2022-09-12,2022-09-10,0 wk ahead cum case,PL,observed,NA,Poland,6211955
2022-09-12,2022-09-17,1 wk ahead inc case,PL,point,NA,Poland,34425
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.01,Poland,14170
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.025,Poland,14338
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.05,Poland,14466
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.1,Poland,20823
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.15,Poland,22293
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.2,Poland,24603
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.25,Poland,26419
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.3,Poland,27157
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.35,Poland,27639
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.4,Poland,27861
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.45,Poland,28504
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.5,Poland,30643
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.55,Poland,31787
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.6,Poland,37530
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.65,Poland,39757
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.7,Poland,40868
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.75,Poland,42017
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.8,Poland,45938
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.85,Poland,51311
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.9,Poland,53386
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.95,Poland,57212
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.975,Poland,57827
2022-09-12,2022-09-17,1 wk ahead inc case,PL,quantile,0.99,Poland,58656
2022-09-12,2022-09-24,2 wk ahead inc case,PL,point,NA,Poland,39123
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.01,Poland,14988
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.025,Poland,15067
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.05,Poland,15283
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.1,Poland,23275
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.15,Poland,24436
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.2,Poland,27788
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.25,Poland,28064
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.3,Poland,28192
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.35,Poland,29293
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.4,Poland,32392
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.45,Poland,34221
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.5,Poland,37690
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.55,Poland,38788
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.6,Poland,39568
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.65,Poland,43962
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.7,Poland,44716
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.75,Poland,45334
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.8,Poland,47945
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.85,Poland,58849
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.9,Poland,64986
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.95,Poland,73211
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.975,Poland,73752
2022-09-12,2022-09-24,2 wk ahead inc case,PL,quantile,0.99,Poland,74604
2022-09-12,2022-10-01,3 wk ahead inc case,PL,point,NA,Poland,39881
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.01,Poland,14866
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.025,Poland,14965
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.05,Poland,15132
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.1,Poland,23482
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.15,Poland,24620
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.2,Poland,26945
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.25,Poland,27947
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.3,Poland,28488
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.35,Poland,28983
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.4,Poland,33716
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.45,Poland,35543
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.5,Poland,36652
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.55,Poland,39437
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.6,Poland,42290
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.65,Poland,43341
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.7,Poland,44277
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.75,Poland,45227
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.8,Poland,46975
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.85,Poland,60321
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.9,Poland,67349
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.95,Poland,78859
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.975,Poland,79630
2022-09-12,2022-10-01,3 wk ahead inc case,PL,quantile,0.99,Poland,80790
2022-09-12,2022-10-08,4 wk ahead inc case,PL,point,NA,Poland,35999
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.01,Poland,13616
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.025,Poland,13737
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.05,Poland,13943
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.1,Poland,21486
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.15,Poland,22271
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.2,Poland,25064
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.25,Poland,25614
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.3,Poland,25841
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.35,Poland,26444
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.4,Poland,29998
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.45,Poland,31878
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.5,Poland,33635
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.55,Poland,35803
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.6,Poland,37810
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.65,Poland,39185
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.7,Poland,40284
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.75,Poland,40815
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.8,Poland,42714
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.85,Poland,54258
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.9,Poland,60089
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.95,Poland,70441
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.975,Poland,71367
2022-09-12,2022-10-08,4 wk ahead inc case,PL,quantile,0.99,Poland,71929
2022-09-12,2022-09-17,1 wk ahead cum case,PL,point,NA,Poland,6246380
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.01,Poland,6226125
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.025,Poland,6226293
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.05,Poland,6226421
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.1,Poland,6232778
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.15,Poland,6234248
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.2,Poland,6236558
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.25,Poland,6238374
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.3,Poland,6239112
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.35,Poland,6239594
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.4,Poland,6239816
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.45,Poland,6240459
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.5,Poland,6242598
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.55,Poland,6243742
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.6,Poland,6249485
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.65,Poland,6251712
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.7,Poland,6252823
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.75,Poland,6253972
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.8,Poland,6257893
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.85,Poland,6263266
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.9,Poland,6265341
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.95,Poland,6269167
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.975,Poland,6269782
2022-09-12,2022-09-17,1 wk ahead cum case,PL,quantile,0.99,Poland,6270611
2022-09-12,2022-09-24,2 wk ahead cum case,PL,point,NA,Poland,6285503
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.01,Poland,6241113
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.025,Poland,6241360
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.05,Poland,6241704
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.1,Poland,6256053
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.15,Poland,6258684
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.2,Poland,6264346
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.25,Poland,6266438
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.3,Poland,6267304
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.35,Poland,6268887
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.4,Poland,6272208
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.45,Poland,6274680
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.5,Poland,6280288
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.55,Poland,6282530
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.6,Poland,6289053
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.65,Poland,6295675
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.7,Poland,6297539
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.75,Poland,6299306
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.8,Poland,6305838
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.85,Poland,6322115
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.9,Poland,6330327
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.95,Poland,6342378
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.975,Poland,6343534
2022-09-12,2022-09-24,2 wk ahead cum case,PL,quantile,0.99,Poland,6345215
2022-09-12,2022-10-01,3 wk ahead cum case,PL,point,NA,Poland,6325385
