forecast_date,target_end_date,target,location,type,quantile,location_name,value
2022-08-29,2022-08-20,-1 wk ahead inc death,PL,observed,NA,Poland,108
2022-08-29,2022-08-27,0 wk ahead inc death,PL,observed,NA,Poland,149
2022-08-29,2022-08-20,-1 wk ahead cum death,PL,observed,NA,Poland,116881
2022-08-29,2022-08-27,0 wk ahead cum death,PL,observed,NA,Poland,117030
2022-08-29,2022-09-03,1 wk ahead inc death,PL,point,NA,Poland,145
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.01,Poland,107
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.025,Poland,111
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.05,Poland,115
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.1,Poland,120
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.15,Poland,123
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.2,Poland,125
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.25,Poland,127
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.3,Poland,129
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.35,Poland,131
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.4,Poland,134
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.45,Poland,136
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.5,Poland,139
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.55,Poland,142
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.6,Poland,146
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.65,Poland,150
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.7,Poland,156
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.75,Poland,162
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.8,Poland,168
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.85,Poland,174
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.9,Poland,182
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.95,Poland,190
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.975,Poland,197
2022-08-29,2022-09-03,1 wk ahead inc death,PL,quantile,0.99,Poland,203
2022-08-29,2022-09-10,2 wk ahead inc death,PL,point,NA,Poland,138
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.01,Poland,87
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.025,Poland,90
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.05,Poland,94
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.1,Poland,98
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.15,Poland,101
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.2,Poland,104
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.25,Poland,107
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.3,Poland,110
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.35,Poland,113
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.4,Poland,116
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.45,Poland,120
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.5,Poland,133
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.55,Poland,149
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.6,Poland,156
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.65,Poland,160
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.7,Poland,165
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.75,Poland,170
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.8,Poland,174
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.85,Poland,179
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.9,Poland,184
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.95,Poland,190
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.975,Poland,195
2022-08-29,2022-09-10,2 wk ahead inc death,PL,quantile,0.99,Poland,200
2022-08-29,2022-09-17,3 wk ahead inc death,PL,point,NA,Poland,120
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.01,Poland,60
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.025,Poland,63
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.05,Poland,66
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.1,Poland,71
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.15,Poland,75
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.2,Poland,78
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.25,Poland,82
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.3,Poland,85
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.35,Poland,89
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.4,Poland,92
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.45,Poland,97
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.5,Poland,117
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.55,Poland,142
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.6,Poland,148
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.65,Poland,151
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.7,Poland,154
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.75,Poland,157
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.8,Poland,161
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.85,Poland,164
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.9,Poland,167
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.95,Poland,173
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.975,Poland,178
2022-08-29,2022-09-17,3 wk ahead inc death,PL,quantile,0.99,Poland,182
2022-08-29,2022-09-24,4 wk ahead inc death,PL,point,NA,Poland,95
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.01,Poland,40
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.025,Poland,43
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.05,Poland,45
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.1,Poland,49
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.15,Poland,52
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.2,Poland,56
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.25,Poland,59
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.3,Poland,62
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.35,Poland,65
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.4,Poland,69
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.45,Poland,75
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.5,Poland,93
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.55,Poland,113
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.6,Poland,119
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.65,Poland,123
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.7,Poland,126
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.75,Poland,130
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.8,Poland,133
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.85,Poland,137
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.9,Poland,141
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.95,Poland,146
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.975,Poland,151
2022-08-29,2022-09-24,4 wk ahead inc death,PL,quantile,0.99,Poland,156
2022-08-29,2022-09-03,1 wk ahead cum death,PL,point,NA,Poland,117175
2022-08-29,2022-09-03,1 wk ahead cum death,PL,quantile,0.01,Poland,117137
2022-08-29,2022-09-03,1 wk ahead cum death,PL,quantile,0.025,Poland,117141
2022-08-29,2022-09-03,1 wk ahead cum death,PL,quantile,0.05,Poland,117145
2022-08-29,2022-09-03,1 wk ahead cum death,PL,quantile,0.1,Poland,117150
2022-08-29,2022-09-03,1 wk ahead cum death,PL,quantile,0.15,Poland,117153
2022-08-29,2022-09-03,1 wk ahead cum death,PL,quantile,0.2,Poland,117155
2022-08-29,2022-09-03,1 wk ahead cum death,PL,quantile,0.25,Poland,117157
