forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-11-22,2021-11-27,1 wk ahead cum death,PL,point,NA,Poland,83064
2021-11-22,2021-11-27,1 wk ahead inc death,PL,point,NA,Poland,2283
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.01,Poland,82339
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.025,Poland,82357
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.05,Poland,82382
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.1,Poland,82432
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.15,Poland,82667
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.2,Poland,82712
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.25,Poland,82743
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.3,Poland,82776
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.35,Poland,82924
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.4,Poland,82989
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.45,Poland,83028
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.5,Poland,83064
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.55,Poland,83109
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.6,Poland,83203
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.65,Poland,83271
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.7,Poland,83423
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.75,Poland,83480
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.8,Poland,83766
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.85,Poland,83841
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.9,Poland,83896
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.95,Poland,83970
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.975,Poland,84022
2021-11-22,2021-11-27,1 wk ahead cum death,PL,quantile,0.99,Poland,84047
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.01,Poland,1558
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.025,Poland,1576
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.05,Poland,1601
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.1,Poland,1651
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.15,Poland,1886
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.2,Poland,1931
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.25,Poland,1962
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.3,Poland,1995
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.35,Poland,2143
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.4,Poland,2208
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.45,Poland,2247
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.5,Poland,2283
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.55,Poland,2328
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.6,Poland,2422
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.65,Poland,2490
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.7,Poland,2642
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.75,Poland,2699
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.8,Poland,2985
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.85,Poland,3060
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.9,Poland,3115
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.95,Poland,3189
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.975,Poland,3241
2021-11-22,2021-11-27,1 wk ahead inc death,PL,quantile,0.99,Poland,3266
2021-11-22,2021-12-04,2 wk ahead cum death,PL,point,NA,Poland,85465
2021-11-22,2021-12-04,2 wk ahead inc death,PL,point,NA,Poland,2401
2021-11-22,2021-12-04,2 wk ahead cum death,PL,quantile,0.01,Poland,84151
2021-11-22,2021-12-04,2 wk ahead cum death,PL,quantile,0.025,Poland,84196
