forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-08-02,2021-08-07,1 wk ahead cum death,PL,point,NA,Poland,75273
2021-08-02,2021-08-07,1 wk ahead inc death,PL,point,NA,Poland,12
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.01,Poland,75266
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.025,Poland,75266
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.05,Poland,75266
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.1,Poland,75266
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.15,Poland,75266
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.2,Poland,75266
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.25,Poland,75267
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.3,Poland,75271
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.35,Poland,75273
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.4,Poland,75273
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.45,Poland,75273
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.5,Poland,75273
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.55,Poland,75273
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.6,Poland,75275
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.65,Poland,75278
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.7,Poland,75280
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.75,Poland,75280
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.8,Poland,75281
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.85,Poland,75283
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.9,Poland,75287
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.95,Poland,75291
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.975,Poland,75295
2021-08-02,2021-08-07,1 wk ahead cum death,PL,quantile,0.99,Poland,75301
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.01,Poland,5
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.025,Poland,5
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.05,Poland,5
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.1,Poland,5
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.15,Poland,5
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.2,Poland,5
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.25,Poland,6
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.3,Poland,10
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.35,Poland,12
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.4,Poland,12
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.45,Poland,12
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.5,Poland,12
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.55,Poland,12
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.6,Poland,14
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.65,Poland,17
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.7,Poland,19
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.75,Poland,19
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.8,Poland,20
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.85,Poland,22
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.9,Poland,26
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.95,Poland,30
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.975,Poland,34
2021-08-02,2021-08-07,1 wk ahead inc death,PL,quantile,0.99,Poland,40
2021-08-02,2021-08-14,2 wk ahead cum death,PL,point,NA,Poland,75284
2021-08-02,2021-08-14,2 wk ahead inc death,PL,point,NA,Poland,11
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.01,Poland,75267
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.025,Poland,75267
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.05,Poland,75267
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.1,Poland,75267
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.15,Poland,75267
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.2,Poland,75271
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.25,Poland,75275
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.3,Poland,75279
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.35,Poland,75281
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.4,Poland,75281
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.45,Poland,75282
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.5,Poland,75284
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.55,Poland,75287
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.6,Poland,75290
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.65,Poland,75293
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.7,Poland,75297
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.75,Poland,75300
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.8,Poland,75303
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.85,Poland,75307
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.9,Poland,75314
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.95,Poland,75324
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.975,Poland,75334
2021-08-02,2021-08-14,2 wk ahead cum death,PL,quantile,0.99,Poland,75347
2021-08-02,2021-08-14,2 wk ahead inc death,PL,quantile,0.01,Poland,1
2021-08-02,2021-08-14,2 wk ahead inc death,PL,quantile,0.025,Poland,1
2021-08-02,2021-08-14,2 wk ahead inc death,PL,quantile,0.05,Poland,1
2021-08-02,2021-08-14,2 wk ahead inc death,PL,quantile,0.1,Poland,1
2021-08-02,2021-08-14,2 wk ahead inc death,PL,quantile,0.15,Poland,1
2021-08-02,2021-08-14,2 wk ahead inc death,PL,quantile,0.2,Poland,5
2021-08-02,2021-08-14,2 wk ahead inc death,PL,quantile,0.25,Poland,8
2021-08-02,2021-08-14,2 wk ahead inc death,PL,quantile,0.3,Poland,8
2021-08-02,2021-08-14,2 wk ahead inc death,PL,quantile,0.35,Poland,8
