forecast_date,target_end_date,target,location,type,quantile,location_name,value
2022-04-11,2022-04-16,1 wk ahead cum case,PL,point,NA,Poland,5982874
2022-04-11,2022-04-16,1 wk ahead inc case,PL,point,NA,Poland,5101
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.01,Poland,5981948
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.025,Poland,5982091
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.05,Poland,5982198
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.1,Poland,5982386
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.15,Poland,5982515
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.2,Poland,5982595
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.25,Poland,5982665
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.3,Poland,5982725
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.35,Poland,5982769
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.4,Poland,5982814
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.45,Poland,5982856
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.5,Poland,5982893
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.55,Poland,5982934
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.6,Poland,5982979
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.65,Poland,5983023
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.7,Poland,5983067
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.75,Poland,5983113
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.8,Poland,5983170
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.85,Poland,5983233
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.9,Poland,5983297
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.95,Poland,5983426
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.975,Poland,5983575
2022-04-11,2022-04-16,1 wk ahead cum case,PL,quantile,0.99,Poland,5983646
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.01,Poland,4175
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.025,Poland,4318
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.05,Poland,4425
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.1,Poland,4613
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.15,Poland,4742
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.2,Poland,4822
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.25,Poland,4892
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.3,Poland,4952
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.35,Poland,4996
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.4,Poland,5041
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.45,Poland,5083
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.5,Poland,5120
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.55,Poland,5161
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.6,Poland,5206
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.65,Poland,5250
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.7,Poland,5294
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.75,Poland,5340
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.8,Poland,5397
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.85,Poland,5460
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.9,Poland,5524
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.95,Poland,5653
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.975,Poland,5802
2022-04-11,2022-04-16,1 wk ahead inc case,PL,quantile,0.99,Poland,5873
2022-04-11,2022-04-23,2 wk ahead cum case,PL,point,NA,Poland,5985513
2022-04-11,2022-04-23,2 wk ahead inc case,PL,point,NA,Poland,2639
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.01,Poland,5983966
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.025,Poland,5984188
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.05,Poland,5984378
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.1,Poland,5984665
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.15,Poland,5984870
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.2,Poland,5985007
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.25,Poland,5985129
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.3,Poland,5985231
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.35,Poland,5985323
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.4,Poland,5985394
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.45,Poland,5985470
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.5,Poland,5985536
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.55,Poland,5985613
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.6,Poland,5985695
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.65,Poland,5985770
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.7,Poland,5985850
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.75,Poland,5985931
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.8,Poland,5986027
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.85,Poland,5986137
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.9,Poland,5986260
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.95,Poland,5986509
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.975,Poland,5986750
2022-04-11,2022-04-23,2 wk ahead cum case,PL,quantile,0.99,Poland,5986926
2022-04-11,2022-04-23,2 wk ahead inc case,PL,quantile,0.01,Poland,2018
2022-04-11,2022-04-23,2 wk ahead inc case,PL,quantile,0.025,Poland,2097
