forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-05-03,2021-05-08,1 wk ahead cum case,PL,point,NA,Poland,2832270.7883079494
2021-05-03,2021-05-08,1 wk ahead inc case,PL,point,NA,Poland,33653.78830794948
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.01,Poland,2826457.0
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.025,Poland,2826903.20625
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.05,Poland,2827257.1875
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.1,Poland,2827677.625
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.15,Poland,2827962.4375
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.2,Poland,2828256.74375
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.25,Poland,2828504.9375
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.3,Poland,2828712.44375
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.35,Poland,2828911.8125
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.4,Poland,2829240.025
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.45,Poland,2829721.49375
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.5,Poland,2830234.15625
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.55,Poland,2830746.81875
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.6,Poland,2835122.08125
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.65,Poland,2836188.09375
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.7,Poland,2836525.8
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.75,Poland,2836934.03125
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.8,Poland,2837311.06875
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.85,Poland,2837681.325
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.9,Poland,2838096.3375
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.95,Poland,2838537.11875
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.975,Poland,2838903.30625
2021-05-03,2021-05-08,1 wk ahead cum case,PL,quantile,0.99,Poland,2839524.46875
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.01,Poland,27840.0
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.025,Poland,28286.206250000003
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.05,Poland,28640.1875
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.1,Poland,29060.625
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.15,Poland,29345.437500000004
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.2,Poland,29639.74375
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.25,Poland,29887.937500000004
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.3,Poland,30095.443750000006
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.35,Poland,30294.812500000004
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.4,Poland,30623.025
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.45,Poland,31104.49375
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.5,Poland,31617.156250000004
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.55,Poland,32129.818750000006
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.6,Poland,36505.08125
