forecast_date,target_end_date,target,location,type,quantile,location_name,value
2022-01-24,2022-01-29,1 wk ahead cum case,PL,point,NA,Poland,4848379
2022-01-24,2022-01-29,1 wk ahead inc case,PL,point,NA,Poland,364284
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.01,Poland,4676843
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.025,Poland,4696761
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.05,Poland,4718503
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.1,Poland,4750508
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.15,Poland,4771936
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.2,Poland,4813222
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.25,Poland,4834095
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.3,Poland,4834095
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.35,Poland,4834095
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.4,Poland,4834095
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.45,Poland,4834095
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.5,Poland,4834095
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.55,Poland,4834095
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.6,Poland,4834095
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.65,Poland,4844669
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.7,Poland,4867683
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.75,Poland,4895317
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.8,Poland,4913376
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.85,Poland,4927839
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.9,Poland,4955060
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.95,Poland,4985778
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.975,Poland,4994131
2022-01-24,2022-01-29,1 wk ahead cum case,PL,quantile,0.99,Poland,5018165
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.01,Poland,192748
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.025,Poland,212666
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.05,Poland,234408
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.1,Poland,266413
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.15,Poland,287841
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.2,Poland,329127
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.25,Poland,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.3,Poland,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.35,Poland,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.4,Poland,350000
