forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-10-18,2021-10-23,1 wk ahead cum death,PL,point,NA,Poland,76442
2021-10-18,2021-10-23,1 wk ahead inc death,PL,point,NA,Poland,331
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.01,Poland,76367
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.025,Poland,76370
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.05,Poland,76380
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.1,Poland,76393
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.15,Poland,76407
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.2,Poland,76415
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.25,Poland,76421
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.3,Poland,76426
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.35,Poland,76432
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.4,Poland,76434
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.45,Poland,76438
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.5,Poland,76442
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.55,Poland,76444
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.6,Poland,76448
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.65,Poland,76452
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.7,Poland,76456
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.75,Poland,76459
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.8,Poland,76461
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.85,Poland,76465
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.9,Poland,76473
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.95,Poland,76477
2021-10-18,2021-10-23,1 wk ahead cum death,PL,quantile,0.975,Poland,76484
