forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-06-28,2021-07-03,1 wk ahead cum case,PL,point,NA,Poland,2880283
2021-06-28,2021-07-03,1 wk ahead inc case,PL,point,NA,Poland,701
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.01,Poland,2879865
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.025,Poland,2879900
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.05,Poland,2879928
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.1,Poland,2879969
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.15,Poland,2880004
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.2,Poland,2880024
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.25,Poland,2880059
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.3,Poland,2880086
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.35,Poland,2880128
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.4,Poland,2880176
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.45,Poland,2880217
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.5,Poland,2880266
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.55,Poland,2880300
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.6,Poland,2880341
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.65,Poland,2880383
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.7,Poland,2880431
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.75,Poland,2880486
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.8,Poland,2880541
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.85,Poland,2880596
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.9,Poland,2880652
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.95,Poland,2880727
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.975,Poland,2880776
2021-06-28,2021-07-03,1 wk ahead cum case,PL,quantile,0.99,Poland,2880831
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.01,Poland,283
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.025,Poland,318
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.05,Poland,346
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.1,Poland,387
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.15,Poland,422
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.2,Poland,442
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.25,Poland,477
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.3,Poland,504
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.35,Poland,546
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.4,Poland,594
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.45,Poland,635
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.5,Poland,684
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.55,Poland,718
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.6,Poland,759
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.65,Poland,801
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.7,Poland,849
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.75,Poland,904
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.8,Poland,959
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.85,Poland,1014
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.9,Poland,1070
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.95,Poland,1145
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.975,Poland,1194
2021-06-28,2021-07-03,1 wk ahead inc case,PL,quantile,0.99,Poland,1249
2021-06-28,2021-07-10,2 wk ahead cum case,PL,point,NA,Poland,2880713
2021-06-28,2021-07-10,2 wk ahead inc case,PL,point,NA,Poland,430
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.01,Poland,2879984
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.025,Poland,2880037
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.05,Poland,2880089
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.1,Poland,2880151
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.15,Poland,2880214
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.2,Poland,2880255
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.25,Poland,2880311
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.3,Poland,2880359
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.35,Poland,2880429
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.4,Poland,2880512
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.45,Poland,2880588
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.5,Poland,2880672
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.55,Poland,2880951
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.6,Poland,2881044
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.65,Poland,2881128
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.7,Poland,2881239
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.75,Poland,2881368
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.8,Poland,2881496
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.85,Poland,2881625
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.9,Poland,2881755
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.95,Poland,2881914
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.975,Poland,2882026
2021-06-28,2021-07-10,2 wk ahead cum case,PL,quantile,0.99,Poland,2882196
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.01,Poland,119
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.025,Poland,137
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.05,Poland,161
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.1,Poland,182
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.15,Poland,210
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.2,Poland,231
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.25,Poland,252
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.3,Poland,273
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.35,Poland,301
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.4,Poland,336
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.45,Poland,371
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.5,Poland,406
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.55,Poland,651
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.6,Poland,703
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.65,Poland,745
2021-06-28,2021-07-10,2 wk ahead inc case,PL,quantile,0.7,Poland,808
