forecast_date,target_end_date,target,location,type,quantile,location_name,value
2022-07-25,2022-07-16,-1 wk ahead inc case,PL,observed,NA,Poland,10135
2022-07-25,2022-07-23,0 wk ahead inc case,PL,observed,NA,Poland,16333
2022-07-25,2022-07-16,-1 wk ahead cum case,PL,observed,NA,Poland,6032078
2022-07-25,2022-07-23,0 wk ahead cum case,PL,observed,NA,Poland,6048411
2022-07-25,2022-07-30,1 wk ahead inc case,PL,point,NA,Poland,26160
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.01,Poland,22663
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.025,Poland,22899
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.05,Poland,23254
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.1,Poland,23771
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.15,Poland,24040
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.2,Poland,24308
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.25,Poland,24424
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.3,Poland,24577
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.35,Poland,24818
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.4,Poland,25038
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.45,Poland,25202
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.5,Poland,25317
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.55,Poland,25808
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.6,Poland,26561
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.65,Poland,26776
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.7,Poland,27562
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.75,Poland,28388
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.8,Poland,28623
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.85,Poland,28964
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.9,Poland,29421
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.95,Poland,29794
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.975,Poland,30034
2022-07-25,2022-07-30,1 wk ahead inc case,PL,quantile,0.99,Poland,30196
2022-07-25,2022-08-06,2 wk ahead inc case,PL,point,NA,Poland,44360
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.01,Poland,37986
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.025,Poland,38201
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.05,Poland,38911
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.1,Poland,40346
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.15,Poland,41336
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.2,Poland,41700
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.25,Poland,41836
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.3,Poland,41928
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.35,Poland,42011
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.4,Poland,42616
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.45,Poland,42812
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.5,Poland,42917
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.55,Poland,43735
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.6,Poland,44902
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.65,Poland,45962
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.7,Poland,47259
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.75,Poland,47920
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.8,Poland,48047
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.85,Poland,49023
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.9,Poland,49518
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.95,Poland,49782
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.975,Poland,50301
2022-07-25,2022-08-06,2 wk ahead inc case,PL,quantile,0.99,Poland,51004
2022-07-25,2022-08-13,3 wk ahead inc case,PL,point,NA,Poland,69769
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.01,Poland,60666
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.025,Poland,61345
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.05,Poland,61873
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.1,Poland,62200
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.15,Poland,62869
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.2,Poland,63488
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.25,Poland,64287
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.3,Poland,64650
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.35,Poland,65968
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.4,Poland,66444
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.45,Poland,66609
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.5,Poland,67643
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.55,Poland,69150
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.6,Poland,71910
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.65,Poland,73098
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.7,Poland,75051
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.75,Poland,75935
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.8,Poland,76710
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.85,Poland,77893
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.9,Poland,78881
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.95,Poland,79786
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.975,Poland,80190
2022-07-25,2022-08-13,3 wk ahead inc case,PL,quantile,0.99,Poland,80560
2022-07-25,2022-08-20,4 wk ahead inc case,PL,point,NA,Poland,97967
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.01,Poland,74627
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.025,Poland,74656
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.05,Poland,74744
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.1,Poland,75160
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.15,Poland,77435
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.2,Poland,88818
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.25,Poland,93213
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.3,Poland,93548
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.35,Poland,94028
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.4,Poland,94178
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.45,Poland,94537
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.5,Poland,95363
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.55,Poland,100280
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.6,Poland,105626
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.65,Poland,106822
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.7,Poland,108587
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.75,Poland,109619
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.8,Poland,110463
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.85,Poland,111346
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.9,Poland,113974
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.95,Poland,116065
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.975,Poland,117119
2022-07-25,2022-08-20,4 wk ahead inc case,PL,quantile,0.99,Poland,117533
2022-07-25,2022-07-30,1 wk ahead cum case,PL,point,NA,Poland,6074571
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.01,Poland,6071074
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.025,Poland,6071310
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.05,Poland,6071665
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.1,Poland,6072182
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.15,Poland,6072451
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.2,Poland,6072719
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.25,Poland,6072835
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.3,Poland,6072988
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.35,Poland,6073229
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.4,Poland,6073449
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.45,Poland,6073613
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.5,Poland,6073728
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.55,Poland,6074219
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.6,Poland,6074972
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.65,Poland,6075187
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.7,Poland,6075973
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.75,Poland,6076799
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.8,Poland,6077034
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.85,Poland,6077375
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.9,Poland,6077832
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.95,Poland,6078206
2022-07-25,2022-07-30,1 wk ahead cum case,PL,quantile,0.975,Poland,6078445
