forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-07-12,2021-07-17,1 wk ahead cum case,PL,point,NA,Poland,2881185
2021-07-12,2021-07-17,1 wk ahead inc case,PL,point,NA,Poland,430
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.01,Poland,2881025
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.025,Poland,2881053
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.05,Poland,2881067
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.1,Poland,2881094
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.15,Poland,2881108
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.2,Poland,2881122
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.25,Poland,2881135
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.3,Poland,2881142
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.35,Poland,2881149
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.4,Poland,2881163
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.45,Poland,2881170
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.5,Poland,2881184
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.55,Poland,2881191
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.6,Poland,2881204
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.65,Poland,2881211
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.7,Poland,2881225
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.75,Poland,2881232
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.8,Poland,2881246
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.85,Poland,2881259
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.9,Poland,2881287
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.95,Poland,2881315
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.975,Poland,2881335
2021-07-12,2021-07-17,1 wk ahead cum case,PL,quantile,0.99,Poland,2881370
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.01,Poland,270
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.025,Poland,298
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.05,Poland,312
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.1,Poland,339
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.15,Poland,353
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.2,Poland,367
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.25,Poland,380
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.3,Poland,387
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.35,Poland,394
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.4,Poland,408
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.45,Poland,415
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.5,Poland,429
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.55,Poland,436
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.6,Poland,449
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.65,Poland,456
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.7,Poland,470
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.75,Poland,477
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.8,Poland,491
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.85,Poland,504
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.9,Poland,532
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.95,Poland,560
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.975,Poland,580
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.99,Poland,615
2021-07-12,2021-07-24,2 wk ahead cum case,PL,point,NA,Poland,2881562
2021-07-12,2021-07-24,2 wk ahead inc case,PL,point,NA,Poland,377
2021-07-12,2021-07-24,2 wk ahead cum case,PL,quantile,0.01,Poland,2881252
2021-07-12,2021-07-24,2 wk ahead cum case,PL,quantile,0.025,Poland,2881301
2021-07-12,2021-07-24,2 wk ahead cum case,PL,quantile,0.05,Poland,2881329
