forecast_date,target_end_date,target,location,type,quantile,location_name,value
2022-08-15,2022-08-06,-1 wk ahead inc case,PL,observed,NA,Poland,24555
2022-08-15,2022-08-13,0 wk ahead inc case,PL,observed,NA,Poland,24911
2022-08-15,2022-08-06,-1 wk ahead cum case,PL,observed,NA,Poland,6093571
2022-08-15,2022-08-13,0 wk ahead cum case,PL,observed,NA,Poland,6118482
2022-08-15,2022-08-20,1 wk ahead inc case,PL,point,NA,Poland,21773
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.01,Poland,16326
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.025,Poland,16585
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.05,Poland,17123
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.1,Poland,17984
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.15,Poland,18605
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.2,Poland,18911
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.25,Poland,19286
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.3,Poland,20084
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.35,Poland,20685
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.4,Poland,20948
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.45,Poland,21236
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.5,Poland,21644
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.55,Poland,22181
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.6,Poland,22663
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.65,Poland,22948
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.7,Poland,23146
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.75,Poland,23633
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.8,Poland,24563
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.85,Poland,25030
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.9,Poland,25386
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.95,Poland,27129
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.975,Poland,27305
2022-08-15,2022-08-20,1 wk ahead inc case,PL,quantile,0.99,Poland,27397
2022-08-15,2022-08-27,2 wk ahead inc case,PL,point,NA,Poland,16369
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.01,Poland,10766
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.025,Poland,10915
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.05,Poland,11524
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.1,Poland,12192
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.15,Poland,12533
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.2,Poland,13812
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.25,Poland,14577
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.3,Poland,14729
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.35,Poland,14945
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.4,Poland,15178
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.45,Poland,15873
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.5,Poland,16235
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.55,Poland,16469
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.6,Poland,16822
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.65,Poland,17451
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.7,Poland,17851
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.75,Poland,18285
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.8,Poland,19159
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.85,Poland,19798
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.9,Poland,20787
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.95,Poland,21568
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.975,Poland,22481
2022-08-15,2022-08-27,2 wk ahead inc case,PL,quantile,0.99,Poland,22541
2022-08-15,2022-09-03,3 wk ahead inc case,PL,point,NA,Poland,11161
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.01,Poland,6527
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.025,Poland,6635
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.05,Poland,7004
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.1,Poland,7515
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.15,Poland,8173
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.2,Poland,8669
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.25,Poland,9127
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.3,Poland,9669
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.35,Poland,10069
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.4,Poland,10259
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.45,Poland,10543
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.5,Poland,11029
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.55,Poland,11373
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.6,Poland,11640
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.65,Poland,12182
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.7,Poland,12521
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.75,Poland,13056
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.8,Poland,13666
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.85,Poland,14222
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.9,Poland,14971
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.95,Poland,15994
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.975,Poland,16529
2022-08-15,2022-09-03,3 wk ahead inc case,PL,quantile,0.99,Poland,16717
2022-08-15,2022-09-10,4 wk ahead inc case,PL,point,NA,Poland,7201
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.01,Poland,3783
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.025,Poland,3870
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.05,Poland,4109
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.1,Poland,4440
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.15,Poland,4856
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.2,Poland,5145
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.25,Poland,5342
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.3,Poland,5891
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.35,Poland,6221
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.4,Poland,6356
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.45,Poland,6743
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.5,Poland,6940
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.55,Poland,7430
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.6,Poland,7624
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.65,Poland,7993
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.7,Poland,8311
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.75,Poland,8798
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.8,Poland,9145
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.85,Poland,9599
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.9,Poland,10193
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.95,Poland,11060
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.975,Poland,11345
2022-08-15,2022-09-10,4 wk ahead inc case,PL,quantile,0.99,Poland,11615
2022-08-15,2022-08-20,1 wk ahead cum case,PL,point,NA,Poland,6140255
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.01,Poland,6134808
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.025,Poland,6135067
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.05,Poland,6135605
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.1,Poland,6136466
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.15,Poland,6137087
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.2,Poland,6137393
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.25,Poland,6137768
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.3,Poland,6138566
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.35,Poland,6139167
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.4,Poland,6139430
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.45,Poland,6139718
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.5,Poland,6140126
2022-08-15,2022-08-20,1 wk ahead cum case,PL,quantile,0.55,Poland,6140663
