forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-09-27,2021-10-02,1 wk ahead cum case,PL,point,NA,Poland,2909059
2021-09-27,2021-10-02,1 wk ahead inc case,PL,point,NA,Poland,6468
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.01,Poland,2908194
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.025,Poland,2908276
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.05,Poland,2908418
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.1,Poland,2908511
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.15,Poland,2908631
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.2,Poland,2908697
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.25,Poland,2908772
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.3,Poland,2908821
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.35,Poland,2908883
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.4,Poland,2908931
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.45,Poland,2909007
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.5,Poland,2909041
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.55,Poland,2909086
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.6,Poland,2909145
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.65,Poland,2909207
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.7,Poland,2909296
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.75,Poland,2909344
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.8,Poland,2909406
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.85,Poland,2909489
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.9,Poland,2909579
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.95,Poland,2909713
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.975,Poland,2909934
2021-09-27,2021-10-02,1 wk ahead cum case,PL,quantile,0.99,Poland,2910136
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.01,Poland,5603
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.025,Poland,5685
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.05,Poland,5827
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.1,Poland,5920
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.15,Poland,6040
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.2,Poland,6106
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.25,Poland,6181
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.3,Poland,6230
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.35,Poland,6292
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.4,Poland,6340
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.45,Poland,6416
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.5,Poland,6450
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.55,Poland,6495
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.6,Poland,6554
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.65,Poland,6616
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.7,Poland,6705
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.75,Poland,6753
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.8,Poland,6815
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.85,Poland,6898
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.9,Poland,6988
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.95,Poland,7122
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.975,Poland,7343
2021-09-27,2021-10-02,1 wk ahead inc case,PL,quantile,0.99,Poland,7545
2021-09-27,2021-10-09,2 wk ahead cum case,PL,point,NA,Poland,2917827
2021-09-27,2021-10-09,2 wk ahead inc case,PL,point,NA,Poland,8767
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.01,Poland,2915313
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.025,Poland,2915477
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.05,Poland,2915806
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.1,Poland,2916225
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.15,Poland,2916579
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.2,Poland,2916754
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.25,Poland,2916962
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.3,Poland,2917095
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.35,Poland,2917241
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.4,Poland,2917380
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.45,Poland,2917589
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.5,Poland,2917721
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.55,Poland,2917923
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.6,Poland,2918084
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.65,Poland,2918352
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.7,Poland,2918522
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.75,Poland,2918689
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.8,Poland,2918905
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.85,Poland,2919212
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.9,Poland,2919491
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.95,Poland,2919856
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.975,Poland,2920236
2021-09-27,2021-10-09,2 wk ahead cum case,PL,quantile,0.99,Poland,2920801
2021-09-27,2021-10-09,2 wk ahead inc case,PL,quantile,0.01,Poland,7119
2021-09-27,2021-10-09,2 wk ahead inc case,PL,quantile,0.025,Poland,7201
2021-09-27,2021-10-09,2 wk ahead inc case,PL,quantile,0.05,Poland,7388
2021-09-27,2021-10-09,2 wk ahead inc case,PL,quantile,0.1,Poland,7714
2021-09-27,2021-10-09,2 wk ahead inc case,PL,quantile,0.15,Poland,7948
2021-09-27,2021-10-09,2 wk ahead inc case,PL,quantile,0.2,Poland,8057
