forecast_date,target_end_date,target,location,type,quantile,location_name,value
2022-01-31,2022-02-05,1 wk ahead cum death,PL,point,NA,Poland,107068
2022-01-31,2022-02-05,1 wk ahead inc death,PL,point,NA,Poland,1930
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.01,Poland,105930
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.025,Poland,105945
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.05,Poland,106055
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.1,Poland,106096
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.15,Poland,106190
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.2,Poland,106244
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.25,Poland,106447
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.3,Poland,106758
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.35,Poland,106813
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.4,Poland,106876
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.45,Poland,106927
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.5,Poland,107156
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.55,Poland,107216
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.6,Poland,107477
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.65,Poland,107537
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.7,Poland,107616
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.75,Poland,107662
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.8,Poland,107700
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.85,Poland,107747
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.9,Poland,107893
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.95,Poland,107961
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.975,Poland,108021
2022-01-31,2022-02-05,1 wk ahead cum death,PL,quantile,0.99,Poland,108046
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.01,Poland,792
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.025,Poland,807
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.05,Poland,917
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.1,Poland,958
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.15,Poland,1052
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.2,Poland,1106
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.25,Poland,1309
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.3,Poland,1620
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.35,Poland,1675
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.4,Poland,1738
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.45,Poland,1789
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.5,Poland,2018
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.55,Poland,2078
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.6,Poland,2339
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.65,Poland,2399
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.7,Poland,2478
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.75,Poland,2524
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.8,Poland,2562
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.85,Poland,2609
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.9,Poland,2755
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.95,Poland,2823
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.975,Poland,2883
2022-01-31,2022-02-05,1 wk ahead inc death,PL,quantile,0.99,Poland,2908
2022-01-31,2022-02-12,2 wk ahead cum death,PL,point,NA,Poland,109677
2022-01-31,2022-02-12,2 wk ahead inc death,PL,point,NA,Poland,2608
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.01,Poland,107003
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.025,Poland,107046
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.05,Poland,107284
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.1,Poland,107371
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.15,Poland,107584
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.2,Poland,107687
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.25,Poland,108176
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.3,Poland,108848
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.35,Poland,108982
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.4,Poland,109422
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.45,Poland,109525
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.5,Poland,110025
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.55,Poland,110149
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.6,Poland,110756
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.65,Poland,110852
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.7,Poland,110956
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.75,Poland,111032
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.8,Poland,111088
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.85,Poland,111174
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.9,Poland,111552
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.95,Poland,111716
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.975,Poland,111797
2022-01-31,2022-02-12,2 wk ahead cum death,PL,quantile,0.99,Poland,111845
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.01,Poland,1073
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.025,Poland,1101
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.05,Poland,1229
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.1,Poland,1275
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.15,Poland,1394
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.2,Poland,1443
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.25,Poland,1729
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.3,Poland,2090
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.35,Poland,2169
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.4,Poland,2546
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.45,Poland,2598
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.5,Poland,2869
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.55,Poland,2933
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.6,Poland,3279
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.65,Poland,3315
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.7,Poland,3340
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.75,Poland,3370
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.8,Poland,3388
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.85,Poland,3427
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.9,Poland,3659
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.95,Poland,3755
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.975,Poland,3776
2022-01-31,2022-02-12,2 wk ahead inc death,PL,quantile,0.99,Poland,3799
2022-01-31,2022-02-19,3 wk ahead cum death,PL,point,NA,Poland,112711
2022-01-31,2022-02-19,3 wk ahead inc death,PL,point,NA,Poland,3034
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.01,Poland,108382
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.025,Poland,108442
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.05,Poland,108809
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.1,Poland,108928
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.15,Poland,109223
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.2,Poland,109371
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.25,Poland,110178
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.3,Poland,111130
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.35,Poland,111378
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.4,Poland,112660
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.45,Poland,112803
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.5,Poland,113509
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.55,Poland,113685
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.6,Poland,114463
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.65,Poland,114596
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.7,Poland,114731
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.75,Poland,114842
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.8,Poland,115052
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.85,Poland,115186
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.9,Poland,115700
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.95,Poland,115893
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.975,Poland,115987
2022-01-31,2022-02-19,3 wk ahead cum death,PL,quantile,0.99,Poland,116053
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.01,Poland,1379
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.025,Poland,1396
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.05,Poland,1525
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.1,Poland,1557
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.15,Poland,1639
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.2,Poland,1684
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.25,Poland,2002
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.3,Poland,2282
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.35,Poland,2396
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.4,Poland,3238
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.45,Poland,3278
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.5,Poland,3484
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.55,Poland,3536
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.6,Poland,3707
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.65,Poland,3744
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.7,Poland,3775
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.75,Poland,3810
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.8,Poland,3964
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.85,Poland,4012
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.9,Poland,4148
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.95,Poland,4177
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.975,Poland,4190
2022-01-31,2022-02-19,3 wk ahead inc death,PL,quantile,0.99,Poland,4208
2022-01-31,2022-02-26,4 wk ahead cum death,PL,point,NA,Poland,115647
