forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-11-15,2021-11-20,1 wk ahead cum case,PL,point,NA,Poland,3329719
2021-11-15,2021-11-20,1 wk ahead inc case,PL,point,NA,Poland,139652
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.01,Poland,3310666
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.025,Poland,3311534
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.05,Poland,3312842
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.1,Poland,3314409
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.15,Poland,3315812
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.2,Poland,3317066
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.25,Poland,3323812
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.3,Poland,3326078
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.35,Poland,3327506
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.4,Poland,3328858
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.45,Poland,3330212
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.5,Poland,3331732
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.55,Poland,3333496
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.6,Poland,3335039
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.65,Poland,3335842
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.7,Poland,3336852
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.75,Poland,3337638
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.8,Poland,3338403
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.85,Poland,3339163
2021-11-15,2021-11-20,1 wk ahead cum case,PL,quantile,0.9,Poland,3340232
