"location","target","type","quantile","value","target_end_date","forecast_date"
"PL","1 wk ahead inc case","point",NA,5831,"2021-10-09","2021-10-04"
"PL","1 wk ahead inc case","quantile",0.025,1720,"2021-10-09","2021-10-04"
"PL","1 wk ahead inc case","quantile",0.25,4490,"2021-10-09","2021-10-04"
"PL","1 wk ahead inc case","quantile",0.75,7411,"2021-10-09","2021-10-04"
"PL","1 wk ahead inc case","quantile",0.975,21266,"2021-10-09","2021-10-04"
"PL","2 wk ahead inc case","point",NA,5752,"2021-10-16","2021-10-04"
"PL","2 wk ahead inc case","quantile",0.025,477,"2021-10-16","2021-10-04"
"PL","2 wk ahead inc case","quantile",0.25,3204,"2021-10-16","2021-10-04"
"PL","2 wk ahead inc case","quantile",0.75,8514,"2021-10-16","2021-10-04"
"PL","2 wk ahead inc case","quantile",0.975,44605,"2021-10-16","2021-10-04"
