"location","target","type","quantile","value","target_end_date","forecast_date"
"PL","1 wk ahead inc case","point",NA,1068,"2021-08-07","2021-08-02"
"PL","1 wk ahead inc case","quantile",0.025,315,"2021-08-07","2021-08-02"
"PL","1 wk ahead inc case","quantile",0.25,822,"2021-08-07","2021-08-02"
"PL","1 wk ahead inc case","quantile",0.75,1357,"2021-08-07","2021-08-02"
"PL","1 wk ahead inc case","quantile",0.975,3895,"2021-08-07","2021-08-02"
"PL","2 wk ahead inc case","point",NA,1287,"2021-08-14","2021-08-02"
"PL","2 wk ahead inc case","quantile",0.025,107,"2021-08-14","2021-08-02"
"PL","2 wk ahead inc case","quantile",0.25,717,"2021-08-14","2021-08-02"
"PL","2 wk ahead inc case","quantile",0.75,1905,"2021-08-14","2021-08-02"
"PL","2 wk ahead inc case","quantile",0.975,9982,"2021-08-14","2021-08-02"
