"location","target","type","quantile","value","target_end_date","forecast_date"
"GM","1 wk ahead inc death","point",NA,650,"2021-06-05","2021-05-31"
"GM","1 wk ahead inc death","quantile",0.025,192,"2021-06-05","2021-05-31"
"GM","1 wk ahead inc death","quantile",0.25,500,"2021-06-05","2021-05-31"
"GM","1 wk ahead inc death","quantile",0.75,826,"2021-06-05","2021-05-31"
"GM","1 wk ahead inc death","quantile",0.975,2369,"2021-06-05","2021-05-31"
"GM","2 wk ahead inc death","point",NA,431,"2021-06-12","2021-05-31"
"GM","2 wk ahead inc death","quantile",0.025,36,"2021-06-12","2021-05-31"
"GM","2 wk ahead inc death","quantile",0.25,240,"2021-06-12","2021-05-31"
"GM","2 wk ahead inc death","quantile",0.75,638,"2021-06-12","2021-05-31"
"GM","2 wk ahead inc death","quantile",0.975,3341,"2021-06-12","2021-05-31"
