"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.15,4086
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.2,4811
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.25,5527
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.3,6243
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.35,6986
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.4,7762
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.45,8600
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.5,9522
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.55,10528
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.6,11661
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.65,12980
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.7,14548
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.75,16461
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.8,18934
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.85,22386
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.9,27930
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.95,39427
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.975,54524
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","quantile",0.99,82242
"GM","2021-07-12","2021-07-31","3 wk ahead inc case","point",NA,9522
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.01,750
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.025,1235
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.05,1865
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.1,2897
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.15,3839
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.2,4764
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.25,5717
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.3,6740
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.35,7849
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.4,9060
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.45,10394
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.5,11871
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.55,13586
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.6,15617
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.65,18074
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.7,21119
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.75,24988
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.8,30220
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.85,38048
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.9,51284
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.95,83110
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.975,130485
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","quantile",0.99,233663
"GM","2021-07-12","2021-08-07","4 wk ahead inc case","point",NA,11871
