"forecast_date","target","target_end_date","location","type","quantile","value"
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","point",NA,4628
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.01,0
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.025,124
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.05,848
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.1,1683
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.15,2246
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.2,2694
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.25,3079
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.3,3424
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.35,3743
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.4,4046
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.45,4340
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.5,4628
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.55,4916
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.6,5209
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.65,5512
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.7,5831
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.75,6176
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.8,6561
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.85,7009
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.9,7572
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.95,8407
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.975,9131
"2021-06-21","1 wk ahead inc case","2021-06-26","PL","quantile",0.99,9973
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","point",NA,4329
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.01,0
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.025,0
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.05,0
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.1,648
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.15,1353
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.2,1913
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.25,2393
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.3,2824
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.35,3224
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.4,3603
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.45,3969
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.5,4329
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.55,4689
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.6,5056
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.65,5435
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.7,5834
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.75,6265
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.8,6746
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.85,7306
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.9,8010
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.95,9054
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.975,9959
"2021-06-21","2 wk ahead inc case","2021-07-03","PL","quantile",0.99,11011
"2021-06-21","3 wk ahead inc case","2021-07-10","PL","point",NA,4081
"2021-06-21","3 wk ahead inc case","2021-07-10","PL","quantile",0.01,0
"2021-06-21","3 wk ahead inc case","2021-07-10","PL","quantile",0.025,0
"2021-06-21","3 wk ahead inc case","2021-07-10","PL","quantile",0.05,0
"2021-06-21","3 wk ahead inc case","2021-07-10","PL","quantile",0.1,0
"2021-06-21","3 wk ahead inc case","2021-07-10","PL","quantile",0.15,510
"2021-06-21","3 wk ahead inc case","2021-07-10","PL","quantile",0.2,1182
