"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","point",NA,21646
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","point",NA,22161
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","point",NA,22786
2021-05-10,"4 wk ahead inc case",2021-06-05,"GM01","Baden-Wurttemberg","point",NA,23230
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.01,12461
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.025,13875
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.05,15059
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.1,16586
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.15,17590
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.2,18394
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.25,19035
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.3,19664
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.35,20181
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.4,20652
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.45,21160
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.5,21646
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.55,22155
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.6,22648
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.65,23159
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.7,23713
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.75,24262
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.8,24928
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.85,25658
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.9,26633
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.95,28019
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.975,29100
2021-05-10,"1 wk ahead inc case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.99,30511
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.01,12692
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.025,14317
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.05,15524
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.1,17052
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.15,17954
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.2,18762
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.25,19448
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.3,20057
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.35,20599
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.4,21108
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.45,21657
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.5,22161
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.55,22693
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.6,23232
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.65,23752
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.7,24294
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.75,24939
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.8,25588
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.85,26324
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.9,27366
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.95,28859
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.975,30274
2021-05-10,"2 wk ahead inc case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.99,31646
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.01,13398
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.025,14805
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.05,16085
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.1,17502
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.15,18519
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.2,19303
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.25,19980
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.3,20610
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.35,21201
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.4,21767
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.45,22292
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.5,22786
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.55,23321
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.6,23860
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.65,24479
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.7,25047
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.75,25661
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.8,26380
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.85,27155
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.9,28129
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.95,29656
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.975,30961
2021-05-10,"3 wk ahead inc case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.99,32354
2021-05-10,"4 wk ahead inc case",2021-06-05,"GM01","Baden-Wurttemberg","quantile",0.01,13801
2021-05-10,"4 wk ahead inc case",2021-06-05,"GM01","Baden-Wurttemberg","quantile",0.025,14967
2021-05-10,"4 wk ahead inc case",2021-06-05,"GM01","Baden-Wurttemberg","quantile",0.05,16321
2021-05-10,"4 wk ahead inc case",2021-06-05,"GM01","Baden-Wurttemberg","quantile",0.1,17867
2021-05-10,"4 wk ahead inc case",2021-06-05,"GM01","Baden-Wurttemberg","quantile",0.15,18925
