"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","point",NA,4
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","point",NA,3
2021-07-26,"3 wk ahead inc death",2021-08-14,"PL72","Dolnoslaskie Province","point",NA,2
2021-07-26,"4 wk ahead inc death",2021-08-21,"PL72","Dolnoslaskie Province","point",NA,2
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.01,0
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.025,0
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.05,0
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.1,1
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.15,1
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.2,2
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.25,2
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.3,3
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.35,3
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.4,3
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.45,3
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.5,4
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.55,4
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.6,4
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.65,5
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.7,5
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.75,5
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.8,6
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.85,6
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.9,7
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.95,8
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.975,8
2021-07-26,"1 wk ahead inc death",2021-07-31,"PL72","Dolnoslaskie Province","quantile",0.99,9
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.01,0
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.025,0
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.05,0
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.1,1
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.15,1
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.2,1
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.25,2
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.3,2
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.35,2
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.4,2
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.45,3
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.5,3
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.55,3
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.6,3
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.65,4
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.7,4
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.75,4
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.8,4
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.85,5
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.9,5
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.95,6
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.975,6
2021-07-26,"2 wk ahead inc death",2021-08-07,"PL72","Dolnoslaskie Province","quantile",0.99,7
2021-07-26,"3 wk ahead inc death",2021-08-14,"PL72","Dolnoslaskie Province","quantile",0.01,0
2021-07-26,"3 wk ahead inc death",2021-08-14,"PL72","Dolnoslaskie Province","quantile",0.025,0
2021-07-26,"3 wk ahead inc death",2021-08-14,"PL72","Dolnoslaskie Province","quantile",0.05,0
2021-07-26,"3 wk ahead inc death",2021-08-14,"PL72","Dolnoslaskie Province","quantile",0.1,0
2021-07-26,"3 wk ahead inc death",2021-08-14,"PL72","Dolnoslaskie Province","quantile",0.15,1
