forecast_date,target,target_end_date,location,type,quantile,value,location_name
2021-03-28,1 day ahead cum case,2021-03-29,PL,quantile,0.01,2257009.68,Poland
2021-03-28,2 day ahead cum case,2021-03-30,PL,quantile,0.01,2267973.85,Poland
2021-03-28,3 day ahead cum case,2021-03-31,PL,quantile,0.01,2290656.87,Poland
2021-03-28,4 day ahead cum case,2021-04-01,PL,quantile,0.01,2314738.13,Poland
2021-03-28,5 day ahead cum case,2021-04-02,PL,quantile,0.01,2337364.9,Poland
2021-03-28,6 day ahead cum case,2021-04-03,PL,quantile,0.01,2360249.38,Poland
2021-03-28,7 day ahead cum case,2021-04-04,PL,quantile,0.01,2379167.4,Poland
2021-03-28,8 day ahead cum case,2021-04-05,PL,quantile,0.01,2386898.75,Poland
2021-03-28,9 day ahead cum case,2021-04-06,PL,quantile,0.01,2401122.7,Poland
2021-03-28,10 day ahead cum case,2021-04-07,PL,quantile,0.01,2428325.73,Poland
2021-03-28,11 day ahead cum case,2021-04-08,PL,quantile,0.01,2456024.63,Poland
2021-03-28,12 day ahead cum case,2021-04-09,PL,quantile,0.01,2480790.28,Poland
2021-03-28,13 day ahead cum case,2021-04-10,PL,quantile,0.01,2503288.31,Poland
2021-03-28,14 day ahead cum case,2021-04-11,PL,quantile,0.01,2521648.68,Poland
2021-03-28,15 day ahead cum case,2021-04-12,PL,quantile,0.01,2530558.67,Poland
2021-03-28,16 day ahead cum case,2021-04-13,PL,quantile,0.01,2543796.22,Poland
2021-03-28,17 day ahead cum case,2021-04-14,PL,quantile,0.01,2566153.63,Poland
2021-03-28,18 day ahead cum case,2021-04-15,PL,quantile,0.01,2590222.11,Poland
2021-03-28,19 day ahead cum case,2021-04-16,PL,quantile,0.01,2611518.87,Poland
2021-03-28,20 day ahead cum case,2021-04-17,PL,quantile,0.01,2632417.49,Poland
2021-03-28,21 day ahead cum case,2021-04-18,PL,quantile,0.01,2649604.66,Poland
2021-03-28,22 day ahead cum case,2021-04-19,PL,quantile,0.01,2656793.74,Poland
2021-03-28,23 day ahead cum case,2021-04-20,PL,quantile,0.01,2667022.04,Poland
2021-03-28,24 day ahead cum case,2021-04-21,PL,quantile,0.01,2685381.23,Poland
2021-03-28,25 day ahead cum case,2021-04-22,PL,quantile,0.01,2708075.37,Poland
2021-03-28,26 day ahead cum case,2021-04-23,PL,quantile,0.01,2727030.59,Poland
2021-03-28,27 day ahead cum case,2021-04-24,PL,quantile,0.01,2744997.47,Poland
