"target","location","model","inverse_wis_weight"
"inc case","GM01","USC-SIkJalpha",0.291348733260846
"inc case","GM01","ITWW-county_repro",0.379054420370727
"inc case","GM01","epiforecasts-EpiNow2",0.131826834260146
"inc case","GM01","KIT-time_series_baseline",0.0732394763817636
"inc case","GM01","Karlen-pypm",0.124530535726517
"inc case","GM02","USC-SIkJalpha",0.211019707843024
"inc case","GM02","ITWW-county_repro",0.340018372629499
"inc case","GM02","epiforecasts-EpiNow2",0.164824396163465
"inc case","GM02","KIT-time_series_baseline",0.123976011477236
"inc case","GM02","Karlen-pypm",0.160161511886775
"inc case","GM03","USC-SIkJalpha",0.172083138408301
"inc case","GM03","ITWW-county_repro",0.0779688687531396
"inc case","GM03","epiforecasts-EpiNow2",0.260027967674565
"inc case","GM03","KIT-time_series_baseline",0.30864983876139
"inc case","GM03","Karlen-pypm",0.181270186402604
"inc case","GM04","USC-SIkJalpha",0.250276228161435
"inc case","GM04","ITWW-county_repro",0.225195061639107
"inc case","GM04","epiforecasts-EpiNow2",0.275811418413451
"inc case","GM04","KIT-time_series_baseline",0.133370246453276
"inc case","GM04","Karlen-pypm",0.115347045332731
"inc case","GM05","USC-SIkJalpha",0.241042376760476
"inc case","GM05","ITWW-county_repro",0.336230984376295
"inc case","GM05","epiforecasts-EpiNow2",0.166615401376898
"inc case","GM05","KIT-time_series_baseline",0.0889041641565798
"inc case","GM05","Karlen-pypm",0.167207073329752
"inc case","GM06","USC-SIkJalpha",0.244972632610132
"inc case","GM06","ITWW-county_repro",0.152526349409443
"inc case","GM06","epiforecasts-EpiNow2",0.254535958245323
"inc case","GM06","KIT-time_series_baseline",0.214041309692031
"inc case","GM06","Karlen-pypm",0.133923750043071
"inc case","GM07","USC-SIkJalpha",0.28702090800013
"inc case","GM07","ITWW-county_repro",0.21001434871451
"inc case","GM07","epiforecasts-EpiNow2",0.259450687202877
"inc case","GM07","KIT-time_series_baseline",0.0791261586959403
"inc case","GM07","Karlen-pypm",0.164387897386543
"inc case","GM08","USC-SIkJalpha",0.349308976710586
"inc case","GM08","ITWW-county_repro",0.147003141520496
"inc case","GM08","epiforecasts-EpiNow2",0.157514827836955
"inc case","GM08","KIT-time_series_baseline",0.12459911441364
"inc case","GM08","Karlen-pypm",0.221573939518324
"inc case","GM09","USC-SIkJalpha",0.119779918304398
"inc case","GM09","ITWW-county_repro",0.0520988953412813
"inc case","GM09","epiforecasts-EpiNow2",0.176400144673679
"inc case","GM09","KIT-time_series_baseline",0.314100848685136
"inc case","GM09","Karlen-pypm",0.337620192995506
"inc case","GM10","USC-SIkJalpha",0.241235829027626
"inc case","GM10","ITWW-county_repro",0.172042781509328
"inc case","GM10","epiforecasts-EpiNow2",0.308040243556355
"inc case","GM10","KIT-time_series_baseline",0.151681283892649
"inc case","GM10","Karlen-pypm",0.126999862014041
"inc case","GM11","USC-SIkJalpha",0.279696822102738
"inc case","GM11","ITWW-county_repro",0.0370181221400163
"inc case","GM11","epiforecasts-EpiNow2",0.256176283463302
"inc case","GM11","KIT-time_series_baseline",0.156831738901566
"inc case","GM11","Karlen-pypm",0.270277033392378
"inc case","GM12","USC-SIkJalpha",0.300262221553513
"inc case","GM12","ITWW-county_repro",0.179298270475875
"inc case","GM12","epiforecasts-EpiNow2",0.170945053630055
"inc case","GM12","KIT-time_series_baseline",0.196695637007505
"inc case","GM12","Karlen-pypm",0.152798817333052
"inc case","GM13","USC-SIkJalpha",0.18978856249048
"inc case","GM13","ITWW-county_repro",0.281563718004927
"inc case","GM13","epiforecasts-EpiNow2",0.268327392789453
"inc case","GM13","KIT-time_series_baseline",0.119626529288817
"inc case","GM13","Karlen-pypm",0.140693797426324
"inc case","GM14","USC-SIkJalpha",0.405862591284515
"inc case","GM14","ITWW-county_repro",0.0661701976599411
"inc case","GM14","epiforecasts-EpiNow2",0.204510893301629
"inc case","GM14","KIT-time_series_baseline",0.2176549664792
"inc case","GM14","Karlen-pypm",0.105801351274715
"inc case","GM15","USC-SIkJalpha",0.296649440795881
"inc case","GM15","ITWW-county_repro",0.187245137637895
"inc case","GM15","epiforecasts-EpiNow2",0.227479544176268
"inc case","GM15","KIT-time_series_baseline",0.160120076154545
"inc case","GM15","Karlen-pypm",0.12850580123541
"inc case","GM16","USC-SIkJalpha",0.338776368893872
"inc case","GM16","ITWW-county_repro",0.191390530315998
"inc case","GM16","epiforecasts-EpiNow2",0.192430079030834
"inc case","GM16","KIT-time_series_baseline",0.140043640325857
"inc case","GM16","Karlen-pypm",0.137359381433439
"inc case","GM","FIAS_FZJ-Epi1Ger",0.104784293863929
"inc case","GM","LANL-GrowthRate",0.117015231398346
"inc case","GM","USC-SIkJalpha",0.139557232382504
"inc case","GM","ITWW-county_repro",0.0881032326837414
"inc case","GM","epiforecasts-EpiExpert",0.18601228902204
"inc case","GM","epiforecasts-EpiNow2",0.127667608847028
"inc case","GM","KIT-time_series_baseline",0.0455372161980713
"inc case","GM","Karlen-pypm",0.074971237016534
"inc case","GM","itwm-dSEIR",0.116351658587806
"cum case","GM01","USC-SIkJalpha",0.368591581194654
"cum case","GM01","ITWW-county_repro",0.349689204647953
"cum case","GM01","epiforecasts-EpiNow2",0.11299750319242
"cum case","GM01","KIT-time_series_baseline",0.0603750669742547
"cum case","GM01","Karlen-pypm",0.108346643990718
"cum case","GM02","USC-SIkJalpha",0.237772484451434
"cum case","GM02","ITWW-county_repro",0.32054119033022
"cum case","GM02","epiforecasts-EpiNow2",0.158836382692163
