"target","location","model","inverse_wis_weight"
"inc case","GM01","USC-SIkJalpha",0.263036930594166
"inc case","GM01","ITWW-county_repro",0.391924741077971
"inc case","GM01","epiforecasts-EpiNow2",0.0589952151134766
"inc case","GM01","KIT-time_series_baseline",0.234414115121897
"inc case","GM01","Karlen-pypm",0.0516289980924885
"inc case","GM02","USC-SIkJalpha",0.236506541011021
"inc case","GM02","ITWW-county_repro",0.344406481169688
"inc case","GM02","epiforecasts-EpiNow2",0.0783060342403712
"inc case","GM02","KIT-time_series_baseline",0.268990734313518
"inc case","GM02","Karlen-pypm",0.0717902092654025
"inc case","GM03","USC-SIkJalpha",0.192537912133792
"inc case","GM03","ITWW-county_repro",0.235678567814396
"inc case","GM03","epiforecasts-EpiNow2",0.135304208676086
"inc case","GM03","KIT-time_series_baseline",0.140818168509382
"inc case","GM03","Karlen-pypm",0.295661142866345
"inc case","GM04","USC-SIkJalpha",0.231889994630008
"inc case","GM04","ITWW-county_repro",0.37644580813704
"inc case","GM04","epiforecasts-EpiNow2",0.0862065075361303
"inc case","GM04","KIT-time_series_baseline",0.229149718253844
"inc case","GM04","Karlen-pypm",0.0763079714429774
"inc case","GM05","USC-SIkJalpha",0.242480458616694
"inc case","GM05","ITWW-county_repro",0.277554147611273
"inc case","GM05","epiforecasts-EpiNow2",0.0829355806409907
"inc case","GM05","KIT-time_series_baseline",0.323709759448682
"inc case","GM05","Karlen-pypm",0.0733200536823609
"inc case","GM06","USC-SIkJalpha",0.305994594598207
"inc case","GM06","ITWW-county_repro",0.244327540746713
"inc case","GM06","epiforecasts-EpiNow2",0.12915784305137
"inc case","GM06","KIT-time_series_baseline",0.208498739834016
"inc case","GM06","Karlen-pypm",0.112021281769694
"inc case","GM07","USC-SIkJalpha",0.253932378318156
"inc case","GM07","ITWW-county_repro",0.248904312784303
"inc case","GM07","epiforecasts-EpiNow2",0.0927342087295623
"inc case","GM07","KIT-time_series_baseline",0.321486598807254
"inc case","GM07","Karlen-pypm",0.0829425013607252
"inc case","GM08","USC-SIkJalpha",0.21647550541863
"inc case","GM08","ITWW-county_repro",0.200103208787152
"inc case","GM08","epiforecasts-EpiNow2",0.125028803703311
"inc case","GM08","KIT-time_series_baseline",0.334194920182571
"inc case","GM08","Karlen-pypm",0.124197561908336
"inc case","GM09","USC-SIkJalpha",0.347577976328039
"inc case","GM09","ITWW-county_repro",0.172080854554537
"inc case","GM09","epiforecasts-EpiNow2",0.111666836640652
"inc case","GM09","KIT-time_series_baseline",0.276690725098778
"inc case","GM09","Karlen-pypm",0.0919836073779951
"inc case","GM10","USC-SIkJalpha",0.320043601663962
"inc case","GM10","ITWW-county_repro",0.298631149390579
"inc case","GM10","epiforecasts-EpiNow2",0.10809748521248
"inc case","GM10","KIT-time_series_baseline",0.183428634888106
"inc case","GM10","Karlen-pypm",0.0897991288448726
"inc case","GM11","USC-SIkJalpha",0.335080058544447
"inc case","GM11","ITWW-county_repro",0.0867542653422581
"inc case","GM11","epiforecasts-EpiNow2",0.0850834222311168
"inc case","GM11","KIT-time_series_baseline",0.306648332116519
"inc case","GM11","Karlen-pypm",0.186433921765659
"inc case","GM12","USC-SIkJalpha",0.331288968473927
"inc case","GM12","ITWW-county_repro",0.160420502014404
"inc case","GM12","epiforecasts-EpiNow2",0.126182689848899
"inc case","GM12","KIT-time_series_baseline",0.248114380079994
"inc case","GM12","Karlen-pypm",0.133993459582777
"inc case","GM13","USC-SIkJalpha",0.196659866440189
"inc case","GM13","ITWW-county_repro",0.373473219996539
"inc case","GM13","epiforecasts-EpiNow2",0.0662382008355409
"inc case","GM13","KIT-time_series_baseline",0.309690912677975
"inc case","GM13","Karlen-pypm",0.0539378000497558
"inc case","GM14","USC-SIkJalpha",0.268726681733606
"inc case","GM14","ITWW-county_repro",0.303246153009509
"inc case","GM14","epiforecasts-EpiNow2",0.125676558677595
"inc case","GM14","KIT-time_series_baseline",0.138421324401564
"inc case","GM14","Karlen-pypm",0.163929282177727
"inc case","GM15","USC-SIkJalpha",0.232027159166929
"inc case","GM15","ITWW-county_repro",0.371052165841852
"inc case","GM15","epiforecasts-EpiNow2",0.0754341631984605
"inc case","GM15","KIT-time_series_baseline",0.258897192954641
"inc case","GM15","Karlen-pypm",0.0625893188381175
"inc case","GM16","USC-SIkJalpha",0.237149709828017
"inc case","GM16","ITWW-county_repro",0.102945596390809
"inc case","GM16","epiforecasts-EpiNow2",0.122461715932972
"inc case","GM16","KIT-time_series_baseline",0.214714624259631
"inc case","GM16","Karlen-pypm",0.322728353588571
"inc case","GM","FIAS_FZJ-Epi1Ger",0.103724317336697
"inc case","GM","LANL-GrowthRate",0.0405436374196239
"inc case","GM","MIT_CovidAnalytics-DELPHI",0.166311042539484
"inc case","GM","USC-SIkJalpha",0.0966341580662443
"inc case","GM","ITWW-county_repro",0.112538549959581
"inc case","GM","epiforecasts-EpiExpert",0.250443985380724
"inc case","GM","epiforecasts-EpiNow2",0.0354081221896518
"inc case","GM","KIT-time_series_baseline",0.125908828852418
"inc case","GM","Karlen-pypm",0.0266695139026491
"inc case","GM","itwm-dSEIR",0.0418178443529277
"cum case","GM01","USC-SIkJalpha",0.200020366173565
"cum case","GM01","ITWW-county_repro",0.464537662395812
"cum case","GM01","epiforecasts-EpiNow2",0.0586429730558037
"cum case","GM01","KIT-time_series_baseline",0.222721000489726
"cum case","GM01","Karlen-pypm",0.0540779978850933
"cum case","GM02","USC-SIkJalpha",0.180805592268373
"cum case","GM02","ITWW-county_repro",0.368379577561274
"cum case","GM02","epiforecasts-EpiNow2",0.079524521501253
"cum case","GM02","KIT-time_series_baseline",0.295881991263156
"cum case","GM02","Karlen-pypm",0.0754083174059438
"cum case","GM03","USC-SIkJalpha",0.218329620657697
"cum case","GM03","ITWW-county_repro",0.243439331870746
"cum case","GM03","epiforecasts-EpiNow2",0.125698804942097
"cum case","GM03","KIT-time_series_baseline",0.126529073267154
"cum case","GM03","Karlen-pypm",0.286003169262306
"cum case","GM04","USC-SIkJalpha",0.219224966619463
"cum case","GM04","ITWW-county_repro",0.395805961578886
"cum case","GM04","epiforecasts-EpiNow2",0.0861160924017603
"cum case","GM04","KIT-time_series_baseline",0.219533342607349
"cum case","GM04","Karlen-pypm",0.0793196367925418
"cum case","GM05","USC-SIkJalpha",0.191840974908016
"cum case","GM05","ITWW-county_repro",0.319216627196442
