"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.270753655062235
"inc case","GM01","USC-SIkJalpha",0.138387300445342
"inc case","GM01","ITWW-county_repro",0.285324792550038
"inc case","GM01","epiforecasts-EpiNow2",0.0724258760833706
"inc case","GM01","CovidMetrics-epiBATS",0.233108375859014
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.0818806719493642
"inc case","GM02","USC-SIkJalpha",0.213640595302124
"inc case","GM02","ITWW-county_repro",0.276567974030576
"inc case","GM02","epiforecasts-EpiNow2",0.140767230669612
"inc case","GM02","CovidMetrics-epiBATS",0.287143528048323
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.136792873978665
"inc case","GM03","USC-SIkJalpha",0.265053206759548
"inc case","GM03","ITWW-county_repro",0.204158757891844
"inc case","GM03","epiforecasts-EpiNow2",0.211628062263114
"inc case","GM03","CovidMetrics-epiBATS",0.182367099106829
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.133449240274249
"inc case","GM04","USC-SIkJalpha",0.275745466983423
"inc case","GM04","ITWW-county_repro",0.242092177772681
"inc case","GM04","epiforecasts-EpiNow2",0.178030734949606
"inc case","GM04","CovidMetrics-epiBATS",0.170682380020041
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.0617055050501525
"inc case","GM05","USC-SIkJalpha",0.147331257984031
"inc case","GM05","ITWW-county_repro",0.282314033640616
"inc case","GM05","epiforecasts-EpiNow2",0.159404464966229
"inc case","GM05","CovidMetrics-epiBATS",0.349244738358971
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.0802363183593275
"inc case","GM06","USC-SIkJalpha",0.0892884656211927
"inc case","GM06","ITWW-county_repro",0.307806090883907
"inc case","GM06","epiforecasts-EpiNow2",0.0726228472899201
"inc case","GM06","CovidMetrics-epiBATS",0.450046277845653
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.151134113791974
"inc case","GM07","USC-SIkJalpha",0.251093010932403
"inc case","GM07","ITWW-county_repro",0.254240034474301
"inc case","GM07","epiforecasts-EpiNow2",0.15238222181093
"inc case","GM07","CovidMetrics-epiBATS",0.191150618990392
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.0841096220580204
"inc case","GM08","USC-SIkJalpha",0.271839336406189
"inc case","GM08","ITWW-county_repro",0.231650144881947
"inc case","GM08","epiforecasts-EpiNow2",0.204794507862336
"inc case","GM08","CovidMetrics-epiBATS",0.207606388791509
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.13080217300498
"inc case","GM09","USC-SIkJalpha",0.15210901233392
"inc case","GM09","ITWW-county_repro",0.295022805208406
"inc case","GM09","epiforecasts-EpiNow2",0.139650639887921
"inc case","GM09","CovidMetrics-epiBATS",0.282415369564773
"inc case","GM10","FIAS_FZJ-Epi1Ger",0.166169962839126
"inc case","GM10","USC-SIkJalpha",0.19563247465943
"inc case","GM10","ITWW-county_repro",0.361659649242142
"inc case","GM10","epiforecasts-EpiNow2",0.16401030492108
"inc case","GM10","CovidMetrics-epiBATS",0.112527608338222
"inc case","GM11","FIAS_FZJ-Epi1Ger",0.144765629537655
"inc case","GM11","USC-SIkJalpha",0.207516694992036
"inc case","GM11","ITWW-county_repro",0.292829489503126
"inc case","GM11","epiforecasts-EpiNow2",0.21637564987242
"inc case","GM11","CovidMetrics-epiBATS",0.138512536094764
"inc case","GM12","FIAS_FZJ-Epi1Ger",0.132905970047604
"inc case","GM12","USC-SIkJalpha",0.222088429299149
"inc case","GM12","ITWW-county_repro",0.282634451680439
"inc case","GM12","epiforecasts-EpiNow2",0.170952667524515
"inc case","GM12","CovidMetrics-epiBATS",0.191418481448292
"inc case","GM13","FIAS_FZJ-Epi1Ger",0.136755806349478
"inc case","GM13","USC-SIkJalpha",0.266028502633364
"inc case","GM13","ITWW-county_repro",0.339367351460124
"inc case","GM13","epiforecasts-EpiNow2",0.135303301733587
"inc case","GM13","CovidMetrics-epiBATS",0.122545037823447
"inc case","GM14","FIAS_FZJ-Epi1Ger",0.282805156234575
"inc case","GM14","USC-SIkJalpha",0.234024487860196
"inc case","GM14","ITWW-county_repro",0.265166664372309
"inc case","GM14","epiforecasts-EpiNow2",0.113097490485978
"inc case","GM14","CovidMetrics-epiBATS",0.104906201046942
"inc case","GM15","FIAS_FZJ-Epi1Ger",0.0848227666240154
"inc case","GM15","USC-SIkJalpha",0.250579225636664
"inc case","GM15","ITWW-county_repro",0.375984075975598
"inc case","GM15","epiforecasts-EpiNow2",0.167042836876926
"inc case","GM15","CovidMetrics-epiBATS",0.121571094886796
"inc case","GM16","FIAS_FZJ-Epi1Ger",0.0981037720354182
"inc case","GM16","USC-SIkJalpha",0.284437263534099
"inc case","GM16","ITWW-county_repro",0.250577715675976
"inc case","GM16","epiforecasts-EpiNow2",0.154841167250425
"inc case","GM16","CovidMetrics-epiBATS",0.212040081504081
"cum case","GM01","FIAS_FZJ-Epi1Ger",0.255502917284194
"cum case","GM01","USC-SIkJalpha",0.136130391920108
"cum case","GM01","ITWW-county_repro",0.297281734570029
"cum case","GM01","epiforecasts-EpiNow2",0.0831456943341647
"cum case","GM01","CovidMetrics-epiBATS",0.227939261891504
"cum case","GM02","FIAS_FZJ-Epi1Ger",0.0820743992063015
"cum case","GM02","USC-SIkJalpha",0.19382525578934
"cum case","GM02","ITWW-county_repro",0.286489584883433
"cum case","GM02","epiforecasts-EpiNow2",0.149463315647157
"cum case","GM02","CovidMetrics-epiBATS",0.288147444473769
"cum case","GM03","FIAS_FZJ-Epi1Ger",0.12162318722926
"cum case","GM03","USC-SIkJalpha",0.295259092295934
"cum case","GM03","ITWW-county_repro",0.194928404665349
"cum case","GM03","epiforecasts-EpiNow2",0.223945537211115
"cum case","GM03","CovidMetrics-epiBATS",0.164243778598341
"cum case","GM04","FIAS_FZJ-Epi1Ger",0.138202365378897
"cum case","GM04","USC-SIkJalpha",0.252739326068431
"cum case","GM04","ITWW-county_repro",0.258882851450111
"cum case","GM04","epiforecasts-EpiNow2",0.189732385350282
"cum case","GM04","CovidMetrics-epiBATS",0.16044307175228
"cum case","GM05","FIAS_FZJ-Epi1Ger",0.0705845652108501
"cum case","GM05","USC-SIkJalpha",0.134785031339947
"cum case","GM05","ITWW-county_repro",0.288190228304785
"cum case","GM05","epiforecasts-EpiNow2",0.177342989127216
"cum case","GM05","CovidMetrics-epiBATS",0.329097186017202
"cum case","GM06","FIAS_FZJ-Epi1Ger",0.0858645447834069
"cum case","GM06","USC-SIkJalpha",0.0884020138603793
