"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.273595779716004
"inc case","GM01","USC-SIkJalpha",0.125836636707701
"inc case","GM01","ITWW-county_repro",0.327774762349354
"inc case","GM01","epiforecasts-EpiNow2",0.0972760354481251
"inc case","GM01","CovidMetrics-epiBATS",0.175516785778817
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.153850249034088
"inc case","GM02","USC-SIkJalpha",0.197454910975757
"inc case","GM02","ITWW-county_repro",0.334537722057117
"inc case","GM02","epiforecasts-EpiNow2",0.112001756738922
"inc case","GM02","CovidMetrics-epiBATS",0.202155361194115
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.215631036557579
"inc case","GM03","USC-SIkJalpha",0.24403002545256
"inc case","GM03","ITWW-county_repro",0.197359940314171
"inc case","GM03","epiforecasts-EpiNow2",0.208882786311653
"inc case","GM03","CovidMetrics-epiBATS",0.134096211364037
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.167589123516161
"inc case","GM04","USC-SIkJalpha",0.13385189344293
"inc case","GM04","ITWW-county_repro",0.364593670872686
"inc case","GM04","epiforecasts-EpiNow2",0.175060296169628
"inc case","GM04","CovidMetrics-epiBATS",0.158905015998596
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.147024843757188
"inc case","GM05","USC-SIkJalpha",0.150744473231124
"inc case","GM05","ITWW-county_repro",0.291618345934391
"inc case","GM05","epiforecasts-EpiNow2",0.22737569256273
"inc case","GM05","CovidMetrics-epiBATS",0.183236644514568
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.151090647587169
"inc case","GM06","USC-SIkJalpha",0.116904806465814
"inc case","GM06","ITWW-county_repro",0.354900858843025
"inc case","GM06","epiforecasts-EpiNow2",0.12591117170789
"inc case","GM06","CovidMetrics-epiBATS",0.251192515396102
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.255330755455221
"inc case","GM07","USC-SIkJalpha",0.138942665119972
"inc case","GM07","ITWW-county_repro",0.267964189869138
"inc case","GM07","epiforecasts-EpiNow2",0.175579375221924
"inc case","GM07","CovidMetrics-epiBATS",0.162183014333745
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.150345308082471
"inc case","GM08","USC-SIkJalpha",0.155971236937691
"inc case","GM08","ITWW-county_repro",0.261767537250114
"inc case","GM08","epiforecasts-EpiNow2",0.265999581434662
"inc case","GM08","CovidMetrics-epiBATS",0.165916336295062
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.158994132671433
"inc case","GM09","USC-SIkJalpha",0.192095950380454
"inc case","GM09","ITWW-county_repro",0.260132296669111
"inc case","GM09","epiforecasts-EpiNow2",0.167538091917123
"inc case","GM09","CovidMetrics-epiBATS",0.221239528361879
"inc case","GM10","FIAS_FZJ-Epi1Ger",0.156557167591579
"inc case","GM10","USC-SIkJalpha",0.152762555060931
"inc case","GM10","ITWW-county_repro",0.272555775323614
"inc case","GM10","epiforecasts-EpiNow2",0.223972845648253
"inc case","GM10","CovidMetrics-epiBATS",0.194151656375623
"inc case","GM11","FIAS_FZJ-Epi1Ger",0.236983442195926
"inc case","GM11","USC-SIkJalpha",0.31909604900893
"inc case","GM11","ITWW-county_repro",0.286421828323302
"inc case","GM11","epiforecasts-EpiNow2",0.0669826521595287
"inc case","GM11","CovidMetrics-epiBATS",0.090516028312313
"inc case","GM12","FIAS_FZJ-Epi1Ger",0.107853983330828
"inc case","GM12","USC-SIkJalpha",0.176397642469067
"inc case","GM12","ITWW-county_repro",0.325638480186872
"inc case","GM12","epiforecasts-EpiNow2",0.225012411326249
"inc case","GM12","CovidMetrics-epiBATS",0.165097482686983
"inc case","GM13","FIAS_FZJ-Epi1Ger",0.107732365539287
"inc case","GM13","USC-SIkJalpha",0.191171231014774
"inc case","GM13","ITWW-county_repro",0.345913646394845
"inc case","GM13","epiforecasts-EpiNow2",0.239308350114694
"inc case","GM13","CovidMetrics-epiBATS",0.1158744069364
"inc case","GM14","FIAS_FZJ-Epi1Ger",0.2212914377439
"inc case","GM14","USC-SIkJalpha",0.208878013664651
"inc case","GM14","ITWW-county_repro",0.285294694235099
"inc case","GM14","epiforecasts-EpiNow2",0.214045373303611
"inc case","GM14","CovidMetrics-epiBATS",0.0704904810527388
"inc case","GM15","FIAS_FZJ-Epi1Ger",0.126506361923555
"inc case","GM15","USC-SIkJalpha",0.190638965623153
"inc case","GM15","ITWW-county_repro",0.370101471859059
"inc case","GM15","epiforecasts-EpiNow2",0.187811512326052
"inc case","GM15","CovidMetrics-epiBATS",0.124941688268181
"inc case","GM16","FIAS_FZJ-Epi1Ger",0.156561988737202
"inc case","GM16","USC-SIkJalpha",0.184090085877377
"inc case","GM16","ITWW-county_repro",0.245616508807723
"inc case","GM16","epiforecasts-EpiNow2",0.200304924335546
"inc case","GM16","CovidMetrics-epiBATS",0.213426492242153
"cum case","GM01","FIAS_FZJ-Epi1Ger",0.261434560019074
"cum case","GM01","USC-SIkJalpha",0.120108898620837
"cum case","GM01","ITWW-county_repro",0.345439305309475
"cum case","GM01","epiforecasts-EpiNow2",0.102873909179272
"cum case","GM01","CovidMetrics-epiBATS",0.170143326871342
"cum case","GM02","FIAS_FZJ-Epi1Ger",0.162217080618741
"cum case","GM02","USC-SIkJalpha",0.170386910496165
"cum case","GM02","ITWW-county_repro",0.3452395469921
"cum case","GM02","epiforecasts-EpiNow2",0.12939844806193
"cum case","GM02","CovidMetrics-epiBATS",0.192758013831064
"cum case","GM03","FIAS_FZJ-Epi1Ger",0.1979249429367
"cum case","GM03","USC-SIkJalpha",0.282403900234576
"cum case","GM03","ITWW-county_repro",0.175942172506557
"cum case","GM03","epiforecasts-EpiNow2",0.216214622406168
"cum case","GM03","CovidMetrics-epiBATS",0.127514361915999
"cum case","GM04","FIAS_FZJ-Epi1Ger",0.177419880569162
"cum case","GM04","USC-SIkJalpha",0.124414240927237
"cum case","GM04","ITWW-county_repro",0.395962366005
"cum case","GM04","epiforecasts-EpiNow2",0.158103702799199
"cum case","GM04","CovidMetrics-epiBATS",0.144099809699402
"cum case","GM05","FIAS_FZJ-Epi1Ger",0.163469598734367
"cum case","GM05","USC-SIkJalpha",0.13256071884011
"cum case","GM05","ITWW-county_repro",0.292626549207971
"cum case","GM05","epiforecasts-EpiNow2",0.247627791005223
"cum case","GM05","CovidMetrics-epiBATS",0.16371534221233
"cum case","GM06","FIAS_FZJ-Epi1Ger",0.160659764842532
"cum case","GM06","USC-SIkJalpha",0.106848256262619
"cum case","GM06","ITWW-county_repro",0.368576255239398
"cum case","GM06","epiforecasts-EpiNow2",0.15281092096354
"cum case","GM06","CovidMetrics-epiBATS",0.211104802691911
"cum case","GM07","FIAS_FZJ-Epi1Ger",0.241592791989242
"cum case","GM07","USC-SIkJalpha",0.130134451230792
"cum case","GM07","ITWW-county_repro",0.27310939141274
"cum case","GM07","epiforecasts-EpiNow2",0.199670237090193
"cum case","GM07","CovidMetrics-epiBATS",0.155493128277033
"cum case","GM08","FIAS_FZJ-Epi1Ger",0.151111985150913
"cum case","GM08","USC-SIkJalpha",0.132471066507994
"cum case","GM08","ITWW-county_repro",0.250828600748348
"cum case","GM08","epiforecasts-EpiNow2",0.312389008384573
"cum case","GM08","CovidMetrics-epiBATS",0.153199339208172
"cum case","GM09","FIAS_FZJ-Epi1Ger",0.167871759665563
"cum case","GM09","USC-SIkJalpha",0.180126549752901
"cum case","GM09","ITWW-county_repro",0.284796776974407
"cum case","GM09","epiforecasts-EpiNow2",0.169799088252345
"cum case","GM09","CovidMetrics-epiBATS",0.197405825354784
"cum case","GM10","FIAS_FZJ-Epi1Ger",0.149609715893892
"cum case","GM10","USC-SIkJalpha",0.147353899872342
"cum case","GM10","ITWW-county_repro",0.279100980193367
"cum case","GM10","epiforecasts-EpiNow2",0.217899617446848
"cum case","GM10","CovidMetrics-epiBATS",0.206035786593551
"cum case","GM11","FIAS_FZJ-Epi1Ger",0.0995761036725785
"cum case","GM11","USC-SIkJalpha",0.41464134852412
"cum case","GM11","ITWW-county_repro",0.313040802195784
"cum case","GM11","epiforecasts-EpiNow2",0.0816972130220305
"cum case","GM11","CovidMetrics-epiBATS",0.0910445325854867
"cum case","GM12","FIAS_FZJ-Epi1Ger",0.130639285766583
"cum case","GM12","USC-SIkJalpha",0.174503206543904
"cum case","GM12","ITWW-county_repro",0.325648896658322
"cum case","GM12","epiforecasts-EpiNow2",0.218532640273901
"cum case","GM12","CovidMetrics-epiBATS",0.15067597075729
"cum case","GM13","FIAS_FZJ-Epi1Ger",0.103216063086396
"cum case","GM13","USC-SIkJalpha",0.210609322219791
"cum case","GM13","ITWW-county_repro",0.338195499411201
"cum case","GM13","epiforecasts-EpiNow2",0.24127101168988
"cum case","GM13","CovidMetrics-epiBATS",0.106708103592732
"cum case","GM14","FIAS_FZJ-Epi1Ger",0.229429531840631
"cum case","GM14","USC-SIkJalpha",0.191287949399208
"cum case","GM14","ITWW-county_repro",0.290230457833348
"cum case","GM14","epiforecasts-EpiNow2",0.226407695696462
"cum case","GM14","CovidMetrics-epiBATS",0.0626443652303511
"cum case","GM15","FIAS_FZJ-Epi1Ger",0.170502632591755
"cum case","GM15","USC-SIkJalpha",0.172461465504491
"cum case","GM15","ITWW-county_repro",0.349974551739921
"cum case","GM15","epiforecasts-EpiNow2",0.180295338675194
"cum case","GM15","CovidMetrics-epiBATS",0.126766011488639
"cum case","GM16","FIAS_FZJ-Epi1Ger",0.181569226991064
"cum case","GM16","USC-SIkJalpha",0.159482426232155
"cum case","GM16","ITWW-county_repro",0.240131235945197
"cum case","GM16","epiforecasts-EpiNow2",0.196763526958439
"cum case","GM16","CovidMetrics-epiBATS",0.222053583873145
"inc death","GM01","FIAS_FZJ-Epi1Ger",0.115752805377489
"inc death","GM01","USC-SIkJalpha",0.256472947723097
"inc death","GM01","ITWW-county_repro",0.267169857163459
"inc death","GM01","epiforecasts-EpiNow2",0.360604389735955
"inc death","GM02","FIAS_FZJ-Epi1Ger",0.0887298025074041
"inc death","GM02","USC-SIkJalpha",0.259434976468779
"inc death","GM02","ITWW-county_repro",0.496962891609008
"inc death","GM02","epiforecasts-EpiNow2",0.154872329414808
"inc death","GM03","FIAS_FZJ-Epi1Ger",0.17723058269272
"inc death","GM03","USC-SIkJalpha",0.243493645742582
"inc death","GM03","ITWW-county_repro",0.25678633798931
"inc death","GM03","epiforecasts-EpiNow2",0.322489433575388
"inc death","GM04","FIAS_FZJ-Epi1Ger",0.289650364654575
"inc death","GM04","USC-SIkJalpha",0.318201937064596
"inc death","GM04","ITWW-county_repro",0.19342621495778
"inc death","GM04","epiforecasts-EpiNow2",0.198721483323049
"inc death","GM05","FIAS_FZJ-Epi1Ger",0.0438829598258044
"inc death","GM05","USC-SIkJalpha",0.191754902241334
"inc death","GM05","ITWW-county_repro",0.553068890484987
"inc death","GM05","epiforecasts-EpiNow2",0.211293247447874
"inc death","GM06","FIAS_FZJ-Epi1Ger",0.0490942596867644
"inc death","GM06","USC-SIkJalpha",0.23552780550729
"inc death","GM06","ITWW-county_repro",0.334122694180727
"inc death","GM06","epiforecasts-EpiNow2",0.381255240625218
"inc death","GM07","FIAS_FZJ-Epi1Ger",0.0340150259731305
"inc death","GM07","USC-SIkJalpha",0.184638646171558
"inc death","GM07","ITWW-county_repro",0.177353795219411
"inc death","GM07","epiforecasts-EpiNow2",0.603992532635901
"inc death","GM08","FIAS_FZJ-Epi1Ger",0.112532691151585
"inc death","GM08","USC-SIkJalpha",0.473733961619883
"inc death","GM08","ITWW-county_repro",0.331764900255184
"inc death","GM08","epiforecasts-EpiNow2",0.0819684469733473
"inc death","GM09","FIAS_FZJ-Epi1Ger",0.0846083976869017
"inc death","GM09","USC-SIkJalpha",0.248958459079145
"inc death","GM09","ITWW-county_repro",0.287112539106649
"inc death","GM09","epiforecasts-EpiNow2",0.379320604127305
"inc death","GM10","FIAS_FZJ-Epi1Ger",0.194592640614162
"inc death","GM10","USC-SIkJalpha",0.308498314107993
"inc death","GM10","ITWW-county_repro",0.275025389561223
"inc death","GM10","epiforecasts-EpiNow2",0.221883655716622
"inc death","GM11","FIAS_FZJ-Epi1Ger",0.0423540634708491
"inc death","GM11","USC-SIkJalpha",0.0612328971259488
"inc death","GM11","ITWW-county_repro",0.336220525477035
"inc death","GM11","epiforecasts-EpiNow2",0.560192513926167
"inc death","GM12","FIAS_FZJ-Epi1Ger",0.214944125901859
"inc death","GM12","USC-SIkJalpha",0.280810121719892
"inc death","GM12","ITWW-county_repro",0.272609678361304
"inc death","GM12","epiforecasts-EpiNow2",0.231636074016944
"inc death","GM13","FIAS_FZJ-Epi1Ger",0.123893450060467
"inc death","GM13","USC-SIkJalpha",0.41907884964603
"inc death","GM13","ITWW-county_repro",0.208700944543514
"inc death","GM13","epiforecasts-EpiNow2",0.248326755749989
"inc death","GM14","FIAS_FZJ-Epi1Ger",0.347542671532668
"inc death","GM14","USC-SIkJalpha",0.262006495260509
"inc death","GM14","ITWW-county_repro",0.223948413098521
"inc death","GM14","epiforecasts-EpiNow2",0.166502420108303
"inc death","GM15","FIAS_FZJ-Epi1Ger",0.209162125989059
"inc death","GM15","USC-SIkJalpha",0.310599531117686
"inc death","GM15","ITWW-county_repro",0.235862348440574
"inc death","GM15","epiforecasts-EpiNow2",0.244375994452681
"inc death","GM16","FIAS_FZJ-Epi1Ger",0.206808243664282
"inc death","GM16","USC-SIkJalpha",0.313343305888652
"inc death","GM16","ITWW-county_repro",0.217957420105612
"inc death","GM16","epiforecasts-EpiNow2",0.261891030341455
