"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.0345555378789421
"inc case","GM01","USC-SIkJalpha",0.128435024205775
"inc case","GM01","ITWW-county_repro",0.100829277431189
"inc case","GM01","epiforecasts-EpiNow2",0.155912094939647
"inc case","GM01","CovidMetrics-epiBATS",0.580268065544447
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.0954147673262882
"inc case","GM02","USC-SIkJalpha",0.116488615576103
"inc case","GM02","ITWW-county_repro",0.13889673301502
"inc case","GM02","epiforecasts-EpiNow2",0.101279023679377
"inc case","GM02","CovidMetrics-epiBATS",0.547920860403212
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.0877938499568308
"inc case","GM03","USC-SIkJalpha",0.19257170624855
"inc case","GM03","ITWW-county_repro",0.148329039945398
"inc case","GM03","epiforecasts-EpiNow2",0.126966552810854
"inc case","GM03","CovidMetrics-epiBATS",0.444338851038367
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.0767384125016811
"inc case","GM04","USC-SIkJalpha",0.229139747674132
"inc case","GM04","ITWW-county_repro",0.0966220002169355
"inc case","GM04","epiforecasts-EpiNow2",0.20183176303287
"inc case","GM04","CovidMetrics-epiBATS",0.395668076574382
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.0769500579325145
"inc case","GM05","USC-SIkJalpha",0.172693795226729
"inc case","GM05","ITWW-county_repro",0.133961644308012
"inc case","GM05","epiforecasts-EpiNow2",0.245813271107917
"inc case","GM05","CovidMetrics-epiBATS",0.370581231424827
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.0421560739503063
"inc case","GM06","USC-SIkJalpha",0.237856466053816
"inc case","GM06","ITWW-county_repro",0.109228560525248
"inc case","GM06","epiforecasts-EpiNow2",0.148367319432785
"inc case","GM06","CovidMetrics-epiBATS",0.462391580037845
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.0188736841946656
"inc case","GM07","USC-SIkJalpha",0.252069385375433
"inc case","GM07","ITWW-county_repro",0.0579959002670087
"inc case","GM07","epiforecasts-EpiNow2",0.335522641180477
"inc case","GM07","CovidMetrics-epiBATS",0.335538388982416
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.0928285675899522
"inc case","GM08","USC-SIkJalpha",0.172511978764726
"inc case","GM08","ITWW-county_repro",0.160028292210499
"inc case","GM08","epiforecasts-EpiNow2",0.152115627843283
"inc case","GM08","CovidMetrics-epiBATS",0.42251553359154
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.0855214134125717
"inc case","GM09","USC-SIkJalpha",0.144128734537375
"inc case","GM09","ITWW-county_repro",0.132775158013886
"inc case","GM09","epiforecasts-EpiNow2",0.0938580124265224
"inc case","GM09","CovidMetrics-epiBATS",0.543716681609644
"inc case","GM10","FIAS_FZJ-Epi1Ger",0.153258609478622
"inc case","GM10","USC-SIkJalpha",0.203935644336134
"inc case","GM10","ITWW-county_repro",0.0934619427062343
"inc case","GM10","epiforecasts-EpiNow2",0.16517950406894
"inc case","GM10","CovidMetrics-epiBATS",0.384164299410071
"inc case","GM11","FIAS_FZJ-Epi1Ger",0.14101888518755
"inc case","GM11","USC-SIkJalpha",0.173530361233883
"inc case","GM11","ITWW-county_repro",0.276790494936089
"inc case","GM11","epiforecasts-EpiNow2",0.207166091758064
"inc case","GM11","CovidMetrics-epiBATS",0.201494166884414
"inc case","GM12","FIAS_FZJ-Epi1Ger",0.267130991300713
"inc case","GM12","USC-SIkJalpha",0.158455043316932
"inc case","GM12","ITWW-county_repro",0.145463970021892
"inc case","GM12","epiforecasts-EpiNow2",0.199427917418171
"inc case","GM12","CovidMetrics-epiBATS",0.229522077942291
"inc case","GM13","FIAS_FZJ-Epi1Ger",0.108270408154363
"inc case","GM13","USC-SIkJalpha",0.280244708135007
"inc case","GM13","ITWW-county_repro",0.135527583001822
"inc case","GM13","epiforecasts-EpiNow2",0.246578515914447
"inc case","GM13","CovidMetrics-epiBATS",0.22937878479436
"inc case","GM14","FIAS_FZJ-Epi1Ger",0.386261345263064
"inc case","GM14","USC-SIkJalpha",0.161187395147702
"inc case","GM14","ITWW-county_repro",0.216735569036659
"inc case","GM14","epiforecasts-EpiNow2",0.11432540575957
"inc case","GM14","CovidMetrics-epiBATS",0.121490284793005
"inc case","GM15","FIAS_FZJ-Epi1Ger",0.0445493630980159
"inc case","GM15","USC-SIkJalpha",0.318529621079311
"inc case","GM15","ITWW-county_repro",0.370809622065417
"inc case","GM15","epiforecasts-EpiNow2",0.048938252768023
"inc case","GM15","CovidMetrics-epiBATS",0.217173140989232
"inc case","GM16","FIAS_FZJ-Epi1Ger",0.117397752723532
"inc case","GM16","USC-SIkJalpha",0.23346754034917
"inc case","GM16","ITWW-county_repro",0.167014098000399
"inc case","GM16","epiforecasts-EpiNow2",0.177159208738504
"inc case","GM16","CovidMetrics-epiBATS",0.304961400188394
"cum case","GM01","FIAS_FZJ-Epi1Ger",0.0333226021592074
"cum case","GM01","USC-SIkJalpha",0.113637817798525
"cum case","GM01","ITWW-county_repro",0.0979346093678784
"cum case","GM01","epiforecasts-EpiNow2",0.161715918754647
"cum case","GM01","CovidMetrics-epiBATS",0.593389051919742
"cum case","GM02","FIAS_FZJ-Epi1Ger",0.0891316438923116
"cum case","GM02","USC-SIkJalpha",0.104310410660502
"cum case","GM02","ITWW-county_repro",0.134524680620241
"cum case","GM02","epiforecasts-EpiNow2",0.109243362980168
"cum case","GM02","CovidMetrics-epiBATS",0.562789901846777
"cum case","GM03","FIAS_FZJ-Epi1Ger",0.0896488163843229
"cum case","GM03","USC-SIkJalpha",0.198392484141823
"cum case","GM03","ITWW-county_repro",0.169844157911638
"cum case","GM03","epiforecasts-EpiNow2",0.153964838481029
"cum case","GM03","CovidMetrics-epiBATS",0.388149703081187
"cum case","GM04","FIAS_FZJ-Epi1Ger",0.0598547581371326
"cum case","GM04","USC-SIkJalpha",0.26619430548735
"cum case","GM04","ITWW-county_repro",0.0883125014495588
"cum case","GM04","epiforecasts-EpiNow2",0.178434573756138
"cum case","GM04","CovidMetrics-epiBATS",0.407203861169821
