"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.0481756009121346
"inc case","GM01","USC-SIkJalpha",0.142545851495113
"inc case","GM01","ITWW-county_repro",0.232562987031393
"inc case","GM01","epiforecasts-EpiNow2",0.271302353708661
"inc case","GM01","Karlen-pypm",0.226486786631725
"inc case","GM01","CovidMetrics-epiBATS",0.0789264202209739
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.105585826420365
"inc case","GM02","USC-SIkJalpha",0.14072062076388
"inc case","GM02","ITWW-county_repro",0.196669758930409
"inc case","GM02","epiforecasts-EpiNow2",0.251739207346074
"inc case","GM02","Karlen-pypm",0.203860186567943
"inc case","GM02","CovidMetrics-epiBATS",0.10142439997133
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.128922536449011
"inc case","GM03","USC-SIkJalpha",0.121093697787967
"inc case","GM03","ITWW-county_repro",0.165161042886268
"inc case","GM03","epiforecasts-EpiNow2",0.172228739366533
"inc case","GM03","Karlen-pypm",0.314850927807635
"inc case","GM03","CovidMetrics-epiBATS",0.0977430557025873
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.0840351647122144
"inc case","GM04","USC-SIkJalpha",0.193543211373391
"inc case","GM04","ITWW-county_repro",0.225366930793815
"inc case","GM04","epiforecasts-EpiNow2",0.21451950013171
"inc case","GM04","Karlen-pypm",0.192446311142192
"inc case","GM04","CovidMetrics-epiBATS",0.0900888818466773
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.120615611481218
"inc case","GM05","USC-SIkJalpha",0.0854684391074815
"inc case","GM05","ITWW-county_repro",0.156687610996881
"inc case","GM05","epiforecasts-EpiNow2",0.402278436302701
"inc case","GM05","Karlen-pypm",0.143126329226732
"inc case","GM05","CovidMetrics-epiBATS",0.0918235728849871
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.0677018663230178
"inc case","GM06","USC-SIkJalpha",0.0921855585028079
"inc case","GM06","ITWW-county_repro",0.118932363088686
"inc case","GM06","epiforecasts-EpiNow2",0.446588861800359
"inc case","GM06","Karlen-pypm",0.183278576292255
"inc case","GM06","CovidMetrics-epiBATS",0.091312773992874
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.119724274971125
"inc case","GM07","USC-SIkJalpha",0.0967099765584821
"inc case","GM07","ITWW-county_repro",0.174609190617363
"inc case","GM07","epiforecasts-EpiNow2",0.335969099874177
"inc case","GM07","Karlen-pypm",0.155374406718544
"inc case","GM07","CovidMetrics-epiBATS",0.117613051260309
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.0786014039774031
"inc case","GM08","USC-SIkJalpha",0.174686717618314
"inc case","GM08","ITWW-county_repro",0.156498566924863
"inc case","GM08","epiforecasts-EpiNow2",0.302575244241576
"inc case","GM08","Karlen-pypm",0.185291248756987
"inc case","GM08","CovidMetrics-epiBATS",0.102346818480856
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.0517842772697702
"inc case","GM09","USC-SIkJalpha",0.234649088877655
"inc case","GM09","ITWW-county_repro",0.134367676726171
"inc case","GM09","epiforecasts-EpiNow2",0.214483080513534
"inc case","GM09","Karlen-pypm",0.29262993365696
"inc case","GM09","CovidMetrics-epiBATS",0.072085942955909
"inc case","GM10","FIAS_FZJ-Epi1Ger",0.0996812510199117
"inc case","GM10","USC-SIkJalpha",0.134106361589681
"inc case","GM10","ITWW-county_repro",0.177460435970878
"inc case","GM10","epiforecasts-EpiNow2",0.35578894823988
"inc case","GM10","Karlen-pypm",0.138352749882779
"inc case","GM10","CovidMetrics-epiBATS",0.0946102532968718
"inc case","GM11","FIAS_FZJ-Epi1Ger",0.146024048083989
"inc case","GM11","USC-SIkJalpha",0.17361166589705
"inc case","GM11","ITWW-county_repro",0.196507042719454
"inc case","GM11","epiforecasts-EpiNow2",0.253731744616856
"inc case","GM11","Karlen-pypm",0.114975803688056
"inc case","GM11","CovidMetrics-epiBATS",0.115149694994595
"inc case","GM12","FIAS_FZJ-Epi1Ger",0.149181466925095
"inc case","GM12","USC-SIkJalpha",0.133061606868706
"inc case","GM12","ITWW-county_repro",0.203065693831432
"inc case","GM12","epiforecasts-EpiNow2",0.398954495962513
"inc case","GM12","Karlen-pypm",0.0562581435534103
"inc case","GM12","CovidMetrics-epiBATS",0.0594785928588438
"inc case","GM13","FIAS_FZJ-Epi1Ger",0.152738411160859
"inc case","GM13","USC-SIkJalpha",0.0959314113547155
"inc case","GM13","ITWW-county_repro",0.190834258388279
