"target","location","model","inverse_wis_weight"
"inc case","GM01","USC-SIkJalpha",0.30490076161846
"inc case","GM01","ITWW-county_repro",0.249869595795125
"inc case","GM01","epiforecasts-EpiNow2",0.0602578376143872
"inc case","GM01","KIT-time_series_baseline",0.343199703927108
"inc case","GM01","Karlen-pypm",0.0417721010449197
"inc case","GM02","USC-SIkJalpha",0.308177333595168
"inc case","GM02","ITWW-county_repro",0.244955219935842
"inc case","GM02","epiforecasts-EpiNow2",0.0691690197044961
"inc case","GM02","KIT-time_series_baseline",0.313657578812118
"inc case","GM02","Karlen-pypm",0.0640408479523763
"inc case","GM03","USC-SIkJalpha",0.185969537351384
"inc case","GM03","ITWW-county_repro",0.145501451940813
"inc case","GM03","epiforecasts-EpiNow2",0.207525515166115
"inc case","GM03","KIT-time_series_baseline",0.252647253529534
"inc case","GM03","Karlen-pypm",0.208356242012154
"inc case","GM04","USC-SIkJalpha",0.266010437268998
"inc case","GM04","ITWW-county_repro",0.262900724164518
"inc case","GM04","epiforecasts-EpiNow2",0.102724035724603
"inc case","GM04","KIT-time_series_baseline",0.292833050681328
"inc case","GM04","Karlen-pypm",0.0755317521605544
"inc case","GM05","USC-SIkJalpha",0.331325624523803
"inc case","GM05","ITWW-county_repro",0.164793877610215
"inc case","GM05","epiforecasts-EpiNow2",0.0820725724575025
"inc case","GM05","KIT-time_series_baseline",0.362555055518014
"inc case","GM05","Karlen-pypm",0.0592528698904655
"inc case","GM06","USC-SIkJalpha",0.349330718426216
"inc case","GM06","ITWW-county_repro",0.160454598476557
"inc case","GM06","epiforecasts-EpiNow2",0.119642559220952
"inc case","GM06","KIT-time_series_baseline",0.286708652174621
"inc case","GM06","Karlen-pypm",0.0838634717016544
"inc case","GM07","USC-SIkJalpha",0.335491209690333
"inc case","GM07","ITWW-county_repro",0.127289021881981
"inc case","GM07","epiforecasts-EpiNow2",0.0777436465250756
"inc case","GM07","KIT-time_series_baseline",0.395216868214056
"inc case","GM07","Karlen-pypm",0.0642592536885543
"inc case","GM08","USC-SIkJalpha",0.259552597314673
"inc case","GM08","ITWW-county_repro",0.176631473606548
"inc case","GM08","epiforecasts-EpiNow2",0.109736074937434
"inc case","GM08","KIT-time_series_baseline",0.350437962785327
"inc case","GM08","Karlen-pypm",0.103641891356018
"inc case","GM09","USC-SIkJalpha",0.411841766830544
"inc case","GM09","ITWW-county_repro",0.0869946023423895
"inc case","GM09","epiforecasts-EpiNow2",0.114415835594735
"inc case","GM09","KIT-time_series_baseline",0.318120089784113
"inc case","GM09","Karlen-pypm",0.0686277054482187
"inc case","GM10","USC-SIkJalpha",0.485903279622422
"inc case","GM10","ITWW-county_repro",0.177724990778749
"inc case","GM10","epiforecasts-EpiNow2",0.0900028376489768
"inc case","GM10","KIT-time_series_baseline",0.18565700636465
"inc case","GM10","Karlen-pypm",0.0607118855852019
"inc case","GM11","USC-SIkJalpha",0.28853136211615
"inc case","GM11","ITWW-county_repro",0.129811555960236
"inc case","GM11","epiforecasts-EpiNow2",0.139232992349506
"inc case","GM11","KIT-time_series_baseline",0.306474512984212
"inc case","GM11","Karlen-pypm",0.135949576589896
"inc case","GM12","USC-SIkJalpha",0.288861428710718
"inc case","GM12","ITWW-county_repro",0.212350357142505
"inc case","GM12","epiforecasts-EpiNow2",0.135918437768457
"inc case","GM12","KIT-time_series_baseline",0.258243574022629
"inc case","GM12","Karlen-pypm",0.104626202355691
"inc case","GM13","USC-SIkJalpha",0.255869711750972
"inc case","GM13","ITWW-county_repro",0.201739536959644
"inc case","GM13","epiforecasts-EpiNow2",0.0828304344345846
"inc case","GM13","KIT-time_series_baseline",0.407693331887227
"inc case","GM13","Karlen-pypm",0.0518669849675716
"inc case","GM14","USC-SIkJalpha",0.294222015518528
"inc case","GM14","ITWW-county_repro",0.29835334225836
"inc case","GM14","epiforecasts-EpiNow2",0.107660779721569
"inc case","GM14","KIT-time_series_baseline",0.173863607291323
"inc case","GM14","Karlen-pypm",0.125900255210219
"inc case","GM15","USC-SIkJalpha",0.325576004526408
"inc case","GM15","ITWW-county_repro",0.271871835134008
"inc case","GM15","epiforecasts-EpiNow2",0.109101279045769
"inc case","GM15","KIT-time_series_baseline",0.223357276575405
"inc case","GM15","Karlen-pypm",0.07009360471841
"inc case","GM16","USC-SIkJalpha",0.22846525710169
"inc case","GM16","ITWW-county_repro",0.0951693166435101
"inc case","GM16","epiforecasts-EpiNow2",0.185161607954041
"inc case","GM16","KIT-time_series_baseline",0.230482940531962
"inc case","GM16","Karlen-pypm",0.260720877768796
"cum case","GM01","USC-SIkJalpha",0.299210597401025
"cum case","GM01","ITWW-county_repro",0.258002526423783
"cum case","GM01","epiforecasts-EpiNow2",0.0478746315230157
"cum case","GM01","KIT-time_series_baseline",0.359411812649596
"cum case","GM01","Karlen-pypm",0.0355004320025804
"cum case","GM02","USC-SIkJalpha",0.383519005683657
"cum case","GM02","ITWW-county_repro",0.246006984452396
"cum case","GM02","epiforecasts-EpiNow2",0.0521285136521089
"cum case","GM02","KIT-time_series_baseline",0.271213613003158
"cum case","GM02","Karlen-pypm",0.0471318832086802
"cum case","GM03","USC-SIkJalpha",0.26017798532346
"cum case","GM03","ITWW-county_repro",0.140647606363323
"cum case","GM03","epiforecasts-EpiNow2",0.199134518382737
"cum case","GM03","KIT-time_series_baseline",0.208769995193324
"cum case","GM03","Karlen-pypm",0.191269894737157
"cum case","GM04","USC-SIkJalpha",0.262750048973006
"cum case","GM04","ITWW-county_repro",0.286776627009853
"cum case","GM04","epiforecasts-EpiNow2",0.0888707994730144
"cum case","GM04","KIT-time_series_baseline",0.293204329354729
"cum case","GM04","Karlen-pypm",0.0683981951893976
"cum case","GM05","USC-SIkJalpha",0.332558799543224
"cum case","GM05","ITWW-county_repro",0.169572080200858
"cum case","GM05","epiforecasts-EpiNow2",0.0668862640098473
"cum case","GM05","KIT-time_series_baseline",0.379698256903325
"cum case","GM05","Karlen-pypm",0.0512845993427463
"cum case","GM06","USC-SIkJalpha",0.399307158305667
"cum case","GM06","ITWW-county_repro",0.156493927371277
"cum case","GM06","epiforecasts-EpiNow2",0.103566771263345
"cum case","GM06","KIT-time_series_baseline",0.264762700514827
"cum case","GM06","Karlen-pypm",0.075869442544884
"cum case","GM07","USC-SIkJalpha",0.370134676226433
"cum case","GM07","ITWW-county_repro",0.117069351773805
"cum case","GM07","epiforecasts-EpiNow2",0.0639823091469435
"cum case","GM07","KIT-time_series_baseline",0.39565321184955
"cum case","GM07","Karlen-pypm",0.0531604510032686
"cum case","GM08","USC-SIkJalpha",0.282864975703547
"cum case","GM08","ITWW-county_repro",0.180747403141165
"cum case","GM08","epiforecasts-EpiNow2",0.104499225437312
"cum case","GM08","KIT-time_series_baseline",0.335232049951153
"cum case","GM08","Karlen-pypm",0.0966563457668228
"cum case","GM09","USC-SIkJalpha",0.441156659929643
