"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.157215319349573
"inc case","GM01","USC-SIkJalpha",0.332314999221252
"inc case","GM01","ITWW-county_repro",0.287920574981011
"inc case","GM01","epiforecasts-EpiNow2",0.0705665954767497
"inc case","GM01","CovidMetrics-epiBATS",0.151982510971414
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.088384595791037
"inc case","GM02","USC-SIkJalpha",0.256813079996597
"inc case","GM02","ITWW-county_repro",0.290379971578597
"inc case","GM02","epiforecasts-EpiNow2",0.109052545075856
"inc case","GM02","CovidMetrics-epiBATS",0.255369807557913
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.0804906568663764
"inc case","GM03","USC-SIkJalpha",0.226951634398599
"inc case","GM03","ITWW-county_repro",0.398723095008556
"inc case","GM03","epiforecasts-EpiNow2",0.186247818675484
"inc case","GM03","CovidMetrics-epiBATS",0.107586795050985
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.0450653212766971
"inc case","GM04","USC-SIkJalpha",0.0980388613327292
"inc case","GM04","ITWW-county_repro",0.0861970412689797
"inc case","GM04","epiforecasts-EpiNow2",0.100967099738753
"inc case","GM04","CovidMetrics-epiBATS",0.669731676382841
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.293918122809892
"inc case","GM05","USC-SIkJalpha",0.238607083021237
"inc case","GM05","ITWW-county_repro",0.245798854201643
"inc case","GM05","epiforecasts-EpiNow2",0.126453897969189
"inc case","GM05","CovidMetrics-epiBATS",0.0952220419980398
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.0960607785333527
"inc case","GM06","USC-SIkJalpha",0.289617529030732
"inc case","GM06","ITWW-county_repro",0.221567218365706
"inc case","GM06","epiforecasts-EpiNow2",0.161122246103431
"inc case","GM06","CovidMetrics-epiBATS",0.231632227966779
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.0930363142026106
"inc case","GM07","USC-SIkJalpha",0.310772281845468
"inc case","GM07","ITWW-county_repro",0.12619095155621
"inc case","GM07","epiforecasts-EpiNow2",0.0846492827261099
"inc case","GM07","CovidMetrics-epiBATS",0.385351169669601
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.242650980151032
"inc case","GM08","USC-SIkJalpha",0.176159393884062
"inc case","GM08","ITWW-county_repro",0.351724702504397
"inc case","GM08","epiforecasts-EpiNow2",0.136235337151694
"inc case","GM08","CovidMetrics-epiBATS",0.0932295863088141
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.1385438708348
"inc case","GM09","USC-SIkJalpha",0.210569144051901
"inc case","GM09","ITWW-county_repro",0.237183789978414
"inc case","GM09","epiforecasts-EpiNow2",0.156809623155132
"inc case","GM09","CovidMetrics-epiBATS",0.256893571979753
"inc case","GM10","FIAS_FZJ-Epi1Ger",0.0348934586963958
"inc case","GM10","USC-SIkJalpha",0.187038650948625
"inc case","GM10","ITWW-county_repro",0.077421407699532
