"target","location","model","inverse_wis_weight"
"inc case","GM01","USC-SIkJalpha",0.134401819724316
"inc case","GM01","ITWW-county_repro",0.333300113238276
"inc case","GM01","epiforecasts-EpiNow2",0.169571884855826
"inc case","GM01","KIT-time_series_baseline",0.0807488505905184
"inc case","GM01","Karlen-pypm",0.281977331591063
"inc case","GM02","USC-SIkJalpha",0.115526776873455
"inc case","GM02","ITWW-county_repro",0.280055977965434
"inc case","GM02","epiforecasts-EpiNow2",0.216156808138522
"inc case","GM02","KIT-time_series_baseline",0.104929859927717
"inc case","GM02","Karlen-pypm",0.283330577094873
"inc case","GM03","USC-SIkJalpha",0.14382676147579
"inc case","GM03","ITWW-county_repro",0.202989135041269
"inc case","GM03","epiforecasts-EpiNow2",0.263153120830812
"inc case","GM03","KIT-time_series_baseline",0.190690563118104
"inc case","GM03","Karlen-pypm",0.199340419534024
"inc case","GM04","USC-SIkJalpha",0.213314245588635
"inc case","GM04","ITWW-county_repro",0.259278504824001
"inc case","GM04","epiforecasts-EpiNow2",0.283789152992304
"inc case","GM04","KIT-time_series_baseline",0.0838484684020168
"inc case","GM04","Karlen-pypm",0.159769628193043
"inc case","GM05","USC-SIkJalpha",0.131153931069894
"inc case","GM05","ITWW-county_repro",0.320280925960481
"inc case","GM05","epiforecasts-EpiNow2",0.163580914300269
"inc case","GM05","KIT-time_series_baseline",0.0652394868143162
"inc case","GM05","Karlen-pypm",0.31974474185504
"inc case","GM06","USC-SIkJalpha",0.212712429812709
"inc case","GM06","ITWW-county_repro",0.336367479128565
"inc case","GM06","epiforecasts-EpiNow2",0.182245903724646
"inc case","GM06","KIT-time_series_baseline",0.107361528755853
"inc case","GM06","Karlen-pypm",0.161312658578226
"inc case","GM07","USC-SIkJalpha",0.128936924827686
"inc case","GM07","ITWW-county_repro",0.300116698669817
"inc case","GM07","epiforecasts-EpiNow2",0.240124755131516
"inc case","GM07","KIT-time_series_baseline",0.0706353804092543
"inc case","GM07","Karlen-pypm",0.260186240961726
"inc case","GM08","USC-SIkJalpha",0.199861640992907
"inc case","GM08","ITWW-county_repro",0.207567367711824
"inc case","GM08","epiforecasts-EpiNow2",0.110550139681597
"inc case","GM08","KIT-time_series_baseline",0.0929818869955677
"inc case","GM08","Karlen-pypm",0.389038964618104
"inc case","GM09","USC-SIkJalpha",0.212925748553161
"inc case","GM09","ITWW-county_repro",0.0251914101043176
"inc case","GM09","epiforecasts-EpiNow2",0.223052734138285
"inc case","GM09","KIT-time_series_baseline",0.286028568400888
"inc case","GM09","Karlen-pypm",0.252801538803348
"inc case","GM10","USC-SIkJalpha",0.218147566299964
"inc case","GM10","ITWW-county_repro",0.236936974022919
"inc case","GM10","epiforecasts-EpiNow2",0.263846457359718
"inc case","GM10","KIT-time_series_baseline",0.126920556440358
"inc case","GM10","Karlen-pypm",0.15414844587704
"inc case","GM11","USC-SIkJalpha",0.190255532253771
"inc case","GM11","ITWW-county_repro",0.1018661499664
"inc case","GM11","epiforecasts-EpiNow2",0.341266344797273
"inc case","GM11","KIT-time_series_baseline",0.153612902439582
"inc case","GM11","Karlen-pypm",0.212999070542974
"inc case","GM12","USC-SIkJalpha",0.288706930902419
"inc case","GM12","ITWW-county_repro",0.196984041849735
"inc case","GM12","epiforecasts-EpiNow2",0.130220584017549
"inc case","GM12","KIT-time_series_baseline",0.271812963421611
"inc case","GM12","Karlen-pypm",0.112275479808686
"inc case","GM13","USC-SIkJalpha",0.17001462326122
"inc case","GM13","ITWW-county_repro",0.270217842244923
"inc case","GM13","epiforecasts-EpiNow2",0.220418662932011
"inc case","GM13","KIT-time_series_baseline",0.121639270661484
"inc case","GM13","Karlen-pypm",0.217709600900363
"inc case","GM14","USC-SIkJalpha",0.222536851341661
"inc case","GM14","ITWW-county_repro",0.145648601106841
"inc case","GM14","epiforecasts-EpiNow2",0.233561503532559
"inc case","GM14","KIT-time_series_baseline",0.158831834144451
"inc case","GM14","Karlen-pypm",0.239421209874489
"inc case","GM15","USC-SIkJalpha",0.159946009576663
"inc case","GM15","ITWW-county_repro",0.279588951385253
"inc case","GM15","epiforecasts-EpiNow2",0.316370077826095
"inc case","GM15","KIT-time_series_baseline",0.074218364440416
"inc case","GM15","Karlen-pypm",0.169876596771573
"inc case","GM16","USC-SIkJalpha",0.206906256260661
"inc case","GM16","ITWW-county_repro",0.237401793881861
"inc case","GM16","epiforecasts-EpiNow2",0.234806077505714
"inc case","GM16","KIT-time_series_baseline",0.0971608521848183
"inc case","GM16","Karlen-pypm",0.223725020166946
"inc case","GM","FIAS_FZJ-Epi1Ger",0.114884381904102
"inc case","GM","LANL-GrowthRate",0.0978207518338966
"inc case","GM","ITWW-county_repro",0.157735555053763
"inc case","GM","epiforecasts-EpiExpert",0.142421000304273
"inc case","GM","epiforecasts-EpiNow2",0.163023140393292
"inc case","GM","KIT-time_series_baseline",0.0437059346136395
"inc case","GM","Karlen-pypm",0.142941192044096
"inc case","GM","itwm-dSEIR",0.137468043852938
"cum case","GM01","USC-SIkJalpha",0.159805142792839
"cum case","GM01","ITWW-county_repro",0.336958399338711
"cum case","GM01","epiforecasts-EpiNow2",0.159222235997136
"cum case","GM01","KIT-time_series_baseline",0.0727822840466805
"cum case","GM01","Karlen-pypm",0.271231937824634
"cum case","GM02","USC-SIkJalpha",0.124861095927506
"cum case","GM02","ITWW-county_repro",0.266948957101636
"cum case","GM02","epiforecasts-EpiNow2",0.207567653270645
"cum case","GM02","KIT-time_series_baseline",0.0977674842170546
"cum case","GM02","Karlen-pypm",0.302854809483158
"cum case","GM03","USC-SIkJalpha",0.114380669307664
"cum case","GM03","ITWW-county_repro",0.179613287597988
"cum case","GM03","epiforecasts-EpiNow2",0.285033570148886
"cum case","GM03","KIT-time_series_baseline",0.232989862743408
"cum case","GM03","Karlen-pypm",0.187982610202054
"cum case","GM04","USC-SIkJalpha",0.265672042205632
"cum case","GM04","ITWW-county_repro",0.207449305534313
